id_venta,id_cliente,id_propiedad,fecha_venta,canal_venta,estado_venta,precio_venta,comision_pct,comision_usd,descuento_pct,precio_m2,probabilidad_cierre,fecha_primera_compra,cohorte_cliente
SALE001531,CUST00301,PROP00811,2023-12-03,Digital,Cerrada,660059.0,0.03,19801.77,0.0351,2629.72,1.0,2023-10-31,2023-10
SALE001532,CUST00247,PROP00076,2023-07-16,Broker,Cerrada,329251.0,0.05,16462.55,0.1563,912.05,1.0,2023-07-16,2023-07
SALE001533,CUST00270,PROP00496,2024-11-14,Broker,Cerrada,308709.0,0.05,15435.45,0.1297,3675.11,1.0,2023-03-08,2023-03
SALE001534,CUST00011,PROP00289,2024-09-27,Broker,Cerrada,644385.0,0.05,32219.25,0.0756,3238.12,1.0,2022-05-12,2022-05
SALE001535,CUST00068,PROP00609,2023-03-14,Direct,Cerrada,862223.0,0.025,21555.58,0.1546,6736.12,1.0,2023-03-14,2023-03
SALE001536,CUST00492,PROP00768,2024-11-05,Digital,Cerrada,161731.0,0.03,4851.93,0.0612,715.62,1.0,2023-03-11,2023-03
SALE001537,CUST00236,PROP00070,2024-09-03,Digital,Cerrada,216825.0,0.03,6504.75,0.104,1246.12,1.0,2023-02-13,2023-02
SALE001538,CUST00554,PROP00143,2023-10-16,Referral,Cerrada,454107.0,0.04,18164.28,0.156,3197.94,1.0,2022-12-03,2022-12
SALE001539,CUST00259,PROP00860,2022-03-31,Digital,Cerrada,575182.0,0.03,17255.46,0.0568,2376.79,1.0,2022-03-31,2022-03
SALE001540,CUST00648,PROP00443,2022-06-25,Direct,Cerrada,326529.0,0.025,8163.22,0.1117,1084.81,1.0,2022-06-25,2022-06
SALE001541,CUST00118,PROP00284,2022-03-27,Broker,En negociación,411604.0,0.05,20580.2,0.1704,2110.79,0.72,2022-03-03,2022-03
SALE001542,CUST00123,PROP00138,2022-04-24,Broker,En negociación,762042.0,0.05,38102.1,0.1742,7620.42,0.51,2023-01-12,2023-01
SALE001543,CUST00383,PROP00319,2024-12-03,Broker,Cerrada,257533.0,0.05,12876.65,0.0714,1355.44,1.0,2022-08-21,2022-08
SALE001544,CUST00522,PROP00005,2022-08-27,Digital,Cerrada,355088.0,0.03,10652.64,0.0444,1636.35,1.0,2022-08-27,2022-08
SALE001545,CUST00094,PROP00201,2024-01-31,Direct,Cerrada,400116.0,0.025,10002.9,0.1195,2632.34,1.0,2023-02-03,2023-02
SALE001546,CUST00327,PROP00165,2023-11-27,Digital,Cerrada,243381.0,0.03,7301.43,0.1771,1440.12,1.0,2022-05-22,2022-05
SALE001547,CUST00146,PROP00077,2023-11-22,Digital,Cerrada,317582.0,0.03,9527.46,0.1702,1230.94,1.0,2023-03-21,2023-03
SALE001548,CUST00480,PROP00873,2022-08-20,Broker,En negociación,640701.0,0.05,32035.05,0.0905,1924.03,0.59,2024-05-13,2024-05
SALE001549,CUST00365,PROP00712,2023-10-06,Direct,En negociación,766430.0,0.025,19160.75,0.1207,2689.23,0.42,2023-06-23,2023-06
SALE001550,CUST00426,PROP00847,2023-11-17,Digital,Cerrada,700282.0,0.03,21008.46,0.1275,3934.17,1.0,2022-04-18,2022-04
SALE001551,CUST00175,PROP00217,2023-09-27,Broker,Cerrada,192429.0,0.05,9621.45,0.1518,2960.45,1.0,2022-12-04,2022-12
SALE001552,CUST00188,PROP00260,2022-07-26,Direct,Cancelada,366189.0,0.025,9154.72,0.1055,2012.03,0.0,2022-12-18,2022-12
SALE001553,CUST00416,PROP00255,2024-03-08,Digital,Cerrada,282066.0,0.03,8461.98,0.0801,1264.87,1.0,2024-03-08,2024-03
SALE001554,CUST00230,PROP00503,2022-03-23,Broker,Cancelada,491639.0,0.05,24581.95,0.1058,2657.51,0.0,2022-08-26,2022-08
SALE001555,CUST00449,PROP00164,2023-10-17,Broker,En negociación,305393.0,0.05,15269.65,0.1632,1706.11,0.5,2023-01-20,2023-01
SALE001556,CUST00101,PROP00212,2023-04-19,Broker,En negociación,228192.0,0.05,11409.6,0.1231,1260.73,0.39,2023-06-09,2023-06
SALE001557,CUST00196,PROP00878,2022-10-09,Referral,Cerrada,555256.0,0.04,22210.24,0.1063,2160.53,1.0,2022-03-27,2022-03
SALE001558,CUST00067,PROP00317,2024-05-31,Digital,Cerrada,259868.0,0.03,7796.04,0.102,1451.78,1.0,2023-07-16,2023-07
SALE001559,CUST00057,PROP00703,2022-07-13,Direct,Cerrada,793656.0,0.025,19841.4,0.1623,2576.81,1.0,2022-07-13,2022-07
SALE001560,CUST00171,PROP00207,2024-10-24,Broker,En negociación,471893.0,0.05,23594.65,0.1756,4815.23,0.65,2023-03-11,2023-03
SALE001561,CUST00319,PROP00837,2024-09-03,Digital,Cerrada,401646.0,0.03,12049.38,0.101,5355.28,1.0,2022-06-28,2022-06
SALE001562,CUST00094,PROP00625,2023-02-03,Referral,Cerrada,799086.0,0.04,31963.44,0.1359,1944.25,1.0,2023-02-03,2023-02
SALE001563,CUST00061,PROP00776,2022-11-28,Digital,Cerrada,418724.0,0.03,12561.72,0.0854,2420.37,1.0,2022-11-28,2022-11
SALE001564,CUST00571,PROP00465,2022-05-27,Digital,Cerrada,681823.0,0.03,20454.69,0.1328,3852.11,1.0,2022-05-27,2022-05
SALE001565,CUST00335,PROP00816,2024-10-09,Digital,Cerrada,723451.0,0.03,21703.53,0.1564,4181.8,1.0,2023-10-25,2023-10
SALE001566,CUST00466,PROP00327,2023-11-18,Referral,Cerrada,366795.0,0.04,14671.8,0.075,1467.18,1.0,2022-08-24,2022-08
SALE001567,CUST00473,PROP00432,2022-02-08,Referral,Cerrada,363911.0,0.04,14556.44,0.117,7911.11,1.0,2022-02-08,2022-02
SALE001568,CUST00067,PROP00056,2023-07-16,Broker,Cerrada,169485.0,0.05,8474.25,0.1636,1711.97,1.0,2023-07-16,2023-07
SALE001569,CUST00404,PROP00154,2022-04-04,Digital,Cerrada,371212.0,0.03,11136.36,0.0672,5016.38,1.0,2022-04-04,2022-04
SALE001570,CUST00560,PROP00695,2023-10-01,Digital,Cerrada,513741.0,0.03,15412.23,0.1138,2411.93,1.0,2023-09-29,2023-09
SALE001571,CUST00292,PROP00295,2023-07-13,Broker,Cerrada,537382.0,0.05,26869.1,0.0597,2020.23,1.0,2022-11-30,2022-11
SALE001572,CUST00561,PROP00092,2022-04-01,Broker,En negociación,263315.0,0.05,13165.75,0.1616,2460.89,0.54,2022-04-03,2022-04
SALE001573,CUST00615,PROP00264,2024-06-10,Direct,Cancelada,514692.0,0.025,12867.3,0.0398,4399.08,0.0,2022-01-27,2022-01
SALE001574,CUST00356,PROP00318,2022-10-20,Broker,Cerrada,332543.0,0.05,16627.15,0.0708,289.17,1.0,2022-10-20,2022-10
SALE001575,CUST00067,PROP00646,2023-08-22,Broker,Cancelada,358256.0,0.05,17912.8,0.1718,1480.4,0.0,2023-07-16,2023-07
SALE001576,CUST00402,PROP00082,2023-11-29,Digital,Cerrada,204978.0,0.03,6149.34,0.0978,923.32,1.0,2022-12-06,2022-12
SALE001577,CUST00573,PROP00024,2024-11-19,Broker,Cerrada,285129.0,0.05,14256.45,0.0946,1839.54,1.0,2023-03-23,2023-03
SALE001578,CUST00377,PROP00652,2023-06-25,Broker,Cerrada,162704.0,0.05,8135.2,0.128,813.52,1.0,2022-01-28,2022-01
SALE001579,CUST00521,PROP00128,2024-10-09,Broker,Cerrada,315630.0,0.05,15781.5,0.1407,2608.51,1.0,2023-06-30,2023-06
SALE001580,CUST00348,PROP00378,2023-01-27,Broker,Cerrada,431592.0,0.05,21579.6,0.058,6165.6,1.0,2022-05-06,2022-05
SALE001581,CUST00273,PROP00615,2024-07-31,Digital,Cerrada,369843.0,0.03,11095.29,0.0704,3424.47,1.0,2022-12-10,2022-12
SALE001582,CUST00615,PROP00463,2022-09-25,Referral,Cerrada,573306.0,0.04,22932.24,0.0255,1721.64,1.0,2022-01-27,2022-01
SALE001583,CUST00100,PROP00112,2024-02-20,Broker,Cerrada,642025.0,0.05,32101.25,0.0812,3732.7,1.0,2022-02-14,2022-02
SALE001584,CUST00291,PROP00650,2022-04-06,Digital,Cerrada,399445.0,0.03,11983.35,0.055,1832.32,1.0,2022-04-06,2022-04
SALE001585,CUST00102,PROP00044,2024-12-14,Digital,Cerrada,242736.0,0.03,7282.08,0.0694,2638.43,1.0,2022-07-18,2022-07
SALE001586,CUST00426,PROP00210,2024-11-12,Broker,Cancelada,146274.0,0.05,7313.7,0.105,566.95,0.0,2022-04-18,2022-04
SALE001587,CUST00600,PROP00099,2023-04-25,Digital,Cerrada,424039.0,0.03,12721.17,0.0523,3236.94,1.0,2022-03-09,2022-03
SALE001588,CUST00649,PROP00462,2023-08-01,Digital,Cerrada,220926.0,0.03,6627.78,0.0858,3026.38,1.0,2022-09-09,2022-09
SALE001589,CUST00152,PROP00622,2023-10-22,Broker,Cerrada,247676.0,0.05,12383.8,0.1963,557.83,1.0,2022-08-11,2022-08
SALE001590,CUST00473,PROP00585,2022-11-01,Digital,Cerrada,245430.0,0.03,7362.9,0.089,1543.58,1.0,2022-02-08,2022-02
SALE001591,CUST00569,PROP00126,2024-01-11,Broker,Cerrada,913212.0,0.05,45660.6,0.1733,2277.34,1.0,2023-12-04,2023-12
SALE001592,CUST00542,PROP00310,2024-02-09,Direct,Cerrada,600570.0,0.025,15014.25,0.0281,2183.89,1.0,2022-07-19,2022-07
SALE001593,CUST00328,PROP00132,2023-08-02,Direct,Cerrada,386802.0,0.025,9670.05,0.0765,2262.0,1.0,2022-03-05,2022-03
SALE001594,CUST00114,PROP00309,2022-06-09,Referral,Cerrada,292835.0,0.04,11713.4,0.0911,198.8,1.0,2022-03-08,2022-03
SALE001595,CUST00301,PROP00208,2024-10-11,Broker,Cerrada,623042.0,0.05,31152.1,0.1795,11537.81,1.0,2023-10-31,2023-10
SALE001596,CUST00505,PROP00667,2022-04-30,Referral,Cerrada,321800.0,0.04,12872.0,0.0975,2925.45,1.0,2022-04-29,2022-04
SALE001597,CUST00403,PROP00676,2023-11-20,Digital,Cerrada,324903.0,0.03,9747.09,0.1404,1945.53,1.0,2022-04-23,2022-04
SALE001598,CUST00253,PROP00737,2022-04-19,Broker,En negociación,181298.0,0.05,9064.9,0.1054,140.76,0.7,2022-04-19,2022-04
SALE001599,CUST00140,PROP00181,2022-06-07,Direct,Cerrada,418171.0,0.025,10454.28,0.0833,1274.91,1.0,2022-01-10,2022-01
SALE001600,CUST00424,PROP00013,2022-01-26,Referral,Cerrada,403368.0,0.04,16134.72,0.1001,1825.19,1.0,2022-01-10,2022-01
SALE001601,CUST00279,PROP00032,2023-02-07,Broker,Cerrada,233210.0,0.05,11660.5,0.1701,2010.43,1.0,2022-09-23,2022-09
SALE001602,CUST00307,PROP00760,2023-11-29,Direct,Cerrada,615295.0,0.025,15382.38,0.0959,1809.69,1.0,2022-09-05,2022-09
SALE001603,CUST00611,PROP00816,2023-07-29,Broker,Cerrada,751323.0,0.05,37566.15,0.1239,4342.91,1.0,2023-07-29,2023-07
SALE001604,CUST00006,PROP00191,2024-01-11,Digital,Cerrada,534786.0,0.03,16043.58,0.0534,2742.49,1.0,2024-01-11,2024-01
SALE001605,CUST00155,PROP00789,2024-01-11,Broker,Cerrada,390933.0,0.05,19546.65,0.0691,2961.61,1.0,2022-01-24,2022-01
SALE001606,CUST00598,PROP00477,2022-05-31,Broker,Cerrada,275565.0,0.05,13778.25,0.0729,1235.72,1.0,2022-01-07,2022-01
SALE001607,CUST00600,PROP00167,2022-03-09,Direct,Cerrada,306951.0,0.025,7673.78,0.1289,822.92,1.0,2022-03-09,2022-03
SALE001608,CUST00197,PROP00282,2023-11-17,Digital,Cerrada,115383.0,0.03,3461.49,0.1887,89.24,1.0,2022-06-25,2022-06
SALE001609,CUST00647,PROP00239,2023-12-16,Broker,Cerrada,479916.0,0.05,23995.8,0.0492,1817.86,1.0,2022-09-23,2022-09
SALE001610,CUST00138,PROP00688,2023-09-10,Referral,Cerrada,183615.0,0.04,7344.6,0.0213,941.62,1.0,2022-06-21,2022-06
SALE001611,CUST00034,PROP00170,2022-10-05,Referral,Cerrada,258590.0,0.04,10343.6,0.1597,167.16,1.0,2022-10-05,2022-10
SALE001612,CUST00200,PROP00165,2024-06-04,Direct,Cerrada,274978.0,0.025,6874.45,0.0703,1627.09,1.0,2023-05-13,2023-05
SALE001613,CUST00346,PROP00648,2022-03-25,Direct,Cerrada,263799.0,0.025,6594.98,0.112,730.75,1.0,2022-03-25,2022-03
SALE001614,CUST00004,PROP00272,2023-11-23,Direct,Cerrada,532127.0,0.025,13303.18,0.1562,3619.91,1.0,2022-02-01,2022-02
SALE001615,CUST00112,PROP00226,2022-05-07,Digital,En negociación,530982.0,0.03,15929.46,0.0246,1599.34,0.57,2022-09-14,2022-09
SALE001616,CUST00515,PROP00728,2023-12-17,Broker,Cerrada,492513.0,0.05,24625.65,0.0578,1558.59,1.0,2022-08-12,2022-08
SALE001617,CUST00405,PROP00839,2023-04-03,Direct,Cerrada,183910.0,0.025,4597.75,0.0228,1202.03,1.0,2022-06-20,2022-06
SALE001618,CUST00394,PROP00500,2024-03-03,Broker,Cerrada,287591.0,0.05,14379.55,0.1841,1831.79,1.0,2022-03-29,2022-03
SALE001619,CUST00644,PROP00745,2022-03-04,Broker,Cancelada,254624.0,0.05,12731.2,0.1168,998.53,0.0,2024-02-05,2024-02
SALE001620,CUST00149,PROP00758,2023-09-08,Digital,Cerrada,173501.0,0.03,5205.03,0.0515,2282.91,1.0,2022-03-26,2022-03
SALE001621,CUST00583,PROP00530,2022-06-05,Broker,En negociación,479357.0,0.05,23967.85,0.0957,4204.89,0.53,2022-06-07,2022-06
SALE001622,CUST00231,PROP00747,2024-01-20,Digital,Cerrada,149574.0,0.03,4487.22,0.1257,593.55,1.0,2024-01-20,2024-01
SALE001623,CUST00602,PROP00009,2022-05-06,Direct,Cerrada,454454.0,0.025,11361.35,0.0973,1942.11,1.0,2022-03-24,2022-03
SALE001624,CUST00510,PROP00032,2022-03-24,Digital,Cancelada,228545.0,0.03,6856.35,0.1867,1970.22,0.0,2022-03-04,2022-03
SALE001625,CUST00139,PROP00796,2024-02-27,Digital,Cerrada,698167.0,0.03,20945.01,0.0896,4882.29,1.0,2023-02-18,2023-02
SALE001626,CUST00137,PROP00127,2022-03-14,Digital,Cerrada,315361.0,0.03,9460.83,0.0508,203.85,1.0,2022-03-14,2022-03
SALE001627,CUST00353,PROP00655,2022-09-11,Referral,Cerrada,383000.0,0.04,15320.0,0.1796,1563.27,1.0,2022-08-18,2022-08
SALE001628,CUST00327,PROP00379,2024-06-21,Broker,En negociación,329950.0,0.05,16497.5,0.1764,1658.04,0.72,2022-05-22,2022-05
SALE001629,CUST00153,PROP00710,2024-06-03,Broker,Cerrada,489440.0,0.05,24472.0,0.1309,4751.84,1.0,2023-03-29,2023-03
SALE001630,CUST00170,PROP00599,2024-07-27,Digital,Cerrada,260027.0,0.03,7800.81,0.0961,445.25,1.0,2024-04-06,2024-04
SALE001631,CUST00585,PROP00065,2022-12-23,Digital,Cerrada,350492.0,0.03,10514.76,0.1252,2503.51,1.0,2022-07-12,2022-07
SALE001632,CUST00490,PROP00304,2023-08-06,Digital,Cerrada,325693.0,0.03,9770.79,0.1791,1500.89,1.0,2022-04-19,2022-04
SALE001633,CUST00125,PROP00638,2024-04-22,Broker,Cerrada,876767.0,0.05,43838.35,0.0742,2774.58,1.0,2022-01-30,2022-01
SALE001634,CUST00472,PROP00830,2022-05-27,Broker,Cerrada,692341.0,0.05,34617.05,0.1616,2123.75,1.0,2022-03-03,2022-03
SALE001635,CUST00101,PROP00725,2024-03-09,Referral,Cerrada,162553.0,0.04,6502.12,0.0769,825.14,1.0,2023-06-09,2023-06
SALE001636,CUST00290,PROP00803,2022-04-14,Digital,Cerrada,335144.0,0.03,10054.32,0.0991,4296.72,1.0,2022-04-06,2022-04
SALE001637,CUST00008,PROP00861,2024-10-06,Digital,Cancelada,609009.0,0.03,18270.27,0.1217,2369.68,0.0,2022-04-14,2022-04
SALE001638,CUST00422,PROP00805,2023-11-27,Direct,Cerrada,185533.0,0.025,4638.32,0.0856,333.09,1.0,2022-10-22,2022-10
SALE001639,CUST00119,PROP00523,2023-06-24,Referral,En negociación,177000.0,0.04,7080.0,0.0688,2602.94,0.65,2022-01-23,2022-01
SALE001640,CUST00154,PROP00303,2023-06-14,Broker,Cerrada,176528.0,0.05,8826.4,0.1154,1446.95,1.0,2023-02-22,2023-02
SALE001641,CUST00124,PROP00458,2022-07-20,Digital,Cerrada,297647.0,0.03,8929.41,0.1065,5952.94,1.0,2022-07-20,2022-07
SALE001642,CUST00120,PROP00717,2023-01-16,Broker,Cerrada,344993.0,0.05,17249.65,0.1348,1796.84,1.0,2023-01-16,2023-01
SALE001643,CUST00051,PROP00383,2024-03-11,Broker,Cerrada,380010.0,0.05,19000.5,0.1315,2714.36,1.0,2023-05-01,2023-05
SALE001644,CUST00361,PROP00748,2023-08-22,Referral,Cerrada,421790.0,0.04,16871.6,0.1014,1641.21,1.0,2022-03-11,2022-03
SALE001645,CUST00565,PROP00632,2023-08-07,Broker,Cerrada,164013.0,0.05,8200.65,0.1336,2102.73,1.0,2022-02-18,2022-02
SALE001646,CUST00196,PROP00189,2022-08-06,Broker,Cerrada,446850.0,0.05,22342.5,0.1347,1556.97,1.0,2022-03-27,2022-03
SALE001647,CUST00507,PROP00829,2024-01-30,Direct,Cerrada,342776.0,0.025,8569.4,0.1463,1360.22,1.0,2022-05-04,2022-05
SALE001648,CUST00354,PROP00762,2023-03-10,Referral,Cerrada,188535.0,0.04,7541.4,0.064,1450.27,1.0,2022-04-05,2022-04
SALE001649,CUST00166,PROP00540,2022-07-22,Direct,Cerrada,192612.0,0.025,4815.3,0.1587,1540.9,1.0,2022-07-22,2022-07
SALE001650,CUST00041,PROP00175,2024-11-02,Direct,Cerrada,915960.0,0.025,22899.0,0.0346,3115.51,1.0,2024-08-19,2024-08
SALE001651,CUST00510,PROP00205,2023-07-11,Broker,Cerrada,230114.0,0.05,11505.7,0.1005,205.64,1.0,2022-03-04,2022-03
SALE001652,CUST00015,PROP00756,2023-08-06,Digital,Cancelada,783439.0,0.03,23503.17,0.1752,4958.47,0.0,2023-11-05,2023-11
SALE001653,CUST00275,PROP00016,2024-12-09,Broker,Cerrada,444476.0,0.05,22223.8,0.0985,1342.83,1.0,2022-01-19,2022-01
SALE001654,CUST00023,PROP00436,2023-02-10,Referral,Cerrada,233954.0,0.04,9358.16,0.1222,510.82,1.0,2022-01-12,2022-01
SALE001655,CUST00505,PROP00558,2024-11-02,Broker,En negociación,427663.0,0.05,21383.15,0.0687,1724.45,0.47,2022-04-29,2022-04
SALE001656,CUST00644,PROP00210,2024-02-05,Broker,Cerrada,153085.0,0.05,7654.25,0.0633,593.35,1.0,2024-02-05,2024-02
SALE001657,CUST00210,PROP00779,2023-11-24,Broker,En negociación,546906.0,0.05,27345.3,0.0674,5258.71,0.7,2022-11-05,2022-11
SALE001658,CUST00204,PROP00471,2022-09-23,Referral,Cerrada,521141.0,0.04,20845.64,0.0891,1255.76,1.0,2022-09-13,2022-09
SALE001659,CUST00368,PROP00060,2022-03-04,Broker,Cerrada,369121.0,0.05,18456.05,0.0585,1670.23,1.0,2022-03-04,2022-03
SALE001660,CUST00327,PROP00289,2023-04-21,Digital,En negociación,642905.0,0.03,19287.15,0.0777,3230.68,0.72,2022-05-22,2022-05
SALE001661,CUST00249,PROP00358,2022-01-13,Referral,Cerrada,551194.0,0.04,22047.76,0.04,9503.34,1.0,2022-01-13,2022-01
SALE001662,CUST00238,PROP00201,2022-03-21,Referral,Cerrada,384252.0,0.04,15370.08,0.1544,2527.97,1.0,2022-03-21,2022-03
SALE001663,CUST00122,PROP00847,2023-10-20,Digital,Cerrada,773899.0,0.03,23216.97,0.0357,4347.75,1.0,2023-10-20,2023-10
SALE001664,CUST00163,PROP00325,2024-03-09,Broker,Cerrada,530814.0,0.05,26540.7,0.1018,1849.53,1.0,2022-05-16,2022-05
SALE001665,CUST00381,PROP00452,2022-07-04,Direct,En negociación,266150.0,0.025,6653.75,0.1315,914.6,0.4,2023-11-25,2023-11
SALE001666,CUST00478,PROP00482,2024-03-16,Digital,Cerrada,286409.0,0.03,8592.27,0.0394,1922.21,1.0,2022-09-01,2022-09
SALE001667,CUST00489,PROP00199,2024-11-08,Digital,Cerrada,274674.0,0.03,8240.22,0.0823,1032.61,1.0,2022-01-14,2022-01
SALE001668,CUST00336,PROP00512,2024-03-26,Direct,Cerrada,206029.0,0.025,5150.73,0.0347,3962.1,1.0,2022-05-11,2022-05
SALE001669,CUST00490,PROP00319,2024-05-03,Broker,Cerrada,224853.0,0.05,11242.65,0.1892,1183.44,1.0,2022-04-19,2022-04
SALE001670,CUST00385,PROP00010,2024-02-12,Digital,Cerrada,203757.0,0.03,6112.71,0.0993,1078.08,1.0,2022-03-26,2022-03
SALE001671,CUST00232,PROP00368,2022-09-11,Broker,Cerrada,329751.0,0.05,16487.55,0.0916,810.2,1.0,2022-09-11,2022-09
SALE001672,CUST00230,PROP00526,2023-02-04,Broker,Cerrada,237576.0,0.05,11878.8,0.1897,1089.8,1.0,2022-08-26,2022-08
SALE001673,CUST00338,PROP00106,2024-11-07,Digital,Cerrada,675120.0,0.03,20253.6,0.0627,3409.7,1.0,2022-06-18,2022-06
SALE001674,CUST00200,PROP00702,2023-12-25,Referral,Cerrada,338653.0,0.04,13546.12,0.0758,1727.82,1.0,2023-05-13,2023-05
SALE001675,CUST00497,PROP00595,2024-05-09,Broker,Cerrada,299486.0,0.05,14974.3,0.1676,3652.27,1.0,2022-11-05,2022-11
SALE001676,CUST00121,PROP00279,2024-11-25,Referral,Cerrada,470245.0,0.04,18809.8,0.0698,2733.98,1.0,2022-10-17,2022-10
SALE001677,CUST00036,PROP00533,2022-09-19,Referral,Cerrada,468175.0,0.04,18727.0,0.1591,8512.27,1.0,2022-09-19,2022-09
SALE001678,CUST00320,PROP00274,2022-12-18,Referral,Cerrada,292338.0,0.04,11693.52,0.0482,1936.01,1.0,2022-01-27,2022-01
SALE001679,CUST00047,PROP00583,2023-12-05,Broker,Cerrada,625323.0,0.05,31266.15,0.0711,1861.08,1.0,2023-12-05,2023-12
SALE001680,CUST00125,PROP00139,2022-01-30,Referral,Cerrada,277965.0,0.04,11118.6,0.1023,1425.46,1.0,2022-01-30,2022-01
SALE001681,CUST00245,PROP00550,2023-09-28,Broker,Cerrada,755173.0,0.05,37758.65,0.1315,2568.62,1.0,2022-04-23,2022-04
SALE001682,CUST00003,PROP00050,2024-06-02,Referral,Cerrada,645961.0,0.04,25838.44,0.1157,1410.4,1.0,2022-01-01,2022-01
SALE001683,CUST00146,PROP00016,2023-11-03,Broker,Cancelada,425747.0,0.05,21287.35,0.1365,1286.24,0.0,2023-03-21,2023-03
SALE001684,CUST00355,PROP00229,2022-11-19,Referral,Cerrada,304991.0,0.04,12199.64,0.0403,3244.59,1.0,2022-11-19,2022-11
SALE001685,CUST00244,PROP00158,2024-03-09,Broker,Cerrada,391028.0,0.05,19551.4,0.1458,2715.47,1.0,2023-03-09,2023-03
SALE001686,CUST00583,PROP00442,2022-06-07,Digital,Cerrada,785999.0,0.03,23579.97,0.1184,3344.68,1.0,2022-06-07,2022-06
SALE001687,CUST00061,PROP00150,2024-09-15,Broker,Cerrada,224039.0,0.05,11201.95,0.1515,562.91,1.0,2022-11-28,2022-11
SALE001688,CUST00468,PROP00221,2022-04-17,Broker,Cerrada,366118.0,0.05,18305.9,0.0998,7471.8,1.0,2022-01-31,2022-01
SALE001689,CUST00385,PROP00089,2024-08-08,Digital,En negociación,447211.0,0.03,13416.33,0.0573,2555.49,0.5,2022-03-26,2022-03
SALE001690,CUST00419,PROP00799,2023-06-30,Broker,Cerrada,225613.0,0.05,11280.65,0.1752,1219.53,1.0,2023-02-02,2023-02
SALE001691,CUST00437,PROP00662,2023-04-12,Referral,En negociación,386270.0,0.04,15450.8,0.1392,2720.21,0.74,2023-09-02,2023-09
SALE001692,CUST00035,PROP00196,2023-07-03,Referral,Cerrada,186166.0,0.04,7446.64,0.1633,1692.42,1.0,2022-06-01,2022-06
SALE001693,CUST00515,PROP00109,2022-08-12,Digital,Cerrada,232821.0,0.03,6984.63,0.1592,1411.04,1.0,2022-08-12,2022-08
SALE001694,CUST00216,PROP00766,2023-05-12,Referral,Cerrada,206137.0,0.04,8245.48,0.1149,4041.9,1.0,2023-05-12,2023-05
SALE001695,CUST00423,PROP00602,2024-07-22,Referral,Cerrada,196945.0,0.04,7877.8,0.0559,2030.36,1.0,2022-03-08,2022-03
SALE001696,CUST00192,PROP00798,2024-05-23,Direct,En negociación,472360.0,0.025,11809.0,0.0933,1699.14,0.71,2022-04-23,2022-04
SALE001697,CUST00258,PROP00161,2022-06-28,Broker,Cerrada,169855.0,0.05,8492.75,0.2004,1029.42,1.0,2022-06-28,2022-06
SALE001698,CUST00456,PROP00323,2024-01-09,Digital,Cerrada,470081.0,0.03,14102.43,0.0912,1966.87,1.0,2022-01-18,2022-01
SALE001699,CUST00608,PROP00107,2024-07-31,Referral,En negociación,434637.0,0.04,17385.48,0.0528,959.46,0.52,2022-04-25,2022-04
SALE001700,CUST00571,PROP00382,2024-06-15,Broker,Cerrada,612983.0,0.05,30649.15,0.145,4169.95,1.0,2022-05-27,2022-05
SALE001701,CUST00473,PROP00147,2023-04-10,Broker,Cerrada,594569.0,0.05,29728.45,0.172,1336.11,1.0,2022-02-08,2022-02
SALE001702,CUST00351,PROP00004,2022-02-28,Broker,Cerrada,293158.0,0.05,14657.9,0.0825,501.12,1.0,2022-02-28,2022-02
SALE001703,CUST00343,PROP00458,2024-10-22,Digital,Cerrada,274043.0,0.03,8221.29,0.1773,5480.86,1.0,2024-10-22,2024-10
SALE001704,CUST00628,PROP00882,2023-03-14,Broker,En negociación,236430.0,0.05,11821.5,0.0639,3875.9,0.66,2023-10-16,2023-10
SALE001705,CUST00135,PROP00581,2023-02-04,Digital,Cerrada,858914.0,0.03,25767.42,0.0606,3253.46,1.0,2023-02-04,2023-02
SALE001706,CUST00621,PROP00682,2024-04-10,Digital,Cerrada,791705.0,0.03,23751.15,0.0463,2537.52,1.0,2022-10-04,2022-10
SALE001707,CUST00422,PROP00731,2022-10-22,Digital,Cerrada,136485.0,0.03,4094.55,0.1715,1499.84,1.0,2022-10-22,2022-10
SALE001708,CUST00401,PROP00875,2024-07-04,Broker,Cerrada,615305.0,0.05,30765.25,0.1811,2403.54,1.0,2024-07-04,2024-07
SALE001709,CUST00385,PROP00116,2022-03-26,Referral,Cerrada,532199.0,0.04,21287.96,0.0404,1195.95,1.0,2022-03-26,2022-03
SALE001710,CUST00529,PROP00226,2024-03-24,Digital,Cerrada,486995.0,0.03,14609.85,0.1054,1466.85,1.0,2022-10-30,2022-10
SALE001711,CUST00445,PROP00555,2024-11-22,Broker,Cerrada,186727.0,0.05,9336.35,0.1373,1812.88,1.0,2023-03-14,2023-03
SALE001712,CUST00062,PROP00739,2024-12-26,Broker,Cerrada,286095.0,0.05,14304.75,0.105,4270.07,1.0,2023-03-18,2023-03
SALE001713,CUST00508,PROP00697,2024-10-15,Broker,Cerrada,919593.0,0.05,45979.65,0.1987,2426.37,1.0,2023-03-10,2023-03
SALE001714,CUST00474,PROP00655,2024-08-17,Direct,Cerrada,430871.0,0.025,10771.78,0.077,1758.66,1.0,2023-04-04,2023-04
SALE001715,CUST00595,PROP00282,2022-11-04,Broker,Cerrada,134071.0,0.05,6703.55,0.0573,103.69,1.0,2022-08-14,2022-08
SALE001716,CUST00609,PROP00329,2024-11-23,Broker,Cerrada,235472.0,0.05,11773.6,0.0968,1286.73,1.0,2024-11-23,2024-11
