cliente_id,region,dispositivo,canal_adquisicion,segmento,edad,meses_antiguedad,visitas_mes,compras_mes,tiempo_app_min,gasto_marketing,satisfaccion,usa_cupon,abandono,ticket_promedio,ingreso_generado
NR101984,Bogotá,desktop,social_ads,nuevo,46.0,15,9,0,49.3,104.78,4.0,1,0,61856,0
NR101985,Bogotá,tablet,social_ads,recurrente,29.0,5,3,0,8.4,89.4,4.1,0,0,211163,80790
NR101986,Cali,desktop,paid_search,premium,40.0,7,14,1,45.0,18.75,4.3,0,1,226646,336469
NR101987,,mobile,organico,nuevo,35.0,4,5,0,34.1,18.46,2.7,0,0,29732,208932
NR101988,Medellín,tablet,email,recurrente,19.0,12,8,1,48.7,25.69,2.4,1,0,132152,204607
NR101989,Cali,mobile,social_ads,nuevo,26.0,9,10,0,64.7,55.7,2.6,1,1,53973,39513
NR101990,Barranquilla,mobile,paid_search,recurrente,33.0,16,7,2,102.0,114.36,3.2,1,0,101397,381745
NR101991,Bogotá,desktop,email,nuevo,44.0,29,9,1,68.3,19.47,2.8,0,0,118423,233660
NR101992,Cali,desktop,paid_search,premium,38.0,22,8,2,38.7,44.56,5.0,1,0,182457,595381
NR101993,Bogotá,tablet,paid_search,recurrente,23.0,25,10,1,50.6,115.93,3.9,1,1,59729,38844
NR101994,Barranquilla,mobile,email,recurrente,33.0,28,10,3,92.4,4.55,4.1,0,0,162106,575485
NR101995,Cali,desktop,email,recurrente,52.0,7,7,2,52.8,9.74,3.7,0,1,78718,134640
NR101996,Bucaramanga,desktop,paid_search,recurrente,35.0,10,12,2,82.8,99.83,3.0,1,0,87795,353365
NR101997,Bogotá,mobile,organico,recurrente,31.0,9,4,2,85.2,,3.6,0,0,139063,360392
NR101998,Bogotá,mobile,organico,premium,38.0,23,14,1,100.1,4.93,4.4,1,0,147019,350527
NR101999,Bogotá,mobile,social_ads,premium,,5,9,2,63.7,86.36,4.8,1,0,205899,572607
NR102000,Bogotá,mobile,paid_search,recurrente,30.0,34,11,1,54.6,96.92,3.6,0,0,148012,276860
NR102001,Bogotá,tablet,email,premium,39.0,10,22,1,154.7,27.8,4.3,1,0,208042,464855
NR102002,Bucaramanga,desktop,referido,recurrente,31.0,5,13,3,79.2,18.73,3.2,1,1,115593,505148
NR102003,Bogotá,desktop,email,recurrente,40.0,10,3,0,97.2,17.07,1.9,1,0,73634,468309
NR102004,Bogotá,tablet,paid_search,recurrente,36.0,11,8,0,96.2,38.17,4.3,0,0,151518,106065
NR102005,Barranquilla,mobile,email,nuevo,38.0,12,10,1,71.0,5.92,2.8,0,0,133465,211269
NR102006,Medellín,desktop,paid_search,nuevo,27.0,13,8,1,39.8,262.92,2.8,0,1,84936,401620
NR102007,Barranquilla,mobile,organico,nuevo,27.0,28,8,1,67.4,,2.6,1,1,90151,272386
NR102008,Bogotá,desktop,organico,recurrente,43.0,17,8,1,95.6,2.91,3.6,1,0,173292,330140
NR102009,Medellín,mobile,paid_search,nuevo,33.0,5,2,0,33.0,82.3,2.7,0,0,138811,51384
NR102010,Bogotá,tablet,referido,recurrente,37.0,11,7,0,28.4,15.0,4.5,0,0,101868,46434
NR102011,Bogotá,mobile,organico,premium,31.0,9,11,4,81.9,9.03,5.0,0,0,129167,576848
NR102012,Bucaramanga,mobile,organico,nuevo,42.0,15,6,0,62.8,13.21,3.5,1,0,89985,3702
NR102013,Bogotá,desktop,referido,recurrente,29.0,13,8,3,89.0,12.71,3.0,1,0,145203,605344
NR102014,Medellín,mobile,organico,nuevo,33.0,41,4,2,61.6,10.46,5.0,0,0,132485,290383
NR102015,Medellín,mobile,email,nuevo,41.0,25,11,3,77.9,30.84,4.5,1,0,35936,278719
NR102016,Medellín,mobile,paid_search,recurrente,45.0,21,9,4,85.1,75.95,3.1,1,0,115434,606060
NR102017,Bucaramanga,desktop,organico,recurrente,29.0,2,8,0,50.5,12.17,3.6,0,0,107119,148051
NR102018,Bogotá,mobile,referido,recurrente,52.0,24,6,1,63.2,8.11,3.6,0,1,62585,170077
NR102019,Cali,mobile,organico,nuevo,37.0,3,3,0,50.4,5.12,3.7,0,0,104278,109434
NR102020,Bucaramanga,mobile,social_ads,recurrente,25.0,10,9,1,64.4,71.0,3.4,1,0,81200,142353
NR102021,Cali,mobile,organico,nuevo,37.0,11,8,2,54.1,5.18,3.5,0,0,129062,206500
NR102022,Bucaramanga,mobile,organico,nuevo,31.0,27,5,2,90.5,9.5,5.0,0,1,80245,328082
NR102023,Bogotá,mobile,organico,nuevo,38.0,6,4,0,54.4,11.04,3.7,1,0,108703,100456
NR102024,Medellín,DESKTOP,organico,nuevo,34.0,12,5,1,72.8,3.19,2.8,0,0,63615,156215
NR102025,Bogotá,mobile,organico,nuevo,35.0,4,5,0,34.7,4.34,,1,0,157452,58690
NR102026,Cali,mobile,email,nuevo,26.0,20,11,3,86.2,31.36,5.0,1,0,127050,567158
NR102027,Bucaramanga,desktop,paid_search,premium,43.0,10,7,1,46.6,86.33,3.6,0,0,144919,295705
NR102028,Bogotá,mobile,paid_search,nuevo,24.0,16,10,0,98.1,75.19,2.5,0,1,103307,71769
NR102029,Cali,mobile,paid_search,nuevo,24.0,1,8,0,36.8,14.09,3.3,1,0,125495,0
NR102030,Bogotá,desktop,referido,nuevo,37.0,6,5,0,28.8,6.15,3.1,0,0,136868,162793
NR102031,Cali,mobile,referido,recurrente,48.0,16,9,1,71.3,14.98,4.6,1,0,87826,241190
NR102032,Medellín,desktop,social_ads,nuevo,31.0,22,4,2,34.1,15.5,4.9,1,0,78763,257548
NR102033,Bucaramanga,mobile,email,premium,40.0,35,15,4,138.1,13.52,4.0,1,0,102407,463411
NR102034,Cali,mobile,paid_search,premium,44.0,31,9,2,44.8,182.7,4.7,0,0,151632,397266
NR102035,Medellín,mobile,paid_search,nuevo,41.0,9,9,3,76.6,112.47,3.5,1,0,93350,285860
NR102036,Bogotá,desktop,social_ads,recurrente,31.0,15,11,4,85.0,25.57,3.1,1,1,181034,819146
NR102037,Bogotá,desktop,social_ads,nuevo,24.0,23,4,0,54.4,13.62,4.8,0,1,150873,85571
NR102038,Bogotá,mobile,paid_search,recurrente,18.0,17,11,1,58.6,68.04,5.0,0,0,126882,245557
NR102039,Bogotá,mobile,paid_search,recurrente,32.0,11,10,2,84.7,37.3,3.8,1,0,158718,510003
NR102040,Barranquilla,tablet,referido,nuevo,45.0,16,4,0,28.9,26.24,2.7,0,0,120585,9477
NR102041,Cali,mobile,email,nuevo,24.0,33,8,1,44.4,21.63,2.6,1,0,169362,203173
NR102042,Medellín,mobile,paid_search,recurrente,40.0,14,13,4,95.6,196.02,4.3,0,0,155678,747439
NR102043,Bogotá,tablet,email,recurrente,25.0,20,7,0,55.1,26.33,4.4,1,0,158187,101935
NR102044,Barranquilla,desktop,organico,nuevo,35.0,17,10,3,78.8,11.27,3.8,0,0,25000,157044
NR102045,Cali,mobile,organico,recurrente,40.0,8,12,2,76.9,22.22,4.5,0,0,155536,426700
NR102046,Bogotá,desktop,paid_search,recurrente,28.0,27,10,2,109.0,14.55,3.4,0,0,137029,430778
NR102047,Cali,desktop,paid_search,premium,36.0,14,10,0,73.6,103.74,3.3,1,0,120762,150334
NR102048,Medellín,mobile,organico,nuevo,30.0,11,8,0,66.0,17.2,3.5,0,0,79755,239345
NR102049,Bogotá,mobile,email,recurrente,40.0,17,8,0,84.2,25.39,1.6,0,0,147798,58026
NR102050,Medellín,mobile,paid_search,recurrente,36.0,29,14,4,73.9,57.73,3.4,1,1,70263,435388
NR102051,Medellín,tablet,social_ads,nuevo,35.0,16,10,2,124.7,34.99,4.2,0,1,70904,283456
NR102052,Bogotá,desktop,organico,recurrente,48.0,16,11,2,45.3,2.8,1.5,1,1,164666,514887
NR102053,Bucaramanga,mobile,organico,recurrente,40.0,20,5,0,78.1,6.74,2.2,0,1,141284,15060
NR102054,Barranquilla,desktop,email,premium,28.0,23,14,3,60.8,11.2,4.1,0,0,213866,734837
NR102055,Cali,DESKTOP,social_ads,nuevo,33.0,12,6,1,58.8,27.51,2.4,1,0,63869,145803
NR102056,Medellín,mobile,referido,recurrente,33.0,13,3,0,31.0,20.28,2.9,1,0,96060,0
NR102057,Medellín,mobile,referido,recurrente,35.0,11,7,2,103.0,11.68,1.8,0,0,131941,405150
NR102058,Cali,mobile,paid_search,premium,57.0,19,12,3,108.4,76.23,4.7,1,0,204289,800837
NR102059,Medellín,desktop,paid_search,nuevo,37.0,14,3,0,38.3,57.41,4.2,1,0,120707,32331
NR102060,Bogotá,mobile,email,premium,18.0,14,14,2,103.5,21.1,2.8,0,0,189979,403398
NR102061,Medellín,desktop,referido,premium,29.0,15,15,1,95.2,8.62,4.1,1,0,137402,367100
NR102062,Barranquilla,mobile,social_ads,nuevo,18.0,5,8,0,76.0,44.6,3.1,0,1,58419,187697
NR102063,Medellín,mobile,email,premium,31.0,21,20,1,100.7,38.96,4.1,1,0,88362,360512
NR102064,Bogotá,tablet,email,premium,18.0,11,12,3,76.1,8.28,5.0,0,1,157404,560762
NR102065,Barranquilla,mobile,paid_search,nuevo,26.0,14,6,2,18.4,26.7,2.6,0,1,71329,135773
NR102066,Bogotá,mobile,social_ads,recurrente,20.0,10,6,2,58.6,52.11,4.6,1,0,107150,399756
NR102067,Bogotá,mobile,email,recurrente,37.0,6,13,4,103.6,5.49,5.0,1,0,137532,806209
NR102068,Bogotá,desktop,social_ads,nuevo,34.0,16,5,1,35.0,47.99,2.0,0,0,128941,195975
NR102069,Medellín,mobile,organico,nuevo,37.0,19,5,1,55.3,3.2,4.3,0,0,86453,170261
NR102070,Barranquilla,mobile,paid_search,nuevo,33.0,56,8,0,85.1,76.78,2.6,1,0,101178,184545
NR102071,Medellín,mobile,organico,nuevo,21.0,9,6,1,62.2,9.65,4.0,0,0,123846,226011
NR102072,Bogotá,mobile,organico,recurrente,39.0,24,9,2,59.6,27.76,2.9,0,0,110171,401696
NR102073,Barranquilla,desktop,referido,nuevo,51.0,11,2,0,61.7,15.05,2.8,0,0,75172,115932
NR102074,Barranquilla,mobile,organico,premium,38.0,25,12,3,96.2,11.72,3.6,0,0,149732,640895
NR102075,Barranquilla,mobile,organico,recurrente,30.0,21,11,1,80.4,5.73,2.6,0,0,74354,241757
NR102076,Bogotá,mobile,paid_search,nuevo,21.0,9,7,0,48.0,45.33,4.0,0,0,205456,69392
NR102077,Medellín,mobile,social_ads,recurrente,26.0,6,5,2,35.3,11.91,,1,0,136614,465422
NR102078,Bucaramanga,tablet,social_ads,recurrente,38.0,4,3,0,50.0,24.86,3.7,0,1,68353,27104
NR102079,Barranquilla,mobile,organico,premium,44.0,27,9,2,83.9,9.44,3.7,1,0,166281,464294
NR102080,Bogotá,tablet,organico,nuevo,,7,2,0,25.6,9.5,3.1,0,0,95694,19455
NR102081,Bogotá,mobile,organico,nuevo,41.0,26,12,1,82.8,11.44,3.8,0,1,145986,356947
NR102082,Medellín,mobile,paid_search,premium,40.0,14,12,3,112.0,73.69,3.5,0,0,184669,609699
NR102083,Bucaramanga,desktop,organico,premium,39.0,12,14,2,69.4,3.39,3.6,0,0,161911,402525
NR102084,Medellín,mobile,referido,recurrente,28.0,23,12,0,82.7,40.96,4.1,0,1,25000,140908
NR102085,Medellín,desktop,paid_search,recurrente,36.0,11,13,1,80.4,19.76,3.8,0,0,135823,287964
NR102086,Bogotá,tablet,organico,nuevo,26.0,21,9,0,84.9,11.83,4.3,0,1,168004,105674
NR102087,Cali,mobile,email,recurrente,34.0,9,11,2,105.9,44.45,1.4,1,0,172156,547730
NR102088,Barranquilla,mobile,paid_search,nuevo,37.0,33,8,1,68.0,26.51,4.7,0,0,153052,329673
NR102089,Medellín,desktop,social_ads,nuevo,49.0,8,4,0,47.7,23.7,4.1,0,0,153167,82585
NR102090,Barranquilla,mobile,organico,premium,22.0,21,9,0,58.9,6.04,4.6,1,0,143961,125781
NR102091,Bucaramanga,mobile,social_ads,nuevo,38.0,29,5,1,33.7,84.51,2.1,1,0,116435,276373
NR102092,Bogotá,mobile,email,recurrente,47.0,0,8,0,69.3,12.88,2.8,0,0,130553,118615
NR102093,Medellín,mobile,referido,premium,41.0,20,12,0,74.7,24.24,3.5,0,0,200332,167546
NR102094,Bogotá,desktop,organico,nuevo,41.0,8,8,2,56.0,6.35,3.7,0,0,146218,211542
NR102095,Barranquilla,mobile,paid_search,premium,39.0,23,8,3,35.3,52.79,5.0,0,0,149833,483885
NR102096,Cali,mobile,paid_search,premium,46.0,17,8,1,78.7,88.96,4.1,1,1,201749,256238
NR102097,Cali,mobile,referido,recurrente,24.0,20,12,2,77.6,16.16,4.5,0,0,95189,266255
NR102098,Barranquilla,mobile,referido,nuevo,22.0,14,6,1,75.3,16.45,4.6,1,1,111679,179588
NR102099,Medellín,mobile,organico,nuevo,34.0,30,5,0,21.0,2.28,3.9,1,0,113235,33383
NR102100,Bucaramanga,desktop,organico,recurrente,18.0,5,4,0,49.4,7.28,3.5,0,0,89160,127083
NR102101,Medellín,mobile,paid_search,nuevo,45.0,28,7,0,56.7,72.84,4.4,0,0,138420,36809
NR102102,Bogotá,desktop,organico,nuevo,45.0,9,8,1,62.0,9.42,2.1,1,1,61786,203140
NR102103,Cali,desktop,paid_search,premium,30.0,3,9,1,104.6,122.42,4.5,0,0,142035,340329
NR102104,Barranquilla,mobile,organico,nuevo,31.0,15,10,1,76.5,0.83,4.7,0,0,92045,140483
NR102105,Bogotá,mobile,social_ads,recurrente,33.0,9,2,0,3.3,71.55,3.4,0,0,193355,0
NR102106,Barranquilla,mobile,referido,nuevo,34.0,19,6,1,51.4,21.28,3.9,0,0,88277,145970
NR102107,Bucaramanga,mobile,referido,recurrente,35.0,20,11,1,40.7,26.26,4.3,0,0,101682,253275
NR102108,Bogotá,desktop,paid_search,premium,39.0,13,14,3,128.9,75.09,3.8,0,0,240538,931395
NR102109,Bucaramanga,desktop,social_ads,nuevo,32.0,20,8,4,90.0,16.76,5.0,0,0,93229,619205
NR102110,Bogotá,mobile,email,nuevo,,17,5,2,59.5,43.23,2.5,1,0,84305,180452
NR102111,Bogotá,mobile,organico,recurrente,38.0,15,7,0,26.4,6.37,1.7,0,0,232656,0
NR102112,Bogotá,tablet,social_ads,recurrente,29.0,13,6,3,76.0,69.49,4.3,0,0,170490,544514
NR102113,Bucaramanga,tablet,paid_search,recurrente,46.0,10,6,1,83.3,19.29,2.9,0,0,94945,256078
NR102114,Cali,mobile,organico,nuevo,22.0,42,5,1,70.0,26.57,3.6,0,0,93902,234847
NR102115,Bogotá,mobile,paid_search,nuevo,33.0,14,4,0,59.9,56.03,3.5,1,0,72127,134602
NR102116,Medellín,mobile,organico,premium,43.0,18,9,2,107.4,3.45,4.4,1,0,182352,554880
NR102117,Cali,tablet,social_ads,premium,27.0,22,11,0,103.8,54.6,2.7,1,0,201549,268641
NR102118,Bogotá,mobile,organico,recurrente,37.0,12,11,4,96.6,14.52,3.1,0,1,56782,333772
NR102119,Bucaramanga,mobile,paid_search,premium,39.0,19,17,2,114.3,121.01,5.0,1,0,152026,578237
NR102120,Barranquilla,mobile,organico,recurrente,26.0,39,5,1,94.7,10.93,2.9,1,0,58769,1059135
NR102121,Medellín,mobile,email,recurrente,33.0,8,14,4,81.7,28.6,3.7,1,1,112189,524139
NR102122,Bucaramanga,mobile,paid_search,nuevo,33.0,39,6,2,76.7,75.85,3.0,1,1,94245,250693
NR102123,Medellín,tablet,social_ads,recurrente,29.0,23,5,1,34.5,31.9,3.8,0,0,132236,62009
NR102124,Bucaramanga,mobile,social_ads,recurrente,55.0,9,10,2,70.8,40.37,3.1,0,0,185284,525613
NR102125,Cali,mobile,paid_search,nuevo,27.0,8,9,0,93.2,100.37,4.6,0,0,106871,113572
NR102126,Cali,mobile,organico,recurrente,43.0,39,6,0,35.6,9.22,2.6,0,0,94655,52802
NR102127,Bogotá,mobile,email,recurrente,30.0,27,14,3,121.8,35.15,2.4,0,0,92533,589969
NR102128,Bucaramanga,mobile,organico,recurrente,24.0,13,6,0,40.8,4.08,2.2,1,1,86806,89809
NR102129,Medellín,mobile,organico,recurrente,35.0,10,5,1,81.2,5.1,4.3,0,0,139579,194833
NR102130,Bogotá,mobile,social_ads,premium,40.0,9,4,0,80.0,44.27,2.7,0,0,78833,81442
NR102131,Bogotá,mobile,organico,nuevo,42.0,13,6,3,52.3,21.82,2.4,0,0,69297,239141
NR102132,Medellín,mobile,paid_search,recurrente,48.0,14,12,0,87.4,92.32,3.9,0,0,136365,160419
NR102133,Medellín,mobile,paid_search,recurrente,61.0,16,5,1,81.4,41.67,4.9,0,0,117500,240155
NR102134,Cali,tablet,paid_search,recurrente,36.0,7,7,2,59.9,77.26,5.0,0,0,132402,440074
NR102135,Bucaramanga,tablet,social_ads,nuevo,28.0,9,4,0,60.3,31.06,3.1,1,1,66938,90705
NR102136,Bogotá,mobile,social_ads,nuevo,38.0,12,8,3,52.3,58.08,1.0,1,1,91100,325687
NR102137,Cali,mobile,social_ads,premium,32.0,48,16,4,158.4,98.54,4.1,0,0,208559,1083511
NR102138,Bogotá,tablet,social_ads,recurrente,42.0,17,10,0,50.6,65.83,4.3,0,0,159403,17764
NR102139,Barranquilla,mobile,paid_search,premium,22.0,5,10,4,84.7,25.23,3.3,1,0,75678,422243
NR102140,Barranquilla,desktop,paid_search,recurrente,55.0,7,8,2,69.7,59.12,3.0,0,0,48074,206673
NR102141,Medellín,tablet,paid_search,recurrente,42.0,39,7,0,59.2,28.44,3.5,0,1,83839,155230
NR102142,Cali,mobile,paid_search,premium,19.0,30,9,4,97.7,66.94,5.0,0,0,126541,703349
NR102143,Bogotá,mobile,referido,recurrente,28.0,11,7,0,66.9,4.75,2.4,1,0,171216,134756
NR102144,Medellín,tablet,email,recurrente,41.0,20,2,0,17.0,36.03,4.2,1,0,75528,78724
NR102145,Barranquilla,mobile,organico,recurrente,45.0,19,9,0,36.3,6.56,3.9,0,0,133221,142490
NR102146,Medellín,mobile,organico,premium,23.0,14,8,1,104.0,14.94,3.7,0,0,148460,289892
NR102147,Medellín,mobile,organico,nuevo,40.0,8,4,0,73.3,5.56,3.9,0,0,101338,159606
NR102148,Medellín,mobile,organico,recurrente,18.0,3,9,1,41.1,2.78,4.2,0,0,107466,153932
NR102149,Barranquilla,desktop,organico,nuevo,33.0,25,4,1,62.5,15.97,4.8,0,1,101487,173054
NR102150,Medellín,desktop,social_ads,premium,44.0,19,14,1,103.7,60.15,5.0,0,0,221312,452319
NR102151,Bogotá,tablet,email,nuevo,29.0,8,8,0,106.0,24.51,2.3,1,0,86604,233688
NR102152,Cali,mobile,email,recurrente,20.0,30,10,3,74.6,37.91,4.0,1,0,155579,487989
NR102153,Barranquilla,mobile,organico,recurrente,35.0,38,11,1,98.7,12.49,3.3,0,0,136943,299196
NR102154,Bogotá,mobile,paid_search,recurrente,29.0,17,9,2,91.8,71.96,3.8,0,0,120091,421337
NR102155,Bogotá,mobile,paid_search,recurrente,40.0,14,8,1,51.5,61.17,3.4,0,0,104815,157478
NR102156,Bogotá,mobile,email,nuevo,26.0,4,17,2,93.8,46.37,3.6,0,0,162028,542878
NR102157,Medellín,tablet,email,recurrente,27.0,13,9,0,47.3,22.21,3.2,1,0,113938,33235
NR102158,Medellín,desktop,referido,recurrente,18.0,7,6,0,62.1,3.62,2.7,0,0,116947,33355
NR102159,Barranquilla,mobile,paid_search,premium,36.0,13,15,0,49.0,69.81,4.0,0,1,165241,0
NR102160,Cali,mobile,social_ads,nuevo,33.0,28,11,2,77.4,4.85,4.3,1,0,121822,360649
NR102161,Cali,mobile,organico,premium,23.0,22,7,1,55.5,23.03,3.7,1,0,221858,186647
NR102162,Medellín,mobile,social_ads,recurrente,36.0,30,7,0,12.4,50.2,2.8,0,0,145460,110329
NR102163,Barranquilla,desktop,organico,premium,43.0,12,14,1,92.6,19.14,4.1,0,1,152600,390637
NR102164,Medellín,mobile,paid_search,recurrente,32.0,5,7,1,78.3,70.02,3.7,1,0,134033,205336
NR102165,Bucaramanga,tablet,social_ads,recurrente,36.0,12,7,2,37.5,51.19,2.9,0,0,64206,178727
NR102166,Cali,mobile,organico,premium,36.0,17,9,3,81.9,10.12,3.8,1,0,140570,569468
NR102167,Bogotá,mobile,organico,premium,23.0,31,10,3,54.7,2.79,3.2,1,0,122908,424099
NR102168,Cali,desktop,organico,recurrente,53.0,25,8,2,75.3,10.67,,0,0,145376,427743
NR102169,Medellín,mobile,organico,nuevo,30.0,4,6,0,79.9,4.59,3.0,1,0,84256,119888
NR102170,Cali,mobile,organico,recurrente,40.0,17,5,3,57.8,5.51,4.8,0,0,156734,463913
NR102171,Bogotá,mobile,organico,recurrente,41.0,27,9,3,75.3,8.76,,0,1,111965,440290
NR102172,Bogotá,mobile,organico,nuevo,33.0,32,6,1,106.7,17.11,4.0,1,0,88377,285319
NR102173,Barranquilla,desktop,organico,nuevo,39.0,29,6,2,49.8,7.78,3.6,1,1,70319,67049
NR102174,Bogotá,mobile,referido,premium,36.0,9,11,2,61.6,7.26,4.7,0,0,97911,296311
NR102175,Barranquilla,desktop,paid_search,nuevo,21.0,9,9,1,69.7,59.89,2.0,0,0,67514,145981
NR102176,Bogotá,mobile,organico,recurrente,31.0,42,8,1,119.8,8.88,3.4,0,0,101116,282874
NR102177,Cali,mobile,social_ads,nuevo,28.0,11,2,0,47.0,68.65,3.0,1,0,128535,167982
NR102178,Cali,desktop,email,nuevo,30.0,37,9,3,67.3,51.43,4.6,1,0,88917,1863188
NR102179,Medellín,mobile,social_ads,nuevo,22.0,7,11,2,95.3,38.06,2.4,0,1,99615,373004
NR102180,Bogotá,mobile,paid_search,nuevo,44.0,13,8,1,83.0,213.85,3.6,0,0,97786,1134485
NR102181,Bogotá,mobile,social_ads,recurrente,48.0,2,6,2,79.5,72.26,4.6,1,0,175278,463837
NR102182,Bogotá,mobile,social_ads,premium,43.0,13,11,1,93.4,29.66,3.8,0,0,187921,194134
NR102183,Bogotá,mobile,email,nuevo,45.0,8,8,0,81.2,27.12,3.2,1,1,79572,154791
NR102184,Cali,desktop,social_ads,recurrente,31.0,22,9,1,67.0,55.99,3.6,0,0,67390,232782
NR102185,Bucaramanga,mobile,email,recurrente,28.0,22,10,2,76.2,15.35,3.3,1,0,88276,204441
NR102186,Barranquilla,mobile,email,premium,27.0,19,9,2,94.3,43.98,4.3,0,0,201704,568823
NR102187,Barranquilla,tablet,social_ads,recurrente,40.0,8,6,2,12.4,67.9,4.4,0,0,102935,302508
NR102188,Barranquilla,mobile,paid_search,recurrente,36.0,30,16,2,41.2,60.83,3.8,0,0,147809,328113
NR102189,Cali,desktop,social_ads,recurrente,33.0,15,8,0,47.5,25.05,3.2,0,0,177937,128690
NR102190,Bogotá,mobile,email,premium,46.0,23,14,4,96.3,4.6,4.9,1,0,288343,1248717
NR102191,Bucaramanga,mobile,organico,nuevo,38.0,29,8,0,75.9,23.36,4.6,0,0,80599,81053
NR102192,Cali,desktop,referido,recurrente,26.0,16,11,1,65.6,9.21,2.8,1,0,84344,134487
NR102193,Cali,mobile,organico,premium,28.0,5,7,1,89.2,4.57,5.0,1,1,193995,356380
NR102194,Bogotá,desktop,paid_search,recurrente,40.0,17,12,2,88.6,40.49,3.0,1,0,85892,380662
NR102195,Medellín,mobile,email,recurrente,43.0,13,13,4,83.4,16.45,4.1,0,0,125372,599493
NR102196,Medellín,mobile,organico,recurrente,39.0,8,3,3,90.4,9.22,3.9,0,0,89333,302848
NR102197,Barranquilla,mobile,paid_search,nuevo,51.0,35,6,1,66.3,27.18,3.7,1,0,79503,365680
NR102198,Medellín,mobile,organico,recurrente,49.0,12,10,1,44.4,1.52,2.0,0,0,120869,204072
NR102199,Medellín,desktop,paid_search,recurrente,38.0,21,10,1,89.8,153.91,2.3,0,0,106511,235861
NR102200,Bucaramanga,mobile,organico,recurrente,26.0,24,18,2,121.4,5.71,3.2,0,0,130307,399876
NR102201,Bogotá,tablet,paid_search,recurrente,22.0,17,5,2,34.9,60.05,2.9,0,0,141980,274911
NR102202,Medellín,tablet,paid_search,premium,31.0,11,7,4,83.8,180.04,4.7,0,0,116484,618782
NR102203,Bogotá,mobile,referido,nuevo,41.0,4,7,2,82.7,4.84,4.5,0,0,80707,301104
NR102204,Cali,mobile,referido,recurrente,50.0,19,10,0,30.4,38.46,1.5,0,0,91515,27783
NR102205,Bucaramanga,desktop,organico,recurrente,38.0,12,7,0,80.6,8.18,2.3,1,0,148928,188421
NR102206,Bogotá,tablet,email,recurrente,45.0,41,18,3,95.5,17.13,3.2,1,0,162566,653418
NR102207,Barranquilla,mobile,organico,nuevo,32.0,9,8,1,47.6,15.87,2.4,0,0,34022,152567
NR102208,Bogotá,mobile,organico,recurrente,40.0,3,9,0,57.6,15.56,3.0,1,0,144592,137195
NR102209,Bucaramanga,mobile,organico,premium,41.0,6,17,4,128.8,18.17,3.5,1,0,256028,1231109
NR102210,Barranquilla,desktop,referido,recurrente,18.0,29,11,1,98.1,14.03,,0,0,118792,312723
NR102211,Barranquilla,mobile,referido,premium,30.0,25,12,4,134.0,33.71,5.0,1,0,142135,850846
NR102212,Bogotá,desktop,organico,premium,43.0,35,12,0,53.7,132.23,3.0,0,0,142476,481779
NR102213,Bucaramanga,mobile,organico,nuevo,36.0,13,4,1,61.9,4.86,4.4,1,0,61438,70967
NR102214,Cali,mobile,organico,nuevo,23.0,23,3,0,59.6,10.6,5.0,0,0,106120,150163
NR102215,Bogotá,mobile,paid_search,premium,18.0,17,9,2,86.5,97.64,3.4,1,0,64423,307553
NR102216,Barranquilla,mobile,social_ads,premium,31.0,9,11,2,60.6,25.53,5.0,0,0,114725,369702
NR102217,Bogotá,mobile,organico,nuevo,33.0,15,7,2,75.0,14.05,2.7,0,1,111066,157455
NR102218,Barranquilla,mobile,email,nuevo,26.0,11,6,1,67.3,20.45,4.4,1,0,123970,144636
NR102219,Bogotá,mobile,paid_search,nuevo,35.0,33,9,2,62.0,65.42,2.8,0,0,58035,197105
NR102220,Cali,mobile,referido,premium,39.0,9,12,5,114.0,22.52,2.8,1,0,133908,738957
NR102221,Medellín,mobile,social_ads,nuevo,40.0,37,3,2,61.2,35.53,4.4,1,0,127069,466777
NR102222,Bogotá,tablet,paid_search,recurrente,18.0,9,6,1,30.4,60.4,3.8,0,0,123889,119752
NR102223,Bogotá,mobile,email,premium,22.0,11,14,3,111.7,10.9,4.0,1,0,251293,866148
NR102224,Bogotá,mobile,email,nuevo,31.0,15,6,1,62.7,27.52,1.9,0,0,131621,195518
NR102225,Medellín,mobile,paid_search,recurrente,39.0,9,7,2,27.8,105.81,4.6,0,0,92798,222093
NR102226,Bogotá,tablet,paid_search,nuevo,38.0,15,6,1,53.6,65.37,4.3,1,0,113155,229205
NR102227,Cali,mobile,referido,premium,38.0,17,13,4,103.3,9.33,2.7,0,0,115709,471792
NR102228,Bogotá,desktop,organico,nuevo,31.0,32,2,0,25.6,6.91,3.4,1,0,109364,0
NR102229,Bogotá,desktop,organico,recurrente,31.0,2,5,1,63.9,11.33,3.8,1,0,139378,211045
NR102230,Barranquilla,mobile,paid_search,recurrente,27.0,9,4,0,41.5,143.81,,0,1,130975,61238
NR102231,Bogotá,mobile,email,nuevo,41.0,40,9,2,98.4,9.96,4.3,0,0,119611,363609
NR102232,Bucaramanga,desktop,email,nuevo,26.0,11,5,1,63.0,32.49,5.0,0,0,56162,155319
NR102233,Barranquilla,mobile,referido,recurrente,42.0,11,9,0,105.7,18.84,4.1,1,0,40823,241675
NR102234,Cali,mobile,social_ads,nuevo,36.0,9,8,1,34.9,42.97,4.8,0,0,114087,170752
NR102235,Cali,desktop,organico,premium,34.0,22,11,2,89.2,8.28,4.7,1,0,51824,289200
