ID_Pedido,Fecha_pedido,ID_Cliente,Segmento_Cliente,Pais,Region,Ciudad,Categoria_Producto,Producto,Canal,Campaña,Estación,Unidades,Descuento_pct,Ingresos,Costo,Ganancia
ORD-202404-05517,05/04/2024,CLI-9703,Estandar,Mexico,Centro,CDMX,Moda,Bolso,Tienda,Back to School,Otoño,3,0.03,292.9863609199956,167.64722059198695,125.33914032800865
ORD-202501-05518,22/01/2025,CLI-3032,Estandar,Colombia,Andina,Medellín,Moda,Bolso,Online,Siempre activo,Verano,2,0.1277475665497511,179.4846795605249,110.24054627681438,69.24413328371053
ORD-202503-05519,27/03/2025,CLI-8309,Premium,Chile,Centro,Valparaíso,Electronica,Audifonos,Online,Siempre activo,Otoño,1,,153.7589630932127,100.52370528989078,53.23525780332193
ORD-202502-05520,19/02/2025,CLI-8091,Premium,Peru,Sierra,Cusco,Moda,Chaqueta,Tienda,Siempre activo,Verano,1,0.005157797703158926,183.26771945245545,112.80525144146004,70.46246801099541
ORD-202512-05521,26/12/2025,CLI-8545,Estandar,Peru,Costa,Trujillo,Hogar,Aspiradora,Online,Black Friday,Verano,1,0.18757725184767157,199.0973309563506,123.1163826502544,75.9809483060962
ORD-202505-05522,18/05/2025,CLI-6863,Premium,Colombia,Andina,Medellín,Deportes,Guantes,Online,Back to School,Otoño,2,0.08890080864665063,70.57079349679746,51.515022828516095,19.05577066828137
ORD-202503-05523,29/03/2025,CLI-9829,Estandar,Peru,Sierra,Arequipa,Hogar,Licuadora,Online,Siempre activo,Otoño,2,0.0062470024221626536,202.71213496580637,138.0538708940499,64.65826407175646
ORD-202410-05524,17/10/2024,CLI-6314,Estandar,Chile,Centro,Valparaíso,Electronica,Parlante,Online,Siempre activo,Primavera,1,0.05967716190446787,156.51,106.3250649297947,50.181779577649905
ORD-202506-05525,17/06/2025,CLI-4650,Estandar,Colombia,Andina,Bogotá,Deportes,Guantes,Tienda,Siempre activo,Invierno,2,0.0646626785409497,49.976730748916864,33.008304362399535,16.96842638651733
ORD-202407-05526,11/07/2024,CLI-1556,Basico,Mexico,Occidente,Guadalajara,Hogar,Licuadora,Online,Siempre activo,Invierno,1,0.04014077726349054,57.60503277463663,36.79886598332952,20.806166791307113
ORD-202405-05527,29/05/2024,CLI-9508,Estandar,Chile,Centro,Valparaíso,Hogar,Aspiradora,Online,Siempre activo,Otoño,2,0.04350096650796632,437.80604057356624,291.8584417682219,145.94759880534434
ORD-202505-05528,29/05/2025,CLI-2539,Estandar,Colombia,Andina,Bogotá,Electronica,Audifonos,Online,Temporada baja,Otoño,1,0.10232870510343747,125.66939026289032,90.98322428879844,34.68616597409188
ORD-202501-05529,27/01/2025,CLI-5955,Estandar,Chile,Centro,Santiago,Hogar,Aspiradora,Online,Back to School,Verano,1,0.11897885736665248,219.51088809033655,141.50260270047184,78.00828538986471
ORD-202411-05530,11/11/2024,CLI-8841,Estandar,Colombia,Andina,Medellín,Electronica,Audifonos,Online,Back to School,Primavera,1,0.10184281199971483,107.47,71.50343444037557,35.96755378963445
ORD-202403-05531,16/03/2024,CLI-5964,Estandar,Colombia,Andina,Bogotá,Deportes,Mancuernas,Online,Back to School,Otoño,4,0.06380216022908922,243.30930986928433,170.04980635982898,73.25950350945536
ORD-202508-05532,21/08/2025,CLI-2507,Premium,Mexico,Centro,Puebla,Deportes,Bicicleta,Tienda,Black Friday,Invierno,2,0.20016674768385967,701.98,504.9233716212569,197.06042996678508
ORD-202409-05533,26/09/2024,CLI-1288,Basico,Peru,Costa,Lima,Electronica,Parlante,Online,Temporada baja,Primavera,3,0.11993618422325703,387.9655980120794,255.50867408189794,132.45692393018146
ORD-202408-05534,12/08/2024,CLI-2469,Basico,Peru,Sierra,Cusco,Electronica,Audifonos,Online,Siempre activo,Invierno,1,0.07391268131321864,87.45,64.98508620689701,22.464022732910678
ORD-202506-05535,13/06/2025,CLI-9980,Premium,Colombia,Andina,Bogotá,Moda,Chaqueta,Online,Siempre activo,Invierno,1,0.022900156951520628,142.09,82.63432169992652,59.45573603427218
ORD-202404-05536,22/04/2024,CLI-5648,Estandar,Peru,Costa,Trujillo,Deportes,Bicicleta,Online,Temporada baja,Otoño,4,0.09098874310493452,2099.429405896012,1342.7728702053864,756.6565356906258
ORD-202409-05537,07/09/2024,CLI-6673,Estandar,Chile,Sur,Concepción,Electronica,Smartwatch,Online,Siempre activo,Primavera,1,0.07521114541359283,183.5559454411243,124.01695064099873,59.538994800125565
ORD-202408-05538,20/08/2024,CLI-7361,Estandar,Mexico,Norte,Monterrey,Moda,Chaqueta,Online,Siempre activo,Invierno,2,0.062316788918942184,213.8009030480102,130.75663591417768,83.04426713383253
ORD-202512-05539,14/12/2025,CLI-2975,Estandar,Peru,Costa,Lima,Electronica,Parlante,Tienda,Back to School,Verano,1,0.03,157.2569838959713,112.03253414499285,45.22444975097845
ORD-202403-05540,23/03/2024,CLI-2975,Estandar,Peru,Costa,Trujillo,Deportes,Guantes,Online,Black Friday,Otoño,1,0.20678879134388517,33.00,24.086709955688985,8.90878313429592
ORD-202405-05541,04/05/2024,CLI-5593,Premium,Chile,Centro,Valparaíso,Moda,Jeans,Tienda,Black Friday,Otoño,1,0.16107245334361323,87.38,55.91809239997405,31.4644404698873
ORD-202406-05542,23/06/2024,CLI-3231,Basico,Chile,Norte,Antofagasta,Moda,Zapatillas,Tienda,Siempre activo,Invierno,1,0.08755534758080818,76.68587711375281,46.65467938505554,30.031197728697272
ORD-202403-05543,09/03/2024,CLI-2761,Estandar,Peru,Costa,Lima,Electronica,Smartwatch,Tienda,Siempre activo,Otoño,1,0.04005490322946327,210.83296493553058,154.10692900802565,56.72603592750494
ORD-202402-05544,16/02/2024,CLI-6413,Estandar,Colombia,Andina,Bogotá,Deportes,Mancuernas,Tienda,Back to School,Verano,1,0.03721737146676342,64.90,42.43319066468654,22.47099237045156
ORD-202409-05545,12/09/2024,CLI-4641,Premium,Chile,Centro,Valparaíso,Electronica,Tablet,Online,Siempre activo,Primavera,3,0.024052970804370067,1291.9324399330487,887.8919933993254,404.0404465337233
ORD-202512-05546,27/12/2025,CLI-2464,Estandar,Mexico,Norte,Monterrey,Moda,Bolso,Online,Siempre activo,Verano,1,0.039552650411498705,89.50574526506988,54.17304111157892,35.33270415349096
ORD-202401-05547,30/01/2024,CLI-6580,Estandar,Peru,Sierra,Cusco,Electronica,Tablet,Tienda,Black Friday,Verano,1,0.22106214202014945,322.66968430356985,228.3438951897482,94.32578911382166
ORD-202410-05548,07/10/2024,CLI-8336,Premium,Chile,Centro,Santiago,Electronica,Parlante,Online,Siempre activo,Primavera,1,0.0,170.28983176547956,119.70258910604454,50.58724265943502
ORD-202408-05549,24/08/2024,CLI-7981,Estandar,Peru,Sierra,Cusco,Deportes,Mancuernas,Online,Black Friday,Invierno,1,0.19105405962190344,46.384053409366665,32.52720984198599,13.856843567380672
ORD-202409-05550,04/09/2024,CLI-6312,Premium,Peru,Costa,Trujillo,Electronica,Audifonos,Online,Navidad,Primavera,3,0.09537614490080043,386.35,276.4499218214785,109.90453857861576
ORD-202501-05551,02/01/2025,CLI-1076,Estandar,Peru,Costa,Lima,Deportes,Cuerda,Online,Back to School,Verano,2,0.05243340499564492,38.755978342818764,25.63834697817905,13.117631364639713
ORD-202505-05552,09/05/2025,CLI-5804,Estandar,Peru,Costa,Trujillo,Electronica,Audifonos,Tienda,Siempre activo,Otoño,1,0.060263399760996886,125.07333671444074,88.09457858775238,36.97875812668836
ORD-202401-05553,25/01/2024,CLI-9888,Premium,Peru,Sierra,Arequipa,Moda,Zapatillas,Tienda,Black Friday,Verano,1,0.22182248384530803,124.26,75.42473454086364,48.83311545208235
ORD-202508-05554,08/08/2025,CLI-7322,Premium,Peru,Sierra,Cusco,Moda,Zapatillas,Tienda,Navidad,Invierno,1,0.08214052929504093,103.53244876373488,65.72982802337201,37.80262074036287
ORD-202512-05555,18/12/2025,CLI-6998,Estandar,Chile,Norte,Antofagasta,Moda,Bolso,Online,Siempre activo,Verano,3,0.06817029063799455,323.34,195.9931632104034,127.34990260313117
ORD-202505-05556,04/05/2025,CLI-1748,Premium,Peru,Costa,Lima,Electronica,Tablet,Online,Navidad,Otoño,2,0.09888365566474569,791.64,547.7753327741265,243.86067291871473
ORD-202505-05557,08/05/2025,CLI-5545,Estandar,Colombia,Andina,Medellín,Deportes,Mancuernas,Online,Temporada baja,Otoño,4,0.1149114267551152,232.159746619581,162.61922814925333,69.54051847032767
ORD-202411-05558,09/11/2024,CLI-7601,Estandar,Mexico,Occidente,Guadalajara,Moda,Chaqueta,Tienda,Navidad,Primavera,2,0.09197734387539547,280.0899562882593,174.61244964625246,105.47750664200686
ORD-202508-05559,28/08/2025,CLI-9194,Basico,Colombia,Caribe,Barranquilla,Deportes,Guantes,Online,Siempre activo,Invierno,1,,22.88804065754339,15.849867394703265,7.0381732628401235
ORD-202501-05560,09/01/2025,CLI-8884,Basico,Colombia,Caribe,Barranquilla,Deportes,Bicicleta,Online,Temporada baja,Verano,2,0.08799709450778684,849.0695239644936,560.4155402559529,288.65398370854064
ORD-202509-05561,30/09/2025,CLI-8205,Basico,Peru,Sierra,Arequipa,Deportes,Bicicleta,Tienda,Navidad,Primavera,4,0.1054416916590589,1805.58,1137.5130448122222,668.0632167944798
ORD-202401-05562,25/01/2024,CLI-5645,Premium,Peru,Sierra,Cusco,Deportes,Bicicleta,Online,Temporada baja,Verano,2,0.09181451783179209,1046.98,684.6632511211061,362.31513244816904
ORD-202411-05563,29/11/2024,CLI-5408,Premium,Peru,Costa,Trujillo,Electronica,Tablet,Online,Temporada baja,Primavera,1,0.0675502281762895,401.3309935591339,275.49663424406924,125.83435931506466
ORD-202412-05564,20/12/2024,CLI-2039,Estandar,Peru,Sierra,Cusco,Hogar,Cafetera,Online,Navidad,Verano,1,0.0768065156975797,131.99126756113623,89.45228050068542,42.53898706045081
ORD-202404-05565,25/04/2024,CLI-6966,Estandar,Chile,Norte,Antofagasta,Electronica,Parlante,Tienda,Siempre activo,Otoño,1,0.06823038988525038,151.50567280943184,107.71091273604465,43.794760073387195
ORD-202402-05566,17/02/2024,CLI-9284,Basico,Peru,Sierra,Cusco,Electronica,Smartwatch,Online,Black Friday,Verano,2,0.2231817735950197,258.95918781780244,187.5249318534414,71.43425596436106
ORD-202404-05567,08/04/2024,CLI-2582,Estandar,Colombia,Andina,Medellín,Electronica,Audifonos,Online,Siempre activo,Otoño,1,0.07243001480789073,102.41377284513177,73.3612741924742,29.052498652657576
ORD-202504-05568,03/04/2025,CLI-9095,Estandar,Peru,Sierra,Arequipa,Deportes,Cuerda,Tienda,Siempre activo,Otoño,4,0.05785088463721765,74.68,51.16599372369598,23.518620101056165
ORD-202506-05569,06/06/2025,CLI-1103,Premium,Colombia,Caribe,Barranquilla,Hogar,Lampara,Tienda,Black Friday,Invierno,4,0.26481416214236736,161.61,106.64289941346098,54.96902034536956
ORD-202508-05570,19/08/2025,CLI-2052,Basico,Peru,Costa,Lima,Moda,Zapatillas,Online,Siempre activo,Invierno,1,0.021435471719491124,88.53604727289368,59.001109490152,29.534937782741686
ORD-202502-05571,08/02/2025,CLI-6566,Estandar,Peru,Costa,Lima,Moda,Chaqueta,Tienda,Temporada baja,Verano,1,0.08511191698294525,153.53,93.5688505627051,59.965183052977224
ORD-202408-05572,01/08/2024,CLI-5644,Estandar,Peru,Costa,Lima,Deportes,Cuerda,Online,Back to School,Invierno,1,0.07223052039928794,13.79,9.46860002749109,4.32550386112297
ORD-202511-05573,15/11/2025,CLI-6620,Estandar,Colombia,Pacífico,Cali,Moda,Zapatillas,Online,Siempre activo,Primavera,1,0.044346054744632823,111.31782788997535,72.7483746486301,38.569453241345244
ORD-202505-05574,17/05/2025,CLI-5912,Estandar,Peru,Sierra,Cusco,Deportes,Mancuernas,Online,Siempre activo,Otoño,1,0.048904088837471646,64.48298026939732,41.22547164012624,23.25750862927108
ORD-202512-05575,21/12/2025,CLI-6780,Estandar,Chile,Sur,Concepción,Electronica,Smartwatch,Online,Back to School,Verano,2,0.0530519498287457,327.97480874125,218.01605019219298,109.95875854905702
ORD-202503-05576,23/03/2025,CLI-8800,Estandar,Chile,Norte,Antofagasta,Moda,Bolso,Tienda,Siempre activo,Otoño,1,0.04431262132421333,91.3742091728598,54.13290972491239,37.24129944794742
ORD-202507-05577,29/07/2025,CLI-7928,Estandar,Colombia,Andina,Medellín,Electronica,Audifonos,Online,Siempre activo,Invierno,3,0.03646193266390945,234.88037179162913,169.6094470332166,65.27092475841252
ORD-202409-05578,14/09/2024,CLI-4779,Basico,Colombia,Andina,Medellín,Moda,Zapatillas,Online,Back to School,Primavera,1,0.03,91.01982775453628,54.54411942866559,36.47570832587069
ORD-202404-05579,30/04/2024,CLI-8224,Basico,Peru,Sierra,Cusco,Hogar,Lampara,Online,Siempre activo,Otoño,3,0.021297842761259737,180.91062056937452,128.44654060425592,52.4640799651186
ORD-202402-05580,23/02/2024,CLI-7604,Estandar,Peru,Costa,Trujillo,Hogar,Aspiradora,Online,Siempre activo,Verano,1,0.05973064802559856,227.70,140.57002819616486,87.12535930803298
ORD-202411-05581,26/11/2024,CLI-3687,Estandar,Colombia,Andina,Medellín,Deportes,Cuerda,Online,Siempre activo,Primavera,2,0.07489564527447266,34.46510385421529,24.662300582642587,9.802803271572706
ORD-202408-05582,28/08/2024,CLI-5464,Estandar,Colombia,Andina,Bogotá,Deportes,Bicicleta,Online,Back to School,Invierno,2,0.04003528546728686,731.8172153153092,471.95374745466376,259.86346786064547
ORD-202506-05583,13/06/2025,CLI-2378,Estandar,Mexico,Norte,Monterrey,Moda,Jeans,Online,Siempre activo,Invierno,1,0.049730192893477194,54.72,32.72850265651108,21.989430709533515
ORD-202504-05584,27/04/2025,CLI-5551,Basico,Chile,Centro,Valparaíso,Electronica,Tablet,Tienda,Siempre activo,Otoño,1,0.04213739704867752,333.13,223.86947118242867,109.26506460118898
ORD-202407-05585,05/07/2024,CLI-3982,Estandar,Chile,Sur,Concepción,Moda,Bolso,Online,Siempre activo,Invierno,3,0.06104329481865456,203.51,120.43223875756236,83.08173256418475
ORD-202510-05586,17/10/2025,CLI-7812,Estandar,Peru,Costa,Lima,Moda,Bolso,Online,Black Friday,Primavera,2,0.184998312639142,170.88010216978435,106.17912521404718,64.70097695573718
ORD-202409-05587,18/09/2024,CLI-4717,Estandar,Mexico,Occidente,Guadalajara,Electronica,Smartwatch,Tienda,Siempre activo,Primavera,2,0.0915905126774944,333.12,227.4695818828805,105.65225351183335
ORD-202412-05588,29/12/2024,CLI-8798,Estandar,Colombia,Andina,Medellín,Moda,Bolso,Online,Siempre activo,Verano,2,0.0,201.48,125.79496130924693,75.68814993200246
ORD-202505-05589,05/05/2025,CLI-8630,Basico,Mexico,Centro,CDMX,Electronica,Audifonos,Online,Siempre activo,Otoño,1,0.11320749411214215,93.86830642842514,64.22082721101647,29.647479217408673
ORD-202503-05590,06/03/2025,CLI-6410,Premium,Peru,Costa,Lima,Deportes,Guantes,Online,Back to School,Otoño,5,0.0707529081865798,216.42,147.08738956418887,69.33560821904393
ORD-202408-05591,26/08/2024,CLI-7462,Basico,Chile,Sur,Concepción,Deportes,Cuerda,Tienda,Temporada baja,Invierno,1,0.09285871805612936,12.379597269281035,7.998387990712593,4.381209278568442
ORD-202410-05592,30/10/2024,CLI-5938,Basico,Peru,Costa,Lima,Deportes,Guantes,Tienda,Siempre activo,Primavera,2,0.06450716507857046,65.83501365034749,43.88600209844978,21.949011551897712
ORD-202410-05593,24/10/2024,CLI-1208,Estandar,Peru,Sierra,Arequipa,Hogar,Cafetera,Tienda,Temporada baja,Primavera,1,0.17415557142393395,121.93004495870345,84.51361972670614,37.41642523199731
ORD-202403-05594,16/03/2024,CLI-5100,Estandar,Colombia,Caribe,Barranquilla,Hogar,Aspiradora,Online,Navidad,Otoño,1,0.08608391759016987,213.68203031656134,132.58655536071296,81.09547495584837
ORD-202511-05595,30/11/2025,CLI-5456,Estandar,Peru,Costa,Trujillo,Moda,Zapatillas,Tienda,Siempre activo,Primavera,1,0.07629086573999125,122.18014358109856,72.74385877404472,49.43628480705384
ORD-202411-05596,28/11/2024,CLI-6116,Estandar,Peru,Costa,Lima,Electronica,Parlante,Online,Navidad,Primavera,1,0.18452699782157223,132.47611492319828,93.51474811506233,38.96136680813595
ORD-202510-05597,03/10/2025,CLI-6137,Basico,Peru,Sierra,Arequipa,Hogar,Cafetera,Online,Temporada baja,Primavera,1,0.07475051996795135,132.42065207527762,86.59336381611641,45.82728825916121
ORD-202504-05598,18/04/2025,CLI-2680,Basico,Chile,Norte,Antofagasta,Hogar,Licuadora,Tienda,Siempre activo,Otoño,1,0.08081841203259818,82.12940188172348,53.446557453527795,28.682844428195686
ORD-202410-05599,09/10/2024,CLI-3041,Basico,Chile,Centro,Valparaíso,Deportes,Bicicleta,Online,Back to School,Primavera,1,0.04125953745122922,454.0258770922176,299.6707570038749,154.35512008834274
ORD-202508-05600,13/08/2025,CLI-5631,Premium,Colombia,Caribe,Barranquilla,Moda,Zapatillas,Tienda,Siempre activo,Invierno,1,0.04882507372208783,98.17365674990394,59.65557787560075,38.51807887430319
ORD-202403-05601,12/03/2024,CLI-2172,Estandar,Peru,Sierra,Cusco,Electronica,Audifonos,Online,Navidad,Otoño,1,0.1319441762569161,103.70565697017844,76.11123219398804,27.594424776190394
ORD-202409-05602,19/09/2024,CLI-7033,Estandar,Chile,Sur,Concepción,Electronica,Audifonos,Online,Temporada baja,Primavera,2,0.06649897382985684,241.9091108775112,176.46147924437284,65.44763163313837
ORD-202512-05603,03/12/2025,CLI-7410,Estandar,Peru,Costa,Lima,Moda,Zapatillas,Online,Siempre activo,Verano,1,0.0,115.52312544020822,77.4004940449395,38.12263139526871
ORD-202507-05604,28/07/2025,CLI-2526,Estandar,Peru,Sierra,Arequipa,Deportes,Bicicleta,Tienda,Navidad,Invierno,1,0.14604133454335333,345.25,239.96810557920088,105.28244807073173
ORD-202401-05605,12/01/2024,CLI-4593,Estandar,Colombia,Andina,Bogotá,Moda,Chaqueta,Tienda,Temporada baja,Verano,2,0.06423770142471233,283.02,172.53771049536414,110.48192030204501
ORD-202405-05606,20/05/2024,CLI-2370,Premium,Chile,Norte,Antofagasta,Electronica,Audifonos,Tienda,Back to School,Otoño,1,0.08800118697112283,146.456482965051,101.20537531139938,45.25110765365163
ORD-202507-05607,08/07/2025,CLI-8563,Basico,Peru,Costa,Trujillo,Hogar,Lampara,Online,Siempre activo,Invierno,1,0.021880139535585253,44.44032688350155,28.5322087205419,15.90811816295965
ORD-202401-05608,17/01/2024,CLI-3571,Premium,Peru,Costa,Lima,Hogar,Aspiradora,Tienda,Siempre activo,Verano,1,0.07064560824770111,284.4982326488756,187.58184038001247,96.91639226886315
ORD-202403-05609,03/03/2024,CLI-6363,Estandar,Mexico,Centro,CDMX,Electronica,Parlante,Tienda,Back to School,Otoño,2,0.08996374120515156,273.12,184.59446586499848,88.52898026526026
ORD-202409-05610,09/09/2024,CLI-9232,Premium,Chile,Centro,Santiago,Deportes,Cuerda,Online,Siempre activo,Primavera,4,0.09531811190408786,84.05485044330699,55.9091709990509,28.14567944425609
ORD-202504-05611,09/04/2025,CLI-1734,Estandar,Colombia,Andina,Bogotá,Electronica,Parlante,Online,Temporada baja,Otoño,1,0.06834413887559553,129.06782710074927,90.54009869158305,38.527728409166215
ORD-202501-05612,10/01/2025,CLI-5200,Estandar,Chile,Sur,Concepción,Electronica,Tablet,Online,Navidad,Verano,4,0.10683289574577622,1405.2604932374588,1023.0261421804628,382.23435105699605
ORD-202506-05613,03/06/2025,CLI-9237,Basico,Peru,Costa,Trujillo,Moda,Chaqueta,Online,Black Friday,Invierno,2,0.15111091036521693,205.7687279570808,128.938228798587,76.83049915849381
ORD-202403-05614,30/03/2024,CLI-4503,Estandar,Colombia,Andina,Medellín,Deportes,Mancuernas,Tienda,Siempre activo,Otoño,1,0.07496551198014137,59.15202463462872,41.62092081916819,17.531103815460526
ORD-202512-05615,20/12/2025,CLI-6072,Estandar,Mexico,Occidente,Guadalajara,Deportes,Cuerda,Online,Back to School,Verano,2,0.09803686709027963,34.277520265010935,22.659868253574068,11.617652011436867
ORD-202509-05616,21/09/2025,CLI-6958,Basico,Peru,Sierra,Arequipa,Moda,Jeans,Tienda,Siempre activo,Primavera,1,0.09401947260400441,77.4764810245747,44.161594184007576,33.31488684056712
ORD-202406-05617,23/06/2024,CLI-8363,Estandar,Colombia,Caribe,Barranquilla,Electronica,Parlante,Online,Siempre activo,Invierno,1,0.04402712092739866,100.73164340081361,72.25338875479015,28.47825464602346
ORD-202403-05618,16/03/2024,CLI-6807,Estandar,Peru,Costa,Lima,Hogar,Lampara,Online,Siempre activo,Otoño,2,0.00925522305585827,123.0501170027769,85.01880019500713,38.03131680776977
ORD-202509-05619,04/09/2025,CLI-9392,Basico,Peru,Sierra,Arequipa,Moda,Zapatillas,Online,Siempre activo,Primavera,1,0.07428414300055493,94.14,57.6259782884262,36.50957392981449
ORD-202510-05620,24/10/2025,CLI-9922,Basico,Peru,Sierra,Arequipa,Electronica,Audifonos,Online,Black Friday,Primavera,2,0.20648330802614057,178.81212196318742,128.84378424611947,49.96833771706795
ORD-202502-05621,03/02/2025,CLI-2193,Estandar,Peru,Costa,Trujillo,Moda,Zapatillas,Tienda,Siempre activo,Verano,1,0.06824201251617777,117.06654174811428,71.86917829400753,45.19736345410675
ORD-202403-05622,11/03/2024,CLI-7670,Premium,Peru,Sierra,Arequipa,Moda,Bolso,Tienda,Siempre activo,Otoño,2,0.05420103449636424,241.01,143.31813760173222,97.69282520203893
ORD-202406-05623,28/06/2024,CLI-8082,Premium,Colombia,Andina,Medellín,Hogar,Licuadora,Online,Temporada baja,Invierno,2,0.062272858020980884,159.43,97.24958334138095,62.17596311989929
