customer_id,country,city,segment,signup_date,last_activity_date,device_os,plan_type,monthly_fee_usd,orders_90d,avg_order_value_usd,total_spend_90d_usd,support_tickets_90d,satisfaction_score,coupon_used,preferred_category,churned,age,monthly_fee_raw,last_activity_raw
C002741,Perú,Arequipa,SMB,2024-12-27,2025-05-19,iOS,Basic,26.71,7,55.2,386.37,0,3.5,yes,Moda,1,32.0,26.71,2025-05-19
C002742,Argentina,Rosario,Retail,2025-05-23,2026-02-18,Android,Enterprise,181.41,6,17.52,105.11,0,4.1,yes,Deportes,0,31.0,181.41,2026-02-18
C002743,Colombia,Bogotá,SMB,2024-03-04,2024-12-25,iOS,Basic,18.45,14,21.76,304.64,1,4.6,no,Juguetes,1,,18.45,2024-12-25
C002744,Chile,La Serena,Retail,2024-04-07,2024-12-09,iOS,Basic,32.75,5,13.61,68.03,1,3.3,no,Moda,1,21.0,32.75,2024-12-09
C002745,Colombia,Cali,Retail,2025-09-24,2025-11-27,Windows,Basic,24.1,4,65.83,263.33,0,4.7,no,Belleza,0,32.0,24.1,2025-11-27
C002746,México,Puebla,Retail,2024-10-24,2025-09-17,Android,Basic,28.96,3,30.53,91.6,0,3.8,yes,Electrónica,1,27.0,28.96,2025-09-17
C002747,Argentina,Mendoza,Retail,2025-08-04,2026-07-29,Android,Plus,46.87,4,15.59,62.36,0,4.7,yes,Deportes,0,48.0,46.87,2026-07-29
C002748,Argentina,Córdoba,Retail,2024-09-11,2025-06-05,iOS,Basic,21.52,5,15.56,77.81,1,4.1,yes,Alimentos,1,36.0,21.52,2025-06-05
C002749,Colombia,Cali,SMB,2024-01-13,2024-07-01,Android,Plus,46.27,5,17.8,89.01,0,3.7,no,Hogar,1,23.0,46.27,2024-07-01
C002750,Colombia,Medellín,SMB,2024-09-04,2024-09-16,Windows,Basic,19.16,7,26.43,185.01,0,4.8,no,Alimentos,1,42.0,19.16,2024-09-16
C002751,México,CDMX,Retail,2024-08-02,2025-05-12,Android,Basic,33.89,3,23.1,69.3,2,3.1,yes,Alimentos,1,35.0,33.89,2025-05-12
C002752,Chile,Concepción,SMB,2024-09-30,2025-03-02,Windows,Pro,72.88,8,55.79,446.32,2,4.0,yes,Moda,1,33.0,72.88,2025-03-02
C002753,Perú,,Retail,2024-08-02,2024-10-05,Windows,Plus,39.2,3,24.32,72.95,0,3.2,no,Alimentos,1,36.0,39.2,2024-10-05
C002754,Perú,Trujillo,Retail,2024-03-24,2024-07-25,Linux,Pro,69.54,3,29.27,87.8,0,3.4,yes,Moda,1,,69.54,2024-07-25
C002755,Argentina,Buenos Aires,Retail,2025-02-25,2025-12-20,Android,Basic,23.09,6,48.54,291.24,1,2.7,no,Alimentos,0,42.0,23.09,2025-12-20
C002756,Chile,Santiago,Retail,2024-12-20,2025-04-01,iOS,Pro,67.94,6,16.64,99.83,0,5.0,yes,Moda,0,48.0,67.94,2025-04-01
C002757,Argentina,Rosario,Retail,2025-05-24,2025-11-14,Android,Basic,23.74,1,49.59,49.59,0,3.7,no,Deportes,0,53.0,23.74,2025-11-14
C002758,Perú,Trujillo,Retail,2024-02-10,2024-08-27,Linux,Basic,26.9,3,12.2,36.61,2,3.9,no,Hogar,1,,26.9,2024-08-27
C002759,Colombia,Cali,Retail,2025-08-10,2025-11-10,Android,Pro,72.74,2,58.85,117.7,3,2.6,no,Deportes,0,48.0,72.74,2025-11-10
C002760,Colombia,Cali,SMB,2025-01-21,2025-05-03,Android,Plus,44.97,6,27.49,164.97,0,4.6,no,Alimentos,0,35.0,44.97,2025-05-03
C002761,México,Guadalajara,Retail,2025-06-09,2026-04-12,Android,Pro,65.59,0,91.01,0.0,1,3.6,no,Juguetes,0,999.0,65.59,2026-04-12
C002762,Perú,Lima,Retail,2024-11-17,2025-10-24,Android,Basic,15.8,2,37.3,74.59,2,3.5,yes,Electrónica,0,59.0,15.8,2025-10-24
C002763,Perú,Trujillo,Enterprise,2025-01-03,2026-01-25,Android,Basic,22.56,11,14.41,158.52,1,3.7,yes,Juguetes,0,33.0,22.56,2026-01-25
C002764,Perú,Trujillo,Retail,2025-06-26,2025-12-23,iOS,Basic,23.89,3,32.59,97.77,1,4.7,yes,Electrónica,0,33.0,23.89,2025-12-23
C002765,Colombia,Medellín,Retail,2025-07-19,2025-12-11,iOS,Plus,42.69,2,39.78,79.57,0,4.6,no,Deportes,0,27.0,42.69,2025-12-11
C002766,Colombia,Cali,Retail,2024-02-25,2024-07-19,Windows,Pro,74.17,4,15.75,62.98,0,4.5,no,Juguetes,1,24.0,74.17,2024-07-19
C002767,México,Guadalajara,Retail,2025-07-17,2025-11-25,Android,Basic,26.65,1,40.66,40.66,0,4.6,yes,Alimentos,0,18.0,26.65,2025-11-25
C002768,Argentina,Rosario,Retail,2024-10-20,2025-06-16,iOS,Plus,42.42,4,45.51,182.04,0,3.6,no,Belleza,1,31.0,42.42,2025-06-16
C002769,Chile,Santiago,Retail,2025-07-28,2026-05-20,iOS,Basic,18.91,5,55.58,277.91,0,3.5,yes,Moda,0,32.0,18.91,2026-05-20
C002770,Perú,Trujillo,Retail,2025-07-21,2025-11-23,Windows,Plus,40.03,1,19.26,19.26,0,4.0,no,Moda,0,44.0,40.03,2025-11-23
C002771,Perú,Lima,Retail,2024-10-23,2025-10-17,Android,Enterprise,179.96,2,48.84,97.68,0,4.1,yes,Belleza,0,24.0,179.96,2025-10-17
C002772,México,Puebla,Enterprise,2025-09-30,2025-10-03,Android,Plus,38.77,5,16.06,80.29,0,3.5,no,Hogar,1,,38.77,2025-10-03
C002773,Colombia,Cali,Retail,2024-07-15,2025-02-06,Windows,Basic,30.18,7,45.64,319.48,0,4.2,no,Moda,1,30.0,30.18,2025-02-06
C002774,Argentina,Buenos Aires,SMB,2025-09-01,2026-08-13,macOS,Basic,26.51,8,30.41,243.32,1,3.3,no,Deportes,0,30.0,26.51,2026-08-13
C002775,Chile,Santiago,Retail,2025-07-22,2025-08-19,macOS,Basic,26.04,2,23.63,47.25,1,4.1,yes,Hogar,1,31.0,26.04,2025-08-19
C002776,México,CDMX,Retail,2024-02-26,2024-12-12,Windows,Basic,27.04,2,13.61,27.21,0,4.8,no,Moda,1,29.0,27.04,2024-12-12
C002777,México,Monterrey,Retail,2024-01-31,2024-03-18,Android,Plus,45.52,1,87.97,87.97,0,3.0,no,Belleza,1,49.0,45.52,2024-03-18
C002778,México,Puebla,Retail,2025-10-21,2026-03-20,Android,Basic,30.23,2,7.83,15.65,0,4.7,no,Juguetes,0,20.0,30.23,2026-03-20
C002779,Colombia,Barranquilla,Retail,2024-01-02,2024-04-04,macOS,Pro,64.04,5,15.88,79.4,1,2.6,no,Belleza,1,33.0,64.04,2024-04-04
C002780,Colombia,Bogotá,Retail,2024-02-25,2024-05-22,iOS,Basic,,3,22.99,-68.96,0,3.7,no,Hogar,1,33.0,,2024-05-22
C002781,México,Puebla,Retail,2025-03-06,2025-05-28,Android,Basic,22.03,2,48.99,97.97,1,3.6,no,Juguetes,1,33.0,22.03,2025-05-28
C002782,México,Monterrey,SMB,2025-06-14,2025-07-16,Linux,Basic,19.46,5,59.33,296.65,0,4.3,yes,Belleza,0,38.0,19.46,2025-07-16
C002783,México,Puebla,Retail,2025-02-28,2026-01-28,iOS,Basic,22.77,2,22.44,44.88,0,3.9,no,Juguetes,0,21.0,22.77,2026-01-28
C002784,Perú,Arequipa,SMB,2024-04-22,2024-06-21,Android,Basic,18.02,8,23.56,188.45,1,2.8,yes,Alimentos,1,30.0,18.02,2024-06-21
C002785,México,Monterrey,Retail,2025-08-15,2026-04-14,iOS,Plus,48.53,6,33.08,198.46,2,4.1,no,Deportes,0,22.0,48.53,2026-04-14
C002786,Argentina,Buenos Aires,Retail,2025-11-01,2026-12-03,Android,Basic,20.59,0,16.82,0.0,1,4.8,no,Alimentos,0,31.0,20.59,2026-12-03
C002787,Colombia,Barranquilla,Retail,2024-10-09,2025-08-06,iOS,Plus,43.57,2,8.44,16.87,1,3.3,yes,Juguetes,1,32.0,43.57,2025-08-06
C002788,México,São Paulo,Retail,2025-08-12,2025-09-20,iOS,Basic,30.32,4,14.12,56.48,0,4.1,no,Moda,0,30.0,30.32,2025-09-20
C002789,Colombia,Barranquilla,Retail,2024-01-09,2024-02-18,iOS,Plus,40.04,4,60.09,240.34,2,4.4,yes,Alimentos,1,37.0,40.04,2024-02-18
C002790,Colombia,Cali,Retail,2025-05-10,2026-02-06,Windows,Basic,31.03,4,21.39,85.55,1,4.7,no,Electrónica,1,34.0,31.03,2026-02-06
C002791,Perú,Cusco,SMB,2024-06-23,2025-05-31,iOS,Basic,28.4,3,16.8,50.41,1,3.3,yes,Hogar,1,33.0,28.4,2025-05-31
C002792,México,Monterrey,SMB,2025-01-27,2025-02-13,iOS,Basic,20.21,3,15.0,44.99,0,5.0,yes,Belleza,1,,20.21,2025-02-13
C002793,México,Monterrey,SMB,2024-06-14,2025-03-27,iOS,Basic,22.85,10,25.82,258.17,1,4.1,no,Alimentos,1,25.0,22.85,2025-03-27
C002794,Colombia,Bogotá,Retail,2025-10-16,2026-08-23,Android,Basic,13.91,4,18.03,72.11,0,4.8,no,Belleza,0,32.0,13.91,2026-08-23
C002795,Perú,Cusco,Retail,2025-08-03,2026-02-21,Android,Basic,20.45,8,56.8,454.41,0,3.4,yes,Moda,0,17.0,20.45,2026-02-21
C002796,Argentina,Córdoba,Retail,2024-12-22,2025-12-19,Android,Basic,27.52,2,6.03,12.06,2,3.9,no,Belleza,0,29.0,27.52,2025-12-19
C002797,Chile,Santiago,Retail,2024-02-14,2024-07-16,Windows,Pro,67.51,1,48.84,48.84,0,3.4,yes,Alimentos,1,34.0,67.51,2024-07-16
C002798,Colombia,Medellín,SMB,2025-07-25,2026-06-29,Android,Basic,25.63,8,38.73,309.85,0,3.3,yes,Deportes,0,40.0,25.63,2026-06-29
C002799,Chile,Valparaíso,Retail,2024-07-09,2025-02-05,iOS,Basic,23.62,2,20.72,41.45,0,3.5,no,Electrónica,1,37.0,23.62,2025-02-05
C002800,Perú,Arequipa,SMB,2024-01-01,2024-01-31,iOS,Plus,49.22,12,16.58,198.93,0,4.0,no,Electrónica,1,32.0,49.22,2024-01-31
C002801,Chile,La Serena,Retail,2024-05-18,2024-08-28,iOS,Basic,17.25,2,17.5,35.0,0,3.8,no,Electrónica,1,32.0,17.25,2024-08-28
C002802,Perú,Cusco,Retail,2025-09-01,2026-05-09,iOS,Plus,42.43,5,81.54,407.68,0,4.1,no,Deportes,0,17.0,unknown,2026-05-09
C002803,Colombia,Medellín,Retail,2024-05-21,2024-08-14,iOS,Pro,65.71,4,43.37,173.48,1,3.5,no,Juguetes,1,34.0,65.71,2024-08-14
C002804,México,Monterrey,Retail,2025-04-09,2025-09-10,Windows,Pro,72.39,2,19.33,38.65,0,3.1,no,Hogar,0,35.0,72.39,2025-09-10
C002805,Colombia,Medellín,Retail,2025-06-16,2025-12-22,Android,Basic,25.73,1,31.15,31.15,1,5.0,yes,Belleza,0,45.0,25.73,2025-12-22
C002806,Argentina,Rosario,SMB,2025-06-24,2025-10-03,Android,Plus,42.13,11,30.53,335.82,1,3.8,no,Juguetes,0,,42.13,2025-10-03
C002807,Perú,Trujillo,Retail,2024-07-24,2025-01-25,iOS,Pro,70.37,2,21.98,43.97,0,4.7,yes,Juguetes,1,35.0,70.37,2025-01-25
C002808,México,CDMX,SMB,2024-08-19,2024-12-09,Android,Basic,19.96,6,21.43,128.58,2,5.0,no,Alimentos,0,39.0,19.96,2024-12-09
C002809,,Bogotá,Retail,2024-06-03,2024-12-30,iOS,Plus,48.08,1,32.86,32.86,0,3.7,no,Deportes,1,43.0,48.08,2024-12-30
C002810,Argentina,Rosario,Retail,2025-02-16,2026-01-17,Android,Basic,26.37,3,53.18,159.55,1,5.0,no,Alimentos,0,16.0,26.37,2026-01-17
C002811,Chile,Valparaíso,Retail,2024-12-15,2025-05-22,Android,Pro,76.72,1,46.29,46.29,0,3.7,yes,Electrónica,1,26.0,76.72,2025-05-22
C002812,Colombia,Medellín,Retail,2025-11-26,2026-07-11,iOS,Pro,73.73,3,50.48,151.44,2,3.9,yes,Moda,0,26.0,73.73,2026-07-11
C002813,Colombia,Medellín,Retail,2025-02-20,2025-10-18,macOS,Plus,47.21,3,23.17,69.51,1,4.4,no,Hogar,0,26.0,47.21,2025-10-18
C002814,Perú,Trujillo,SMB,2025-08-04,2026-01-11,iOS,Plus,37.57,3,58.79,176.38,0,4.1,no,Deportes,1,,37.57,2026-01-11
C002815,Chile,Valparaíso,Retail,2025-06-27,2025-09-11,iOS,Basic,24.73,3,30.5,91.49,1,4.2,yes,Hogar,0,28.0,24.73,2025-09-11
C002816,Colombia,Bogotá,SMB,2025-02-02,2025-11-30,iOS,Basic,31.9,8,35.45,283.61,2,3.8,no,Hogar,1,41.0,31.9,2025-11-30
C002817,Perú,Arequipa,Retail,2025-03-15,2025-03-31,iOS,Basic,30.24,4,36.36,145.43,1,3.7,yes,Alimentos,1,46.0,30.24,2025-03-31
C002818,Colombia,Cali,Retail,2025-03-17,2026-04-08,iOS,Basic,17.04,1,25.84,25.84,1,4.3,no,Alimentos,0,,17.04,2026-04-08
C002819,Argentina,Buenos Aires,SMB,2024-09-16,2025-06-08,macOS,Plus,47.33,3,18.37,55.11,4,4.1,yes,Moda,1,26.0,47.33,2025-06-08
C002820,Colombia,Cali,Retail,2024-05-02,2024-11-10,Android,Basic,25.93,1,19.2,19.2,2,3.7,no,Juguetes,1,21.0,25.93,2024-11-10
C002821,México,Guadalajara,Retail,2025-03-30,2025-09-29,Linux,Basic,24.93,5,17.59,87.93,1,3.2,yes,Electrónica,0,44.0,24.93,2025-09-29
C002822,México,Monterrey,Retail,2024-03-26,2024-05-03,Android,Enterprise,177.31,3,19.09,57.26,0,4.5,no,Hogar,1,59.0,177.31,2024-05-03
C002823,Perú,Trujillo,Retail,2025-02-08,2026-02-07,iOS,Basic,17.88,7,92.16,645.13,0,3.0,no,Belleza,0,33.0,17.88,2026-02-07
C002824,Colombia,Medellín,Retail,2024-05-10,2024-06-09,Android,Basic,25.88,4,29.71,118.82,2,4.5,no,Juguetes,1,23.0,25.88,2024-06-09
C002825,Colombia,Medellín,SMB,2024-09-08,2025-04-04,iOS,Pro,72.19,7,34.09,238.64,0,3.6,yes,Moda,1,37.0,72.19,2025-04-04
C002826,Colombia,Medellín,Retail,2024-10-06,2025-01-05,iOS,Pro,79.19,2,39.67,79.34,1,4.6,no,Juguetes,1,30.0,79.19,2025-01-05
C002827,México,Guadalajara,Enterprise,2024-02-24,2025-01-16,iOS,Pro,67.44,11,21.94,241.33,0,3.6,no,Deportes,1,39.0,67.44,2025-01-16
C002828,Colombia,Barranquilla,Retail,2024-06-05,2024-08-30,Windows,Plus,46.6,2,28.0,55.99,1,3.8,no,Hogar,1,26.0,46.6,2024-08-30
C002829,Chile,Valparaíso,SMB,2024-09-26,2025-03-02,Android,Pro,63.21,2,28.69,57.38,0,4.9,yes,Juguetes,1,18.0,63.21,2025-03-02
C002830,Perú,Cusco,Retail,2024-04-06,2025-04-02,iOS,Plus,48.12,2,24.3,48.6,0,3.9,yes,Deportes,1,33.0,48.12,2025-04-02
C002831,Argentina,Rosario,Retail,2025-10-29,2026-01-03,Windows,Plus,47.17,3,15.84,47.53,0,5.0,no,Hogar,0,30.0,47.17,2026-01-03
C002832,Argentina,Buenos Aires,Retail,2024-08-22,2024-12-20,macOS,Basic,29.55,3,12.83,38.49,0,4.5,yes,Deportes,1,29.0,29.55,2024-12-20
C002833,México,Monterrey,Retail,2024-03-03,2024-05-23,Windows,Pro,69.6,4,29.91,119.65,0,4.5,no,Juguetes,1,26.0,69.6,2024-05-23
C002834,Colombia,Barranquilla,Retail,2025-07-01,2026-04-03,iOS,Plus,45.53,3,94.44,283.32,0,3.7,no,Electrónica,0,31.0,45.53,2026-04-03
C002835,Colombia,Medellín,Retail,2025-05-06,2026-02-22,Windows,Plus,41.31,3,14.38,43.15,0,4.5,no,Belleza,0,41.0,41.31,2026-02-22
C002836,Colombia,Bogotá,SMB,2025-10-18,2026-03-23,Android,Plus,45.0,9,12.8,115.23,2,4.4,yes,Juguetes,0,22.0,45.0,2026-03-23
C002837,Colombia,Barranquilla,Retail,2025-07-13,2025-09-14,macOS,Pro,65.67,9,25.76,231.88,1,4.6,no,Belleza,0,35.0,65.67,2025-09-14
C002838,Colombia,Bogotá,SMB,2024-05-18,2024-06-05,Android,Enterprise,181.36,6,15.0,90.01,0,5.0,no,Juguetes,1,40.0,181.36,2024-06-05
C002839,Chile,Santiago,Retail,2024-01-19,2024-03-08,Android,Plus,50.81,0,35.27,0.0,1,3.7,yes,Hogar,1,27.0,50.81,2024-03-08
C002840,Chile,Concepción,SMB,2025-01-09,2025-05-01,Windows,Basic,39.12,3,25.65,76.96,1,4.6,yes,Alimentos,1,34.0,39.12,2025-05-01
C002841,Colombia,Barranquilla,SMB,2024-12-18,2025-07-21,Android,Basic,25.64,3,16.8,-50.4,0,4.5,no,Electrónica,1,54.0,25.64,2025-07-21
C002842,Argentina,Mendoza,Retail,2024-11-15,2025-03-05,iOS,Plus,48.29,5,35.93,179.63,1,4.3,yes,Moda,1,23.0,48.29,2025-03-05
C002843,Colombia,Barranquilla,SMB,2025-05-19,2025-05-24,Android,Pro,69.28,6,20.82,124.93,0,3.5,yes,Deportes,1,35.0,69.28,2025-05-24
C002844,México,Guadalajara,Retail,2024-05-17,2025-04-05,Android,Basic,28.46,3,34.02,102.06,1,3.2,yes,Deportes,1,30.0,28.46,2025-04-05
C002845,México,Guadalajara,Retail,2024-05-29,2024-06-11,Android,Plus,41.3,0,27.52,0.0,0,4.1,no,Deportes,1,53.0,41.3,2024-06-11
C002846,Colombia,Bogotá,Retail,2024-06-14,2025-04-30,Android,Plus,50.11,4,19.55,78.21,1,2.9,yes,Moda,0,,50.11,2025-04-30
C002847,Colombia,Barranquilla,SMB,2025-07-09,2026-07-12,macOS,Basic,28.19,5,8.63,43.13,1,4.4,yes,Moda,0,39.0,28.19,2026-07-12
C002848,Colombia,Cali,SMB,2024-01-18,2024-11-18,Android,Basic,,4,22.82,91.26,0,4.5,no,Electrónica,1,39.0,,2024-11-18
C002849,Colombia,Bogotá,Retail,2025-03-15,2025-10-04,iOS,Basic,24.83,5,25.05,125.25,1,3.2,no,Hogar,0,30.0,24.83,2025-10-04
C002850,Chile,Santiago,Retail,2024-07-09,2024-11-13,Android,Pro,73.7,3,54.48,163.44,1,5.0,no,Belleza,1,16.0,73.7,2024-11-13
C002851,Perú,Trujillo,SMB,2025-04-14,2025-04-25,Android,Basic,25.87,7,28.25,197.73,0,4.4,yes,Moda,0,28.0,25.87,2025-04-25
C002852,Argentina,Mendoza,Retail,2025-05-01,2025-09-05,iOS,Basic,21.55,4,28.01,112.06,1,4.0,no,Juguetes,0,32.0,21.55,2025-09-05
C002853,Colombia,Medellín,Retail,2025-10-08,2026-09-02,Android,Plus,,2,21.58,43.17,0,4.2,yes,Belleza,0,43.0,,2026-09-02
C002854,Colombia,Barranquilla,SMB,2024-01-14,2024-10-29,Windows,Basic,22.16,9,15.31,137.75,0,3.1,yes,Hogar,1,34.0,22.16,2024-10-29
C002855,México,Puebla,Retail,2025-07-29,2025-10-06,Android,Plus,45.38,5,25.52,127.59,0,4.5,yes,Hogar,0,26.0,45.38,2025-10-06
C002856,Perú,Cusco,SMB,2025-08-04,2025-12-04,Android,Basic,29.04,8,42.16,337.29,2,2.9,no,Juguetes,0,35.0,29.04,2025-12-04
C002857,Colombia,Bogotá,Retail,2025-06-04,2025-07-21,Windows,Basic,30.45,4,23.18,92.73,1,5.0,yes,Electrónica,1,29.0,30.45,2025-07-21
C002858,Perú,Lima,Retail,2025-05-18,2025-07-20,Linux,Basic,29.14,3,41.13,123.38,2,3.0,yes,Alimentos,1,16.0,29.14,2025-07-20
C002859,México,CDMX,SMB,2025-10-23,2025-11-01,iOS,Basic,23.17,3,19.22,57.66,0,4.4,no,Alimentos,0,24.0,23.17,2025-11-01
C002860,Argentina,Rosario,Retail,2024-04-13,2024-10-13,Windows,Pro,74.22,5,17.49,87.47,0,3.3,yes,Moda,1,20.0,74.22,2024-10-13
C002861,Chile,Valparaíso,SMB,2024-07-07,2024-07-13,Android,Plus,46.28,8,42.16,337.25,0,3.6,no,Belleza,1,38.0,46.28,2024-07-13
C002862,Argentina,Córdoba,Retail,2025-04-18,2025-05-31,Android,Basic,24.61,3,9.0,27.01,0,4.3,no,Deportes,0,23.0,24.61,2025-05-31
C002863,Colombia,Medellín,SMB,2024-05-19,2024-05-31,iOS,Basic,26.04,2,11.18,22.35,0,4.5,no,Alimentos,1,34.0,26.04,2024-05-31
C002864,Colombia,Medellín,Retail,2024-02-06,2025-03-06,Linux,Basic,26.5,5,119.69,598.46,2,3.2,no,Juguetes,1,31.0,26.5,2025-03-06
C002865,México,Guadalajara,Retail,2025-07-07,2026-06-14,Windows,Plus,46.59,2,23.22,46.44,1,5.0,yes,Moda,0,46.0,46.59,2026-06-14
C002866,México,Guadalajara,Retail,2024-12-04,2025-02-12,Android,Plus,39.36,3,20.34,61.03,1,4.5,no,Alimentos,1,35.0,39.36,2025-02-12
C002867,Argentina,Córdoba,Retail,2024-12-20,2025-03-09,Android,Plus,41.42,2,56.83,113.66,0,4.1,no,Moda,1,34.0,41.42,2025-03-09
C002868,Colombia,Medellín,SMB,2024-03-05,2024-11-15,Linux,Basic,20.27,3,33.74,101.22,1,4.0,no,Belleza,1,33.0,20.27,2024-11-15
C002869,Colombia,Barranquilla,SMB,2024-03-12,2024-04-11,Android,Plus,47.81,0,32.76,0.0,0,4.8,no,Electrónica,1,31.0,47.81,2024-04-11
C002870,Chile,Santiago,Retail,2025-02-23,2025-07-24,Windows,Basic,21.58,3,11.28,33.84,1,4.3,no,Hogar,0,37.0,21.58,2025-07-24
C002871,Argentina,Rosario,SMB,2025-06-16,2026-01-16,Android,Basic,13.24,10,21.98,219.77,0,5.0,yes,Electrónica,0,39.0,13.24,2026-01-16
C002872,Argentina,Mendoza,Retail,2025-11-19,2026-04-28,iOS,Pro,66.31,6,10.05,60.3,1,4.5,no,Deportes,0,34.0,66.31,2026-04-28
C002873,Argentina,Rosario,Retail,2025-04-16,2025-07-25,Android,Plus,35.87,5,13.96,69.82,1,4.5,no,Electrónica,0,34.0,35.87,2025-07-25
C002874,Colombia,Cali,Retail,2025-07-27,2025-10-17,iOS,Plus,35.75,5,35.76,178.82,1,3.2,no,Moda,0,34.0,35.75,2025-10-17
C002875,,Santiago,Retail,2025-02-26,2025-03-11,Android,Basic,23.46,3,58.1,174.29,0,4.5,no,Hogar,0,23.0,23.46,2025-03-11
C002876,Perú,Trujillo,Retail,2024-09-16,2025-03-12,Android,Basic,21.73,4,21.0,84.01,2,4.7,no,Deportes,1,38.0,21.73,2025-03-12
C002877,Chile,Valparaíso,Retail,2025-02-26,2025-08-18,iOS,Enterprise,178.2,4,41.77,167.07,0,3.7,yes,Hogar,0,34.0,178.2,2025-08-18
C002878,Colombia,Barranquilla,Retail,2024-01-03,2024-11-10,macOS,Basic,30.95,4,15.29,61.15,0,4.1,no,Deportes,1,30.0,30.95,2024-11-10
C002879,Argentina,Buenos Aires,Retail,2024-12-11,2024-12-30,Android,Pro,70.2,0,19.87,0.0,1,4.6,yes,Alimentos,1,39.0,70.2,2024-12-30
C002880,Colombia,Bogotá,Retail,2024-06-21,2025-04-17,iOS,Plus,46.86,0,27.96,0.0,0,4.2,no,Belleza,1,27.0,46.86,2025-04-17
C002881,Colombia,Bogotá,Retail,2024-03-28,2024-08-18,Linux,Plus,50.71,4,38.81,155.24,0,4.5,no,Belleza,1,31.0,50.71,2024-08-18
C002882,Colombia,Barranquilla,Retail,2025-08-13,2026-03-31,Android,Pro,65.91,0,44.9,0.0,0,4.3,no,Juguetes,0,33.0,65.91,2026-03-31
C002883,,Barranquilla,Retail,2024-09-15,2024-12-31,Android,Basic,24.62,3,53.42,160.27,0,3.6,no,Juguetes,1,23.0,24.62,2024-12-31
C002884,Argentina,Buenos Aires,SMB,2025-04-20,2026-05-04,Windows,Plus,36.81,8,46.9,375.18,0,5.0,no,Alimentos,0,20.0,36.81,2026-05-04
C002885,Colombia,Medellín,Retail,2024-06-10,2024-10-01,iOS,Plus,40.79,4,91.43,365.72,2,4.1,yes,Belleza,1,33.0,40.79,2024-10-01
C002886,México,CDMX,SMB,2024-07-18,2024-10-29,Linux,Basic,18.69,7,29.72,208.05,0,4.4,yes,Hogar,1,38.0,18.69,2024-10-29
C002887,México,Puebla,Retail,2024-08-04,2025-01-17,iOS,Basic,27.2,0,13.97,0.0,0,3.7,no,Belleza,1,28.0,27.2,2025-01-17
C002888,Perú,Lima,Retail,2025-11-03,2026-01-08,Android,Basic,30.45,1,61.28,61.28,0,4.2,yes,Electrónica,0,38.0,30.45,2026-01-08
C002889,Chile,La Serena,Retail,2024-06-06,2025-04-11,Windows,Plus,42.73,4,41.51,166.02,0,3.8,no,Juguetes,1,37.0,42.73,2025-04-11
C002890,Chile,Valparaíso,Retail,2024-03-22,2024-09-30,Android,Pro,72.77,3,39.03,117.08,0,5.0,no,Electrónica,1,45.0,72.77,2024-09-30
C002891,Colombia,Medellín,Retail,2025-11-19,2026-11-03,iOS,Plus,42.7,6,18.31,109.86,1,4.9,no,Electrónica,0,36.0,42.7,2026-11-03
C002892,Colombia,Cali,Retail,2025-08-27,2026-01-20,Android,Basic,24.86,2,25.69,51.38,1,3.9,no,Deportes,0,,24.86,2026-01-20
C002893,Colombia,Barranquilla,Retail,2025-01-03,2025-03-25,iOS,Pro,68.22,4,23.29,93.14,2,3.9,yes,Alimentos,1,25.0,68.22,2025-03-25
C002894,México,Monterrey,SMB,2025-06-03,2025-08-14,Android,Basic,29.92,2,9.6,19.19,1,4.3,yes,Electrónica,0,25.0,29.92,2025-08-14
C002895,Chile,Valparaíso,Retail,2025-09-20,2026-06-04,iOS,Plus,39.5,6,26.54,159.21,0,4.3,yes,Alimentos,0,36.0,39.5,2026-06-04
C002896,Colombia,Bogotá,SMB,2025-07-17,2025-07-17,Android,Plus,39.09,3,25.78,77.34,1,3.3,yes,Hogar,0,38.0,39.09,2025-07-17
C002897,Perú,Trujillo,Retail,2024-08-25,2025-07-04,Linux,Basic,23.89,2,19.32,38.64,1,3.9,no,Alimentos,1,34.0,23.89,2025-07-04
C002898,Argentina,Rosario,Retail,2025-09-10,2026-07-05,macOS,Basic,23.96,4,15.59,62.34,1,3.2,yes,Deportes,0,29.0,23.96,2026-07-05
C002899,Perú,São Paulo,SMB,2025-06-12,2025-07-14,Android,Basic,28.55,5,61.26,306.28,0,3.7,yes,Hogar,0,46.0,28.55,2025-07-14
C002900,México,CDMX,Retail,2024-05-21,2024-07-15,Windows,Basic,32.48,7,25.35,177.46,0,3.6,no,Electrónica,1,26.0,32.48,2024-07-15
C002901,Chile,Santiago,SMB,2024-12-25,2025-08-21,Android,Basic,28.53,5,30.09,150.45,0,4.7,no,Belleza,0,999.0,28.53,2025-08-21
C002902,México,Puebla,Retail,2025-03-04,2025-06-27,Windows,Basic,23.09,4,16.26,65.04,0,5.0,no,Moda,0,29.0,23.09,2025-06-27
C002903,Perú,Lima,Retail,2024-07-18,2025-03-06,Android,Basic,31.13,6,20.2,121.17,0,4.6,no,Deportes,0,45.0,31.13,2025-03-06
C002904,Perú,Arequipa,Retail,2024-09-05,2025-07-27,Windows,Plus,46.38,0,29.34,0.0,0,4.2,no,Electrónica,1,33.0,46.38,2025-07-27
C002905,Perú,Cusco,Retail,2025-08-02,2026-05-24,Android,Basic,25.97,1,48.08,48.08,0,5.0,yes,Alimentos,0,23.0,25.97,2026-05-24
