id_venta,fecha_venta,id_cliente,id_propiedad,ciudad,precio_venta,tipo_propiedad,canal_venta,porcentaje_comision,monto_comision
SALE001264,2022-01-01,CUST00082,PROP00373,Cartagena,191277.0,Apartment,Referral,0.0367,7014.0
SALE001265,2023-03-09,CUST00408,PROP00793,Medellín,304265.0,Apartment,Broker,0.0513,15613.0
SALE001266,2023-01-19,CUST00133,PROP00695,Cartagena,508052.0,Office,Digital,0.0281,14259.0
SALE001267,2024-10-19,CUST00464,PROP00636,Bogotá,282921.0,Apartment,Direct,0.0238,6739.0
SALE001268,2023-02-05,CUST00075,PROP00588,Medellín,290024.0,Apartment,Digital,0.0322,9337.0
SALE001269,2022-02-03,CUST00433,PROP00004,Bogotá,283705.0,Apartment,Digital,0.0257,7296.0
SALE001270,2024-08-25,CUST00198,PROP00780,Cartagena,198361.0,Office,Broker,0.0484,9606.0
SALE001271,2022-10-12,CUST00304,PROP00589,Medellín,312792.0,Apartment,Broker,0.0489,15300.0
SALE001272,2024-09-26,CUST00437,PROP00711,Bucaramanga,275801.0,Office,Broker,0.0522,14385.0
SALE001273,2024-04-28,CUST00065,PROP00728,Cali,246561.0,House,Broker,0.047,11586.0
SALE001274,2024-08-22,CUST00174,PROP00204,Bucaramanga,331484.0,Office,Broker,0.0545,18057.0
SALE001275,2024-06-16,CUST00475,PROP00012,Bucaramanga,513784.0,House,Broker,0.055,28247.0
SALE001276,2022-06-06,CUST00075,PROP00528,Cartagena,218305.0,Office,Broker,0.0532,11611.0
SALE001277,2023-11-17,CUST00052,PROP00368,Bogotá,265376.0,Apartment,Broker,0.048,12737.0
SALE001278,2023-03-28,CUST00262,PROP00017,Cartagena,218811.0,Office,Direct,0.0266,5829.0
SALE001279,2023-11-20,CUST00013,PROP00217,Cali,403971.0,Commercial,Broker,0.0458,18515.0
SALE001280,2024-03-27,CUST00496,PROP00793,Medellín,321720.0,Apartment,Broker,0.0537,17280.0
SALE001281,2023-07-03,CUST00452,PROP00291,Bucaramanga,299092.0,Apartment,Referral,0.0402,12012.0
SALE001282,2022-12-09,CUST00095,PROP00209,Cartagena,216499.0,Apartment,Broker,0.0468,10124.0
SALE001283,2024-09-30,CUST00087,PROP00524,Medellín,194878.0,Apartment,Digital,0.0283,5510.0
SALE001284,2023-12-28,CUST00389,PROP00532,Medellín,130350.0,Land,Referral,0.043,5606.0
SALE001285,2024-08-27,CUST00261,PROP00266,Barranquilla,141906.0,Apartment,Digital,0.0337,4783.0
SALE001286,2022-09-17,CUST00412,PROP00680,Medellín,398645.0,House,Broker,0.0502,20011.0
SALE001287,2024-07-06,CUST00484,PROP00465,Cartagena,192744.0,Apartment,Referral,0.0398,7672.0
SALE001288,2022-12-21,CUST00201,PROP00129,Barranquilla,262578.0,Apartment,Digital,0.0325,8536.0
SALE001289,2023-05-20,CUST00127,PROP00260,Cali,783375.0,Commercial,Broker,0.0533,41724.0
SALE001290,2024-07-31,CUST00310,PROP00679,Medellín,423948.0,House,Broker,0.0526,22320.0
SALE001291,2023-01-24,CUST00318,PROP00072,Bucaramanga,207089.0,Apartment,Broker,0.0488,10115.0
SALE001292,2022-10-02,CUST00217,PROP00010,Bogotá,256861.0,Apartment,Referral,0.0414,10639.0
SALE001293,2024-09-29,CUST00150,PROP00526,Barranquilla,326318.0,House,Broker,0.0536,17482.0
SALE001294,2024-11-21,CUST00132,PROP00354,Bogotá,474866.0,House,Broker,0.0465,22090.0
SALE001295,2022-12-07,CUST00261,PROP00203,Medellín,341452.0,House,Digital,0.0289,9862.0
SALE001296,2022-12-02,CUST00214,PROP00378,Bucaramanga,315725.0,Apartment,Direct,0.0206,6493.0
SALE001297,2022-09-07,CUST00229,PROP00147,Barranquilla,565339.0,House,Broker,0.0491,27752.0
SALE001298,2022-01-26,CUST00048,PROP00300,Cali,723269.0,Commercial,Broker,0.0527,38133.0
SALE001299,2023-08-29,CUST00441,PROP00188,Barranquilla,357943.0,House,Digital,0.027,9654.0
SALE001300,2022-10-07,CUST00354,PROP00470,Barranquilla,180140.0,Apartment,Digital,0.0304,5480.0
SALE001301,2024-07-18,CUST00460,PROP00539,Medellín,224220.0,Apartment,Digital,0.0254,5688.0
SALE001302,2022-07-07,CUST00415,PROP00732,Medellín,254353.0,Apartment,Referral,0.044,11186.0
SALE001303,2023-11-27,CUST00310,PROP00055,Bucaramanga,404681.0,House,Broker,0.0532,21529.0
SALE001304,2023-07-09,CUST00154,PROP00262,Cali,145994.0,Apartment,Broker,0.0502,7335.0
SALE001305,2023-11-02,CUST00327,PROP00212,Bogotá,238631.0,Land,Broker,0.0521,12423.0
SALE001306,2022-05-04,CUST00284,PROP00464,Bogotá,680686.0,House,Broker,0.046,31338.0
SALE001307,2023-05-26,CUST00462,PROP00427,Barranquilla,216559.0,Land,Digital,0.0335,7244.0
SALE001308,2023-11-17,CUST00117,PROP00702,Bucaramanga,748105.0,Commercial,Referral,0.0422,31535.0
SALE001309,2023-01-09,CUST00013,PROP00736,Barranquilla,366823.0,Office,Broker,0.0462,16947.0
SALE001310,2024-08-16,CUST00064,PROP00619,Bogotá,363541.0,Office,Referral,0.0448,16289.0
SALE001311,2023-08-03,CUST00088,PROP00160,Bogotá,264334.0,Apartment,Broker,0.0452,11955.0
SALE001312,2023-02-01,CUST00332,PROP00033,Bucaramanga,494249.0,Office,Digital,0.0313,15463.0
SALE001313,2022-02-03,CUST00074,PROP00720,Cali,284830.0,House,Broker,0.0467,13307.0
SALE001314,2022-07-04,CUST00068,PROP00755,Medellín,248388.0,Office,Digital,0.0322,7996.0
SALE001315,2023-06-06,CUST00199,PROP00201,Bucaramanga,246476.0,Apartment,Broker,0.0457,11265.0
SALE001316,2023-03-15,CUST00391,PROP00038,Cali,518186.0,House,Direct,0.0208,10784.0
SALE001317,2024-08-12,CUST00213,PROP00545,Medellín,350845.0,House,Direct,0.0247,8653.0
SALE001318,2024-05-10,CUST00136,PROP00472,Bogotá,316854.0,Apartment,Referral,0.0449,14239.0
SALE001319,2022-06-24,CUST00143,PROP00712,Medellín,175365.0,Apartment,Referral,0.0378,6623.0
SALE001320,2023-10-10,CUST00410,PROP00461,Bucaramanga,523807.0,House,Broker,0.0511,26780.0
SALE001321,2023-05-13,CUST00217,PROP00609,Bucaramanga,275675.0,Apartment,Digital,0.0302,8322.0
SALE001322,2022-04-21,CUST00185,PROP00630,Cartagena,261880.0,House,Broker,0.0534,13990.0
SALE001323,2023-12-31,CUST00387,PROP00008,Barranquilla,458729.0,Office,Referral,0.0379,17379.0
SALE001324,2023-08-12,CUST00185,PROP00119,Barranquilla,304061.0,Apartment,Broker,0.0505,15370.0
SALE001325,2022-04-06,CUST00179,PROP00625,Cali,541915.0,Commercial,Broker,0.0545,29538.0
SALE001326,2023-05-28,CUST00376,PROP00144,Cali,522878.0,House,Digital,0.0283,14811.0
SALE001327,2024-03-12,CUST00164,PROP00165,Medellín,362536.0,Office,Broker,0.0494,17907.0
SALE001328,2022-12-25,CUST00256,PROP00602,Bogotá,256972.0,Office,Referral,0.0439,11278.0
SALE001329,2023-01-26,CUST00333,PROP00164,Cali,272913.0,Apartment,Broker,0.0483,13189.0
SALE001330,2022-05-01,CUST00101,PROP00120,Bucaramanga,392402.0,Office,Digital,0.0288,11304.0
SALE001331,2022-08-12,CUST00065,PROP00011,Medellín,324110.0,Apartment,Referral,0.038,12330.0
SALE001332,2024-12-10,CUST00426,PROP00376,Barranquilla,184778.0,Apartment,Digital,0.0331,6115.0
SALE001333,2023-11-11,CUST00149,PROP00510,Cartagena,286935.0,Apartment,Broker,0.0543,15582.0
SALE001334,2022-07-12,CUST00171,PROP00586,Cali,326051.0,Commercial,Broker,0.0513,16730.0
SALE001335,2023-06-13,CUST00295,PROP00725,Barranquilla,173667.0,Apartment,Broker,0.0512,8898.0
SALE001336,2022-07-31,CUST00052,PROP00521,Cali,648688.0,House,Broker,0.0489,31721.0
SALE001337,2023-04-30,CUST00023,PROP00606,Medellín,608299.0,House,Digital,0.0251,15283.0
SALE001338,2022-06-09,CUST00209,PROP00169,Bogotá,232223.0,House,Broker,0.0467,10854.0
SALE001339,2023-11-09,CUST00485,PROP00273,Medellín,649533.0,House,Broker,0.0465,30187.0
SALE001340,2023-09-17,CUST00287,PROP00244,Bucaramanga,266316.0,Apartment,Broker,0.0462,12293.0
SALE001341,2023-11-25,CUST00290,PROP00053,Medellín,311216.0,Apartment,Direct,0.0265,8260.0
SALE001342,2023-05-01,CUST00305,PROP00776,Bucaramanga,285847.0,Office,Broker,0.0464,13253.0
SALE001343,2022-11-10,CUST00431,PROP00194,Cali,720645.0,Commercial,Broker,0.0459,33046.0
SALE001344,2022-10-01,CUST00418,PROP00359,Cartagena,297887.0,Apartment,Digital,0.0288,8587.0
SALE001345,2022-08-24,CUST00013,PROP00286,Bogotá,292971.0,Apartment,Broker,0.0475,13913.0
SALE001346,2023-04-16,CUST00271,PROP00036,Bucaramanga,261925.0,Apartment,Direct,0.0215,5621.0
SALE001347,2023-05-10,CUST00274,PROP00723,Cartagena,178974.0,Apartment,Broker,0.0465,8315.0
SALE001348,2024-01-08,CUST00112,PROP00176,Barranquilla,203255.0,Apartment,Digital,0.0276,5602.0
SALE001349,2022-02-27,CUST00488,PROP00081,Cali,729099.0,Commercial,Digital,0.0304,22142.0
SALE001350,2022-11-05,CUST00131,PROP00274,Cartagena,193974.0,Apartment,Referral,0.0426,8260.0
SALE001351,2024-07-22,CUST00417,PROP00116,Cartagena,308679.0,Apartment,Digital,0.0335,10349.0
SALE001352,2024-09-29,CUST00051,PROP00800,Cartagena,432896.0,House,Referral,0.0425,18404.0
SALE001353,2024-10-16,CUST00301,PROP00152,Bucaramanga,279383.0,House,Digital,0.0313,8740.0
SALE001354,2022-12-02,CUST00368,PROP00243,Barranquilla,544268.0,House,Digital,0.0341,18547.0
SALE001355,2022-05-31,CUST00253,PROP00217,Cali,382996.0,Commercial,Referral,0.0402,15395.0
SALE001356,2022-08-06,CUST00053,PROP00022,Bogotá,624705.0,House,Digital,0.0313,19574.0
SALE001357,2022-05-25,CUST00062,PROP00011,Medellín,332410.0,Apartment,Digital,0.0291,9679.0
SALE001358,2024-11-11,CUST00303,PROP00411,Bogotá,719854.0,Commercial,Broker,0.0483,34750.0
SALE001359,2024-08-25,CUST00432,PROP00187,Medellín,320266.0,Apartment,Broker,0.0483,15474.0
SALE001360,2024-06-06,CUST00299,PROP00067,Cartagena,194930.0,Apartment,Broker,0.0465,9061.0
SALE001361,2024-03-10,CUST00051,PROP00234,Medellín,187121.0,Office,Broker,0.053,9911.0
SALE001362,2023-01-11,CUST00393,PROP00220,Bogotá,200927.0,Office,Digital,0.0256,5134.0
SALE001363,2023-06-05,CUST00230,PROP00340,Bucaramanga,338047.0,Apartment,Broker,0.0517,17493.0
SALE001364,2024-07-10,CUST00038,PROP00794,Medellín,336739.0,House,Digital,0.0336,11329.0
SALE001365,2024-06-10,CUST00184,PROP00246,Cali,282214.0,Apartment,Referral,0.04,11281.0
SALE001366,2023-07-23,CUST00102,PROP00564,Bogotá,335364.0,House,Digital,0.0257,8620.0
SALE001367,2024-07-06,CUST00494,PROP00615,Cali,491513.0,House,Digital,0.0293,14394.0
SALE001368,2023-01-15,CUST00455,PROP00041,Medellín,434943.0,Office,Broker,0.0484,21065.0
SALE001369,2023-03-29,CUST00054,PROP00402,Cartagena,343377.0,Apartment,Broker,0.0549,18836.0
SALE001370,2024-07-08,CUST00287,PROP00359,Cartagena,292526.0,Apartment,Digital,0.0319,9335.0
SALE001371,2023-02-17,CUST00004,PROP00407,Barranquilla,157672.0,Land,Referral,0.0422,6656.0
SALE001372,2024-04-03,CUST00229,PROP00138,Cartagena,506242.0,House,Referral,0.0402,20330.0
SALE001373,2023-05-12,CUST00078,PROP00373,Cartagena,178660.0,Apartment,Digital,0.0321,5734.0
SALE001374,2022-11-23,CUST00374,PROP00099,Bucaramanga,584635.0,House,Referral,0.0422,24687.0
SALE001375,2022-08-28,CUST00037,PROP00757,Medellín,593883.0,House,Referral,0.0357,21180.0
SALE001376,2023-10-27,CUST00452,PROP00470,Barranquilla,181628.0,Apartment,Referral,0.0372,6761.0
SALE001377,2023-06-10,CUST00116,PROP00028,Bucaramanga,520890.0,House,Referral,0.0351,18299.0
SALE001378,2023-02-09,CUST00132,PROP00405,Barranquilla,171910.0,Apartment,Broker,0.0501,8612.0
SALE001379,2024-03-24,CUST00443,PROP00742,Medellín,296973.0,Office,Broker,0.0538,15965.0
SALE001380,2022-01-02,CUST00451,PROP00595,Bucaramanga,308674.0,Apartment,Broker,0.0511,15772.0
SALE001381,2022-04-11,CUST00048,PROP00219,Barranquilla,609363.0,House,Digital,0.03,18282.0
SALE001382,2024-11-19,CUST00055,PROP00714,Bucaramanga,413389.0,Commercial,Referral,0.0443,18296.0
SALE001383,2023-12-28,CUST00427,PROP00149,Bucaramanga,385284.0,House,Broker,0.0467,18001.0
SALE001384,2023-08-25,CUST00489,PROP00198,Cali,379478.0,House,Broker,0.0457,17360.0
SALE001385,2022-01-17,CUST00245,PROP00124,Bucaramanga,515470.0,Commercial,Referral,0.0442,22770.0
SALE001386,2023-10-18,CUST00083,PROP00739,Bucaramanga,198746.0,Office,Broker,0.054,10738.0
SALE001387,2023-04-22,CUST00077,PROP00574,Cartagena,183424.0,Apartment,Referral,0.0418,7673.0
SALE001388,2023-10-19,CUST00134,PROP00415,Cali,417065.0,House,Broker,0.0475,19794.0
SALE001389,2022-02-14,CUST00343,PROP00535,Bogotá,485486.0,House,Broker,0.0547,26555.0
SALE001390,2023-08-26,CUST00049,PROP00208,Medellín,331673.0,Apartment,Digital,0.0327,10830.0
SALE001391,2023-09-25,CUST00321,PROP00057,Cartagena,153808.0,Apartment,Broker,0.0517,7958.0
SALE001392,2022-11-14,CUST00402,PROP00677,Barranquilla,278009.0,Apartment,Broker,0.0472,13130.0
SALE001393,2022-03-01,CUST00072,PROP00772,Cali,295000.0,Apartment,Broker,0.0501,14789.0
SALE001394,2024-11-29,CUST00493,PROP00029,Bogotá,349834.0,Commercial,Broker,0.0532,18620.0
SALE001395,2024-02-16,CUST00494,PROP00042,Bucaramanga,534582.0,Commercial,Broker,0.0536,28655.0
SALE001396,2023-11-12,CUST00149,PROP00448,Cali,420447.0,House,Referral,0.0406,17076.0
SALE001397,2024-04-19,CUST00057,PROP00035,Cartagena,201684.0,Apartment,Broker,0.0502,10130.0
SALE001398,2024-01-05,CUST00163,PROP00578,Cartagena,264921.0,Apartment,Broker,0.052,13770.0
SALE001399,2022-05-28,CUST00130,PROP00757,Medellín,606956.0,House,Broker,0.0503,30519.0
SALE001400,2023-05-13,CUST00140,PROP00224,Cali,212579.0,Land,Direct,0.0242,5139.0
SALE001401,2024-08-31,CUST00463,PROP00236,Bogotá,150349.0,Apartment,Referral,0.0359,5391.0
SALE001402,2022-11-12,CUST00078,PROP00691,Bogotá,139883.0,Apartment,Direct,0.0213,2974.0
SALE001403,2024-11-30,CUST00159,PROP00285,Bucaramanga,465783.0,Office,Direct,0.0276,12857.0
SALE001404,2022-03-12,CUST00394,PROP00193,Bucaramanga,149533.0,Apartment,Broker,0.0452,6766.0
SALE001405,2022-12-29,CUST00029,PROP00068,Barranquilla,393845.0,House,Digital,0.0255,10052.0
SALE001406,2023-01-19,CUST00031,PROP00672,Bucaramanga,268090.0,Apartment,Broker,0.054,14489.0
SALE001407,2023-11-08,CUST00151,PROP00741,Medellín,607740.0,House,Referral,0.042,25549.0
SALE001408,2022-07-12,CUST00484,PROP00063,Cartagena,289865.0,Land,Digital,0.025,7259.0
SALE001409,2022-09-08,CUST00420,PROP00643,Cali,379044.0,House,Broker,0.0481,18240.0
SALE001410,2023-12-26,CUST00464,PROP00128,Bogotá,268378.0,House,Direct,0.0276,7416.0
SALE001411,2022-11-08,CUST00432,PROP00112,Bucaramanga,139649.0,Apartment,Referral,0.0392,5471.0
SALE001412,2024-08-20,CUST00060,PROP00305,Medellín,498423.0,Commercial,Direct,0.0247,12305.0
SALE001413,2024-08-10,CUST00201,PROP00350,Cali,521362.0,House,Broker,0.0496,25853.0
SALE001414,2022-11-28,CUST00265,PROP00684,Bogotá,158817.0,Apartment,Broker,0.047,7468.0
SALE001415,2023-09-06,CUST00084,PROP00560,Medellín,335861.0,Apartment,Broker,0.0522,17537.0
SALE001416,2022-12-31,CUST00497,PROP00116,Cartagena,363008.0,Apartment,Digital,0.026,9449.0
SALE001417,2023-01-13,CUST00302,PROP00468,Medellín,277964.0,Apartment,Digital,0.0301,8359.0
SALE001418,2024-01-05,CUST00427,PROP00701,Bucaramanga,194225.0,Apartment,Broker,0.0467,9070.0
SALE001419,2022-11-17,CUST00130,PROP00530,Bucaramanga,284141.0,Land,Referral,0.0355,10077.0
SALE001420,2022-06-13,CUST00358,PROP00184,Cartagena,220981.0,Apartment,Broker,0.0464,10261.0
SALE001421,2022-10-11,CUST00053,PROP00104,Barranquilla,413168.0,Office,Digital,0.0337,13921.0
SALE001422,2024-10-14,CUST00012,PROP00363,Bucaramanga,244752.0,Apartment,Referral,0.0368,8997.0
SALE001423,2022-10-11,CUST00321,PROP00378,Bucaramanga,336601.0,Apartment,Digital,0.0278,9352.0
SALE001424,2023-02-03,CUST00035,PROP00283,Cartagena,413471.0,Office,Broker,0.0464,19177.0
SALE001425,2023-11-20,CUST00139,PROP00088,Medellín,319907.0,Apartment,Broker,0.0524,16749.0
SALE001426,2022-04-21,CUST00398,PROP00095,Medellín,391040.0,Office,Broker,0.0495,19339.0
SALE001427,2022-10-21,CUST00249,PROP00424,Barranquilla,464435.0,Commercial,Referral,0.0444,20638.0
SALE001428,2022-07-11,CUST00189,PROP00756,Medellín,186985.0,Apartment,Digital,0.0316,5917.0
SALE001429,2024-10-09,CUST00146,PROP00479,Medellín,254891.0,Apartment,Broker,0.0503,12825.0
SALE001430,2024-10-18,CUST00335,PROP00351,Medellín,220277.0,Office,Direct,0.0266,5852.0
SALE001431,2024-04-07,CUST00478,PROP00746,Cartagena,82380.0,Land,Digital,0.0254,2093.0
SALE001432,2022-09-28,CUST00370,PROP00553,Cartagena,716304.0,Commercial,Referral,0.0445,31880.0
SALE001433,2023-11-06,CUST00180,PROP00575,Barranquilla,287131.0,Commercial,Digital,0.0346,9924.0
SALE001434,2023-12-27,CUST00212,PROP00461,Bucaramanga,533990.0,House,Direct,0.0228,12154.0
SALE001435,2024-08-09,CUST00052,PROP00611,Barranquilla,386038.0,House,Broker,0.0513,19797.0
SALE001436,2022-06-21,CUST00072,PROP00402,Cartagena,328636.0,Apartment,Broker,0.047,15452.0
SALE001437,2024-03-17,CUST00135,PROP00498,Cali,160155.0,Land,Referral,0.0405,6482.0
SALE001438,2022-08-01,CUST00194,PROP00494,Bucaramanga,494735.0,Office,Referral,0.0427,21129.0
SALE001439,2023-09-15,CUST00496,PROP00603,Bogotá,135336.0,Apartment,Digital,0.0344,4655.0
SALE001440,2024-08-20,CUST00436,PROP00719,Bucaramanga,314789.0,Apartment,Broker,0.0484,15233.0
SALE001441,2022-03-09,CUST00057,PROP00236,Bogotá,159488.0,Apartment,Broker,0.0519,8283.0
SALE001442,2022-06-12,CUST00166,PROP00560,Medellín,351717.0,Apartment,Referral,0.0422,14830.0
SALE001443,2024-06-09,CUST00029,PROP00026,Medellín,307791.0,Commercial,Referral,0.0372,11453.0
SALE001444,2022-01-21,CUST00032,PROP00426,Medellín,373999.0,House,Broker,0.0513,19183.0
SALE001445,2024-01-21,CUST00188,PROP00719,Bucaramanga,339505.0,Apartment,Broker,0.0516,17503.0
SALE001446,2023-07-03,CUST00480,PROP00517,Barranquilla,440983.0,Commercial,Digital,0.0326,14394.0
SALE001447,2023-01-15,CUST00093,PROP00215,Barranquilla,343359.0,House,Referral,0.045,15451.0
SALE001448,2024-08-02,CUST00341,PROP00486,Barranquilla,615804.0,House,Digital,0.0254,15643.0
SALE001449,2024-07-18,CUST00197,PROP00287,Medellín,580011.0,House,Digital,0.027,15674.0
SALE001450,2022-12-23,CUST00271,PROP00347,Bucaramanga,252154.0,Apartment,Direct,0.0215,5409.0
SALE001451,2022-01-05,CUST00435,PROP00183,Cali,226430.0,House,Broker,0.0465,10539.0
SALE001452,2022-05-21,CUST00415,PROP00500,Barranquilla,315828.0,Apartment,Digital,0.0295,9330.0
SALE001453,2022-04-28,CUST00415,PROP00159,Cartagena,325028.0,House,Digital,0.0338,10981.0
SALE001454,2024-12-11,CUST00206,PROP00355,Cartagena,205545.0,Apartment,Digital,0.0295,6061.0
SALE001455,2023-10-16,CUST00025,PROP00752,Cartagena,452436.0,Office,Referral,0.0417,18860.0
SALE001456,2024-01-12,CUST00493,PROP00607,Bucaramanga,298549.0,Commercial,Digital,0.0288,8588.0
SALE001457,2022-09-10,CUST00497,PROP00332,Cartagena,247237.0,Apartment,Digital,0.0282,6971.0
SALE001458,2024-07-20,CUST00429,PROP00776,Bucaramanga,277401.0,Office,Broker,0.0533,14797.0
SALE001459,2024-03-02,CUST00239,PROP00012,Bucaramanga,466846.0,House,Referral,0.0416,19400.0
SALE001460,2024-04-03,CUST00141,PROP00768,Cartagena,666164.0,House,Broker,0.0485,32315.0
SALE001461,2023-05-28,CUST00088,PROP00282,Bucaramanga,627985.0,House,Broker,0.0541,34000.0
SALE001462,2024-02-04,CUST00186,PROP00657,Cartagena,259160.0,House,Digital,0.03,7771.0
SALE001463,2023-08-19,CUST00168,PROP00759,Barranquilla,225721.0,Apartment,Digital,0.0269,6068.0
SALE001464,2023-02-26,CUST00138,PROP00482,Bogotá,490364.0,Office,Direct,0.0248,12177.0
SALE001465,2023-10-13,CUST00476,PROP00489,Bucaramanga,330959.0,Office,Referral,0.0417,13817.0
SALE001466,2022-12-22,CUST00330,PROP00600,Medellín,139576.0,Apartment,Referral,0.0387,5398.0
SALE001467,2024-11-09,CUST00112,PROP00192,Barranquilla,428019.0,House,Broker,0.0534,22872.0
SALE001468,2024-02-25,CUST00320,PROP00143,Medellín,232260.0,Apartment,Digital,0.0303,7045.0
SALE001469,2024-03-20,CUST00353,PROP00275,Barranquilla,170148.0,Apartment,Direct,0.0247,4199.0
SALE001470,2024-02-24,CUST00262,PROP00384,Bogotá,577338.0,House,Digital,0.0336,19391.0
SALE001471,2023-05-06,CUST00474,PROP00595,Bucaramanga,276769.0,Apartment,Referral,0.0396,10968.0
SALE001472,2024-11-06,CUST00483,PROP00206,Medellín,223764.0,Land,Digital,0.0291,6521.0
SALE001473,2022-08-16,CUST00217,PROP00452,Barranquilla,222812.0,Apartment,Broker,0.046,10258.0
SALE001474,2023-09-15,CUST00237,PROP00003,Cartagena,287277.0,Apartment,Digital,0.0286,8223.0
SALE001475,2022-03-18,CUST00109,PROP00025,Bogotá,309145.0,Office,Broker,0.049,15139.0
SALE001476,2022-11-19,CUST00392,PROP00774,Cali,260003.0,Apartment,Broker,0.0468,12170.0
SALE001477,2023-09-22,CUST00466,PROP00681,Medellín,494486.0,House,Broker,0.0509,25159.0
SALE001478,2023-06-21,CUST00330,PROP00692,Cartagena,261061.0,Apartment,Broker,0.0464,12123.0
SALE001479,2024-10-27,CUST00101,PROP00263,Cali,434514.0,Commercial,Broker,0.0472,20525.0
SALE001480,2023-11-04,CUST00260,PROP00411,Bogotá,737710.0,Commercial,Referral,0.0406,29959.0
SALE001481,2023-03-27,CUST00398,PROP00540,Medellín,525347.0,Commercial,Broker,0.0477,25054.0
SALE001482,2023-04-13,CUST00022,PROP00204,Bucaramanga,358133.0,Office,Referral,0.0414,14826.0
SALE001483,2023-11-01,CUST00296,PROP00596,Cartagena,159700.0,Apartment,Digital,0.0319,5095.0
SALE001484,2024-05-16,CUST00329,PROP00555,Cartagena,201468.0,Apartment,Broker,0.048,9673.0
SALE001485,2022-10-30,CUST00269,PROP00326,Bucaramanga,227284.0,Apartment,Broker,0.0459,10426.0
SALE001486,2023-10-03,CUST00322,PROP00348,Cali,345710.0,Apartment,Direct,0.0249,8606.0
SALE001487,2023-09-22,CUST00448,PROP00246,Cali,312153.0,Apartment,Digital,0.0259,8094.0
SALE001488,2022-01-11,CUST00063,PROP00643,Cali,338609.0,House,Direct,0.0252,8517.0
SALE001489,2024-09-26,CUST00286,PROP00790,Medellín,244054.0,Office,Broker,0.0523,12755.0
SALE001490,2023-09-16,CUST00398,PROP00800,Cartagena,415936.0,House,Referral,0.0412,17138.0
SALE001491,2022-09-23,CUST00411,PROP00618,Barranquilla,511871.0,House,Referral,0.0395,20210.0
SALE001492,2023-11-25,CUST00234,PROP00280,Bogotá,417093.0,House,Direct,0.0295,12287.0
SALE001493,2024-01-13,CUST00499,PROP00625,Cali,601662.0,Commercial,Broker,0.046,27687.0
SALE001494,2024-09-29,CUST00163,PROP00196,Cali,294454.0,House,Direct,0.0288,8480.0
SALE001495,2022-02-07,CUST00221,PROP00718,Cali,324691.0,House,Broker,0.053,17209.0
SALE001496,2023-03-30,CUST00412,PROP00214,Barranquilla,231222.0,House,Referral,0.0392,9063.0
SALE001497,2022-07-17,CUST00220,PROP00323,Bogotá,508247.0,Office,Digital,0.0265,13483.0
