id_cliente,edad,nivel_ingreso,visitas_mes,compras_mes,gasto_publicidad_dirigida,satisfaccion,miembro_premium,abandono,tipo_dispositivo,region,ingreso_anual
C009023,32.0,57.12,11,3,9.76,3.0,0,0,móvil,sur,1932.05
C009024,36.0,44.7,20,10,11.61,4.0,1,0,móvil,sur,7974.24
C009025,33.0,58.01,8,3,15.32,2.0,1,0,escritorio,norte,2120.64
C009026,46.0,43.37,11,0,10.01,3.0,0,0,móvil,este,61.62
C009027,37.0,20.21,10,4,11.64,3.0,1,0,tablet,este,1006.94
C009028,34.0,32.3,12,0,7.08,3.0,0,1,móvil,norte,340.58
C009029,33.0,58.57,6,1,13.84,2.0,1,0,escritorio,norte,745.85
C009030,28.0,24.8,11,2,9.6,4.0,0,0,móvil,norte,1211.6
C009031,21.0,46.06,10,1,7.19,2.0,0,0,móvil,sur,147.99
C009032,36.0,29.17,17,4,11.06,2.0,1,0,móvil,sur,1993.78
C009033,22.0,48.69,14,3,9.36,2.0,0,0,móvil,oeste,1530.37
C009034,18.0,29.72,6,0,8.44,4.0,0,1,escritorio,sur,51.27
C009035,43.0,24.87,23,5,8.22,3.0,0,0,móvil,este,653.74
C009036,47.0,48.08,13,1,8.24,3.0,0,0,móvil,norte,503.34
C009037,41.0,34.46,14,1,8.51,4.0,0,0,móvil,este,26.02
C009038,41.0,25.29,8,0,8.11,2.0,0,0,escritorio,sur,457.32
C009039,24.0,31.41,10,1,8.89,3.0,0,0,móvil,oeste,314.08
C009040,36.0,34.12,16,4,12.36,5.0,1,0,tablet,oeste,3965.58
C009041,38.0,65.59,12,1,12.44,,1,0,móvil,sur,647.9
C009042,27.0,27.53,8,1,9.9,4.0,0,0,escritorio,oeste,315.73
C009043,52.0,23.44,13,1,8.17,3.0,0,0,escritorio,sur,0.0
C009044,18.0,33.36,16,2,9.2,3.0,0,0,móvil,oeste,191.9
C009045,26.0,46.51,15,5,8.07,4.0,0,0,móvil,oeste,1225.8
C009046,44.0,40.02,8,0,12.03,3.0,0,0,escritorio,oeste,0.0
C009047,44.0,38.42,13,1,10.76,,0,0,escritorio,este,499.21
C009048,47.0,35.56,18,4,10.46,4.0,0,1,móvil,este,362.85
C009049,21.0,25.78,9,2,10.4,3.0,0,0,móvil,oeste,404.08
C009050,41.0,28.05,23,2,13.06,3.0,1,0,móvil,oeste,533.58
C009051,26.0,34.76,19,2,11.85,4.0,0,1,móvil,este,522.56
C009052,33.0,39.4,9,1,8.84,2.0,0,0,móvil,este,434.68
C009053,39.0,39.89,6,3,9.05,3.0,0,1,móvil,oeste,1268.35
C009054,25.0,15.74,9,4,10.98,4.0,1,0,móvil,sur,903.01
C009055,19.0,46.82,12,1,11.05,2.0,0,0,móvil,este,380.93
C009056,36.0,25.69,14,4,11.11,2.0,1,0,móvil,oeste,3673.57
C009057,43.0,27.38,24,6,13.89,5.0,0,0,móvil,este,1013.41
C009058,31.0,51.71,13,3,14.19,2.0,1,0,tablet,sur,1153.07
C009059,23.0,39.0,6,1,9.75,3.0,0,0,escritorio,oeste,289.24
C009060,40.0,26.39,12,2,7.74,2.0,0,0,escritorio,este,1156.89
C009061,28.0,73.31,12,3,8.53,4.0,0,0,escritorio,este,2157.74
C009062,48.0,22.81,13,1,7.13,4.0,0,0,móvil,este,503.89
C009063,19.0,56.58,14,3,11.35,4.0,0,0,móvil,norte,966.3
C009064,18.0,63.4,4,1,7.47,2.0,0,0,escritorio,oeste,369.2
C009065,26.0,45.94,15,1,7.69,2.0,0,1,móvil,norte,474.96
C009066,53.0,34.53,15,2,9.15,2.0,0,0,escritorio,norte,174.32
C009067,18.0,27.79,7,1,10.05,3.0,0,0,escritorio,norte,16.9
C009068,41.0,43.57,10,3,9.88,2.0,0,1,tablet,oeste,484.85
C009069,41.0,35.2,13,1,8.91,3.0,0,0,escritorio,sur,130.61
C009070,56.0,72.24,13,0,13.54,3.0,0,1,móvil,norte,0.0
C009071,30.0,87.05,18,2,9.32,3.0,0,0,móvil,norte,1290.82
C009072,35.0,55.15,11,0,9.41,4.0,0,0,tablet,oeste,0.0
C009073,27.0,51.5,14,0,8.67,2.0,0,0,escritorio,norte,0.0
C009074,36.0,46.13,12,1,15.43,3.0,0,1,móvil,norte,193.12
C009075,36.0,42.23,8,0,7.1,3.0,0,0,móvil,norte,319.22
C009076,18.0,45.05,14,2,7.21,3.0,0,1,escritorio,norte,803.57
C009077,26.0,38.52,6,0,8.61,3.0,0,0,escritorio,sur,0.0
C009078,27.0,23.89,13,5,14.07,4.0,1,0,móvil,norte,2398.4
C009079,29.0,67.76,15,2,10.18,2.0,0,0,móvil,norte,1637.9
C009080,23.0,24.25,8,1,13.28,3.0,0,0,escritorio,oeste,254.07
C009081,33.0,31.35,11,2,10.2,3.0,0,0,escritorio,norte,313.36
C009082,33.0,24.51,15,4,11.01,3.0,1,0,móvil,oeste,1483.59
C009083,61.0,32.9,16,4,6.94,3.0,0,1,móvil,oeste,1011.92
C009084,23.0,47.53,22,5,13.65,4.0,1,0,móvil,este,1859.34
C009085,54.0,42.55,7,1,9.76,4.0,0,0,escritorio,oeste,0.0
C009086,23.0,53.09,5,2,14.33,2.0,0,0,escritorio,este,1042.07
C009087,34.0,27.11,9,1,8.7,4.0,0,0,tablet,este,373.22
C009088,27.0,78.72,14,4,8.38,2.0,0,0,móvil,este,1436.85
C009089,47.0,57.89,14,3,11.59,3.0,0,0,móvil,este,2168.0
C009090,25.0,70.37,7,0,10.66,3.0,0,0,escritorio,oeste,524.36
C009091,41.0,25.44,10,2,11.83,3.0,1,0,móvil,norte,1416.01
C009092,37.0,26.99,12,3,10.56,2.0,0,0,tablet,este,563.79
C009093,38.0,53.7,18,1,9.75,2.0,0,0,móvil,oeste,684.64
C009094,38.0,28.75,5,2,8.42,3.0,0,1,escritorio,sur,522.89
C009095,29.0,24.91,10,4,6.1,3.0,0,0,móvil,sur,685.01
C009096,51.0,53.96,17,3,9.04,4.0,0,0,móvil,norte,574.46
C009097,,31.63,16,2,10.53,4.0,0,0,móvil,norte,901.84
C009098,36.0,34.27,12,0,13.97,2.0,0,0,móvil,norte,320.81
C009099,35.0,30.11,12,1,9.5,2.0,0,1,móvil,norte,20.72
C009100,,37.45,11,1,9.2,4.0,0,0,escritorio,sur,40.25
C009101,39.0,63.83,10,0,9.03,1.0,0,0,escritorio,este,0.0
C009102,37.0,38.28,7,1,12.39,3.0,0,1,escritorio,este,233.39
C009103,36.0,41.29,7,2,7.3,3.0,0,0,escritorio,este,1187.18
C009104,46.0,31.28,14,3,8.48,3.0,0,0,móvil,oeste,1059.59
C009105,28.0,19.07,14,2,9.36,5.0,0,0,móvil,sur,0.0
C009106,21.0,37.28,8,1,8.17,4.0,0,0,escritorio,norte,538.75
C009107,20.0,26.62,20,4,14.81,3.0,0,0,móvil,sur,1814.98
C009108,33.0,47.66,15,1,8.68,5.0,0,0,tablet,norte,152.1
C009109,49.0,52.74,11,4,13.9,4.0,1,0,móvil,este,2824.4
C009110,32.0,44.65,17,4,8.25,3.0,0,1,móvil,norte,460.78
C009111,44.0,30.23,21,4,8.37,4.0,0,0,móvil,sur,334.48
C009112,18.0,52.22,11,1,10.74,3.0,0,0,móvil,oeste,325.85
C009113,44.0,26.0,12,4,9.2,3.0,0,0,móvil,norte,1805.44
C009114,40.0,37.4,13,2,9.58,3.0,0,0,móvil,sur,898.33
C009115,40.0,37.41,11,0,7.02,2.0,0,0,escritorio,sur,0.0
C009116,38.0,36.54,14,4,13.26,3.0,1,0,móvil,este,931.48
C009117,35.0,38.28,19,6,9.68,5.0,0,1,móvil,este,437.97
C009118,40.0,45.42,10,1,14.11,4.0,1,0,escritorio,oeste,1633.8
C009119,30.0,32.01,19,1,8.22,5.0,0,1,móvil,sur,275.24
C009120,37.0,34.03,12,2,7.5,2.0,0,0,escritorio,este,1070.91
C009121,25.0,36.68,7,0,7.96,3.0,0,0,móvil,oeste,117.21
C009122,18.0,22.36,11,2,13.99,5.0,1,0,móvil,sur,923.23
C009123,37.0,44.64,15,4,9.46,4.0,0,0,móvil,oeste,1528.53
C009124,,28.79,20,2,9.06,3.0,0,0,móvil,este,550.64
C009125,18.0,29.45,12,2,8.09,4.0,0,0,móvil,este,873.79
C009126,38.0,42.71,14,2,9.34,2.0,0,0,escritorio,oeste,1051.03
C009127,42.0,49.44,10,0,8.94,3.0,0,0,móvil,norte,6.91
C009128,43.0,56.26,14,3,8.16,3.0,0,0,móvil,norte,1567.56
C009129,20.0,32.16,10,1,9.03,2.0,0,0,móvil,sur,0.0
C009130,42.0,69.75,11,1,13.44,3.0,0,0,móvil,oeste,395.87
C009131,45.0,39.6,12,2,14.86,3.0,1,0,móvil,sur,1365.41
C009132,39.0,66.7,12,0,10.17,3.0,0,0,escritorio,norte,157.07
C009133,31.0,39.74,16,1,9.25,1.0,0,0,móvil,este,642.55
C009134,30.0,54.32,19,0,9.63,2.0,0,1,móvil,norte,0.0
C009135,41.0,23.62,16,2,11.27,1.0,0,0,móvil,este,780.25
C009136,38.0,40.18,11,1,8.36,3.0,0,1,móvil,oeste,270.62
C009137,54.0,59.29,9,0,8.94,3.0,0,0,tablet,este,0.0
C009138,47.0,27.38,10,1,7.35,3.0,0,0,móvil,norte,236.77
C009139,44.0,36.27,14,4,7.61,5.0,0,1,móvil,oeste,599.76
C009140,48.0,20.85,6,0,7.19,2.0,0,0,escritorio,oeste,0.0
C009141,56.0,44.95,18,1,9.51,2.0,0,0,móvil,norte,1100.57
C009142,28.0,42.71,14,1,12.87,3.0,1,1,tablet,norte,340.96
C009143,36.0,44.68,10,1,7.53,4.0,0,1,escritorio,oeste,292.83
C009144,19.0,42.45,17,3,11.55,3.0,1,0,móvil,oeste,3084.82
C009145,40.0,53.6,14,5,8.95,1.0,0,0,móvil,oeste,2246.79
C009146,38.0,20.75,11,4,8.68,4.0,0,0,móvil,este,150.37
C009147,32.0,34.89,9,0,16.03,3.0,0,0,móvil,este,239.83
C009148,35.0,58.4,14,1,8.36,3.0,0,0,escritorio,sur,307.91
C009149,39.0,40.89,15,2,11.66,4.0,0,0,móvil,norte,978.62
C009150,18.0,45.18,21,6,18.48,4.0,1,0,móvil,sur,5194.58
C009151,36.0,29.62,15,4,8.85,3.0,0,0,móvil,sur,1522.11
C009152,41.0,43.06,12,1,9.75,4.0,0,0,móvil,sur,209.42
C009153,42.0,29.71,16,1,7.31,3.0,0,0,móvil,norte,821.22
C009154,39.0,55.3,15,4,9.31,,0,0,escritorio,sur,1599.29
C009155,45.0,59.37,8,2,8.05,3.0,0,0,escritorio,sur,662.24
C009156,24.0,39.39,13,0,8.49,2.0,0,0,móvil,oeste,0.0
C009157,27.0,54.06,19,3,10.48,3.0,0,1,móvil,oeste,152.04
C009158,18.0,28.7,15,1,8.39,3.0,0,0,móvil,oeste,937.72
C009159,39.0,36.61,22,2,8.99,4.0,0,0,móvil,norte,858.44
C009160,30.0,24.02,17,1,7.01,3.0,0,0,móvil,norte,576.0
C009161,24.0,39.16,15,0,7.13,2.0,0,0,móvil,norte,200.47
C009162,37.0,31.04,15,1,10.15,4.0,0,1,móvil,sur,165.61
C009163,38.0,35.58,16,6,22.4,3.0,1,0,móvil,sur,3258.77
C009164,38.0,46.29,8,0,10.87,3.0,0,1,escritorio,sur,35.82
C009165,29.0,30.32,14,2,9.93,3.0,0,0,móvil,oeste,1173.37
C009166,44.0,16.49,15,5,12.76,4.0,1,0,móvil,este,2449.89
C009167,22.0,52.97,10,3,9.06,3.0,0,0,móvil,este,1161.02
C009168,50.0,40.95,13,6,8.36,3.0,0,0,móvil,norte,2469.17
C009169,35.0,43.4,11,0,8.85,2.0,0,0,móvil,este,0.0
C009170,18.0,28.05,24,2,14.06,3.0,1,0,móvil,oeste,1451.59
C009171,46.0,27.78,12,3,14.82,4.0,1,0,móvil,sur,2484.24
C009172,44.0,34.6,3,2,10.9,3.0,1,1,móvil,norte,536.44
C009173,49.0,29.05,13,0,7.0,3.0,0,1,tablet,oeste,0.0
C009174,33.0,28.18,7,1,9.0,3.0,0,0,móvil,oeste,0.0
C009175,47.0,21.75,12,1,11.8,3.0,0,0,móvil,norte,0.0
C009176,47.0,25.63,18,3,14.11,3.0,0,0,móvil,sur,377.36
C009177,28.0,35.24,11,0,8.97,3.0,0,0,móvil,norte,0.0
C009178,36.0,55.22,12,2,12.73,4.0,0,0,escritorio,norte,912.34
C009179,61.0,64.74,11,1,10.0,2.0,0,0,móvil,este,0.0
C009180,28.0,36.59,8,2,14.35,4.0,1,0,escritorio,sur,1847.68
C009181,36.0,37.67,13,0,9.0,2.0,0,0,móvil,este,0.0
C009182,44.0,51.2,16,1,9.05,3.0,0,1,móvil,oeste,0.0
C009183,24.0,59.46,11,3,9.8,2.0,0,0,móvil,norte,1139.38
C009184,35.0,38.83,12,1,8.21,4.0,0,0,escritorio,oeste,198.67
C009185,41.0,51.82,8,0,9.42,3.0,0,1,móvil,oeste,0.0
C009186,33.0,59.38,11,3,13.49,3.0,1,0,móvil,norte,2122.99
C009187,19.0,26.1,13,2,9.34,4.0,0,0,móvil,oeste,318.15
C009188,34.0,21.7,18,2,7.22,4.0,0,0,móvil,norte,448.11
C009189,33.0,26.88,11,0,8.49,2.0,0,0,escritorio,este,337.37
C009190,46.0,35.26,7,1,11.82,3.0,0,0,escritorio,oeste,766.91
C009191,21.0,43.15,19,1,13.74,3.0,0,0,tablet,este,519.22
C009192,41.0,47.82,10,0,13.82,3.0,0,0,móvil,oeste,597.77
C009193,34.0,24.88,18,2,12.22,4.0,1,0,móvil,norte,994.71
C009194,50.0,31.27,16,2,7.6,3.0,0,0,móvil,sur,622.84
C009195,35.0,19.23,4,0,7.54,,0,0,tablet,este,124.58
C009196,39.0,58.32,8,2,12.04,4.0,1,0,móvil,norte,1663.33
C009197,28.0,73.59,17,2,8.83,2.0,0,0,móvil,este,1572.36
C009198,25.0,27.25,10,1,9.92,4.0,0,0,tablet,este,105.29
C009199,43.0,32.61,18,1,6.66,3.0,0,0,móvil,norte,717.66
C009200,38.0,40.73,11,1,9.3,3.0,0,0,móvil,oeste,101.01
C009201,40.0,38.97,10,0,7.56,2.0,0,0,móvil,este,0.0
C009202,33.0,43.11,11,0,8.31,3.0,0,0,escritorio,oeste,0.0
C009203,28.0,21.17,16,1,8.16,3.0,0,0,móvil,este,165.49
C009204,25.0,42.38,17,7,11.97,3.0,1,0,móvil,norte,2684.69
C009205,24.0,36.31,11,0,8.23,3.0,0,0,escritorio,sur,49.64
C009206,18.0,31.81,13,6,9.44,3.0,0,1,móvil,sur,466.24
C009207,32.0,50.79,2,0,117.45,3.0,0,0,tablet,norte,0.0
C009208,30.0,29.26,11,0,8.35,3.0,0,0,tablet,este,638.41
C009209,27.0,59.19,11,0,10.54,3.0,0,0,móvil,norte,117.18
C009210,20.0,45.15,17,2,8.87,2.0,0,1,móvil,este,124.52
C009211,26.0,21.07,11,4,11.24,4.0,0,0,escritorio,este,1356.03
C009212,22.0,37.34,17,5,11.06,4.0,0,0,móvil,este,1941.35
C009213,25.0,49.58,19,3,7.88,3.0,0,0,tablet,oeste,1131.3
C009214,29.0,38.34,12,1,9.5,3.0,0,0,móvil,sur,220.97
C009215,42.0,19.97,11,0,7.71,4.0,0,0,móvil,este,158.17
C009216,18.0,26.34,15,5,7.56,2.0,0,0,móvil,este,2340.23
C009217,39.0,41.93,14,0,9.59,3.0,0,0,escritorio,este,403.72
C009218,32.0,54.14,20,7,12.21,2.0,1,0,móvil,norte,5622.36
C009219,27.0,61.05,10,0,10.25,4.0,0,0,escritorio,oeste,129.34
C009220,25.0,42.6,14,0,8.14,2.0,0,0,móvil,oeste,168.91
C009221,42.0,29.06,14,3,9.09,4.0,0,0,móvil,sur,1517.53
C009222,39.0,45.12,7,1,8.93,3.0,0,0,móvil,norte,504.38
C009223,29.0,36.56,8,0,10.39,2.0,0,0,móvil,sur,0.0
C009224,27.0,20.4,12,0,10.4,3.0,0,0,móvil,oeste,53.47
C009225,35.0,32.43,11,1,8.2,3.0,0,0,móvil,sur,65.2
C009226,23.0,37.61,14,4,11.99,3.0,1,0,móvil,sur,1623.44
C009227,18.0,50.74,14,0,8.0,3.0,0,1,móvil,este,167.48
C009228,24.0,31.99,9,2,15.33,2.0,1,1,escritorio,este,338.55
C009229,38.0,33.55,22,2,13.31,3.0,1,0,móvil,norte,840.87
C009230,52.0,32.73,9,1,12.03,3.0,1,0,escritorio,oeste,447.73
C009231,27.0,30.01,9,2,11.25,3.0,1,0,escritorio,oeste,1412.74
C009232,35.0,49.9,7,0,8.87,2.0,0,0,escritorio,este,0.0
C009233,34.0,88.47,19,0,12.01,2.0,0,0,tablet,este,154.26
C009234,55.0,39.29,10,3,9.59,4.0,0,1,móvil,este,1022.54
C009235,46.0,59.41,15,1,8.4,2.0,0,0,móvil,norte,657.26
C009236,35.0,36.36,10,0,8.32,2.0,0,0,escritorio,este,0.0
C009237,48.0,38.22,5,2,8.34,4.0,0,0,escritorio,este,649.76
C009238,40.0,59.85,11,4,8.09,4.0,0,0,móvil,este,2042.09
C009239,24.0,73.14,14,0,8.94,1.0,0,0,móvil,oeste,0.0
C009240,27.0,18.44,15,4,11.85,4.0,1,0,escritorio,este,1782.58
C009241,46.0,45.84,9,0,12.9,2.0,0,0,móvil,oeste,350.67
C009242,25.0,47.37,14,4,9.27,3.0,0,0,móvil,norte,2256.51
C009243,26.0,44.69,12,0,9.22,3.0,0,0,móvil,oeste,153.69
C009244,29.0,60.14,19,4,8.11,3.0,0,0,móvil,oeste,782.2
C009245,18.0,26.72,5,0,7.95,4.0,0,0,tablet,oeste,190.14
C009246,38.0,54.53,12,0,9.58,3.0,0,0,móvil,norte,0.0
C009247,42.0,59.81,18,4,10.62,3.0,0,0,móvil,norte,759.75
C009248,47.0,46.44,10,2,11.29,1.0,0,0,móvil,sur,810.11
C009249,30.0,49.45,13,0,12.74,5.0,0,0,móvil,oeste,0.0
C009250,27.0,43.04,11,1,8.66,4.0,0,1,móvil,este,0.0
C009251,34.0,33.67,18,4,7.04,3.0,0,0,móvil,sur,1838.22
C009252,22.0,60.97,6,0,8.6,1.0,0,0,escritorio,norte,15.33
C009253,18.0,55.85,12,1,11.58,3.0,0,0,móvil,este,732.81
C009254,37.0,30.75,14,3,14.97,2.0,1,0,móvil,norte,2478.73
C009255,57.0,26.46,9,1,8.27,3.0,0,0,móvil,este,512.73
C009256,18.0,52.97,6,0,9.55,4.0,0,0,escritorio,norte,0.0
C009257,31.0,31.37,15,3,12.29,3.0,0,0,móvil,este,2228.26
C009258,25.0,29.93,19,1,7.81,2.0,0,1,móvil,sur,199.55
C009259,46.0,34.01,11,4,11.51,2.0,0,1,móvil,este,579.66
C009260,40.0,40.12,13,1,8.24,3.0,0,0,escritorio,norte,1034.32
C009261,25.0,28.77,9,0,9.84,3.0,0,0,escritorio,norte,0.0
C009262,24.0,44.41,8,3,14.13,3.0,1,1,escritorio,oeste,796.25
C009263,21.0,30.25,13,2,7.32,5.0,0,0,móvil,norte,139.29
C009264,29.0,48.86,8,0,10.76,3.0,0,0,móvil,oeste,0.0
C009265,23.0,70.68,13,3,12.77,4.0,1,0,móvil,norte,2235.85
C009266,45.0,49.24,17,2,9.31,,0,0,móvil,oeste,1527.87
C009267,40.0,41.46,5,1,8.13,2.0,0,0,móvil,oeste,13.51
C009268,49.0,33.97,10,1,9.14,3.0,0,0,escritorio,sur,0.0
C009269,31.0,39.97,8,1,6.59,3.0,0,0,tablet,sur,745.1
C009270,37.0,61.36,12,3,21.12,4.0,1,0,móvil,este,2473.42
C009271,48.0,47.7,17,2,8.94,1.0,0,0,móvil,oeste,895.97
C009272,34.0,41.17,12,1,14.38,2.0,1,0,escritorio,norte,212.0
C009273,37.0,39.9,14,5,11.21,3.0,0,0,móvil,norte,3162.94
C009274,31.0,34.16,12,3,8.72,3.0,0,1,tablet,este,235.3
C009275,25.0,24.54,15,3,7.72,4.0,0,0,móvil,sur,730.84
C009276,31.0,39.88,17,3,11.54,3.0,1,0,móvil,sur,1131.94
C009277,32.0,55.94,11,0,7.86,3.0,0,0,móvil,oeste,0.0
C009278,49.0,24.7,12,2,8.89,4.0,0,1,móvil,oeste,46.6
C009279,37.0,32.4,19,2,8.29,4.0,0,0,móvil,sur,1191.84
C009280,19.0,23.19,22,3,12.34,3.0,0,1,móvil,oeste,588.98
C009281,21.0,33.58,13,2,9.47,3.0,0,1,móvil,este,316.94
C009282,46.0,55.48,16,2,9.67,3.0,0,0,escritorio,oeste,1420.54
C009283,36.0,45.66,11,0,10.34,,0,0,móvil,norte,668.28
C009284,37.0,58.4,11,1,9.72,3.0,0,0,móvil,este,158.23
C009285,33.0,47.18,6,1,9.29,3.0,0,1,tablet,sur,0.0
C009286,24.0,24.62,11,2,9.42,4.0,0,0,tablet,sur,944.06
C009287,43.0,37.37,8,1,13.8,3.0,1,0,escritorio,norte,144.4
C009288,34.0,82.2,19,3,14.24,4.0,1,0,móvil,sur,1634.3
C009289,43.0,95.32,11,1,19.1,2.0,1,0,móvil,norte,1511.79
C009290,40.0,33.64,13,0,7.21,2.0,0,0,móvil,oeste,713.15
C009291,33.0,47.55,19,1,8.5,2.0,0,1,móvil,este,131.43
C009292,28.0,28.22,21,0,9.56,3.0,0,0,móvil,norte,51.61
C009293,26.0,38.49,19,2,11.44,4.0,0,0,móvil,este,219.38
C009294,43.0,41.65,7,1,7.6,4.0,0,0,móvil,este,239.19
C009295,65.0,34.79,23,1,11.49,4.0,0,0,móvil,este,571.0
C009296,19.0,51.24,11,3,12.97,4.0,1,0,escritorio,este,2245.99
C009297,22.0,17.74,14,0,8.58,,0,0,móvil,norte,0.0
C009298,44.0,16.68,16,2,8.81,3.0,0,0,móvil,oeste,1159.33
C009299,46.0,37.17,12,2,9.17,3.0,0,0,móvil,oeste,1276.56
C009300,43.0,21.83,11,1,12.46,3.0,0,0,tablet,este,0.0
C009301,18.0,87.72,12,2,9.66,3.0,0,0,móvil,oeste,1436.97
C009302,21.0,30.57,15,3,15.29,4.0,1,0,móvil,este,2171.59
C009303,24.0,39.7,12,1,7.08,4.0,0,0,móvil,sur,341.38
C009304,34.0,50.44,13,1,8.62,3.0,0,0,móvil,sur,261.13
C009305,39.0,39.48,12,1,7.06,3.0,0,0,escritorio,oeste,328.36
C009306,32.0,45.73,5,0,8.95,3.0,0,1,escritorio,norte,61.77
C009307,29.0,20.98,16,5,7.08,4.0,0,0,móvil,este,1969.7
C009308,31.0,28.69,11,1,7.68,4.0,0,0,móvil,oeste,297.16
C009309,26.0,38.17,12,2,12.83,3.0,1,0,móvil,norte,1159.76
C009310,49.0,63.21,14,1,11.6,4.0,1,0,móvil,norte,660.46
C009311,55.0,33.24,7,1,9.41,4.0,0,0,móvil,este,304.17
C009312,23.0,49.97,12,1,8.65,3.0,0,0,móvil,sur,315.68
C009313,36.0,43.73,16,2,10.61,4.0,0,1,móvil,sur,292.21
C009314,18.0,81.4,8,0,11.1,2.0,0,0,escritorio,norte,0.0
C009315,44.0,34.71,8,0,7.53,2.0,0,0,móvil,norte,0.0
C009316,22.0,69.41,8,0,14.02,3.0,0,0,escritorio,norte,0.0
C009317,32.0,19.96,18,2,8.55,3.0,0,0,móvil,sur,688.81
C009318,34.0,31.16,14,1,9.61,3.0,0,0,móvil,sur,386.82
C009319,31.0,32.04,9,2,8.08,4.0,0,0,móvil,norte,1243.94
C009320,24.0,40.47,17,0,8.64,2.0,0,0,móvil,oeste,0.0
C009321,28.0,44.73,15,0,8.01,3.0,0,1,móvil,norte,0.0
C009322,50.0,49.88,15,3,9.43,3.0,0,0,móvil,este,1608.67
C009323,33.0,43.87,11,0,7.55,3.0,0,1,móvil,sur,10.56
C009324,32.0,79.91,10,1,10.85,3.0,0,0,móvil,norte,332.8
C009325,34.0,40.94,7,1,14.26,3.0,0,1,tablet,oeste,10.82
C009326,54.0,30.07,10,0,7.98,3.0,0,0,tablet,norte,285.38
C009327,26.0,57.74,9,2,9.16,5.0,0,0,escritorio,norte,881.15
C009328,36.0,30.78,12,0,9.77,2.0,0,0,móvil,este,0.0
C009329,25.0,66.23,15,0,9.59,2.0,0,0,móvil,este,0.0
C009330,18.0,27.38,13,1,7.96,4.0,0,0,móvil,oeste,823.14
C009331,37.0,40.59,6,1,12.78,4.0,0,1,escritorio,este,409.9
C009332,38.0,33.83,12,1,7.11,3.0,0,0,escritorio,norte,414.95
C009333,41.0,38.07,11,1,8.91,3.0,0,0,tablet,este,539.41
C009334,36.0,25.02,14,1,7.26,2.0,0,1,móvil,oeste,580.85
C009335,18.0,36.7,11,1,8.76,2.0,0,0,tablet,este,433.96
C009336,35.0,40.84,15,2,8.16,2.0,0,1,tablet,este,278.49
C009337,18.0,26.26,15,2,12.28,3.0,1,0,móvil,oeste,1228.78
C009338,22.0,33.02,8,1,10.63,4.0,0,0,escritorio,norte,557.7
C009339,41.0,73.34,13,1,9.35,2.0,0,1,móvil,oeste,0.0
C009340,18.0,37.63,17,4,10.75,4.0,1,0,móvil,sur,2919.44
C009341,39.0,23.81,11,1,7.24,3.0,0,0,móvil,oeste,953.53
C009342,32.0,37.75,10,0,7.71,3.0,0,0,móvil,este,109.57
C009343,18.0,38.93,21,3,15.43,4.0,1,0,móvil,oeste,2379.95
C009344,41.0,21.46,10,1,7.57,3.0,0,0,móvil,oeste,136.64
C009345,32.0,21.04,9,0,6.72,5.0,0,0,escritorio,sur,429.71
C009346,21.0,34.08,17,3,12.14,3.0,0,0,escritorio,oeste,1308.2
C009347,41.0,29.33,11,1,6.89,3.0,0,0,móvil,oeste,0.0
C009348,44.0,32.33,20,3,8.46,3.0,0,0,móvil,este,1030.77
C009349,25.0,45.45,3,2,7.38,4.0,0,0,tablet,oeste,1329.71
C009350,29.0,46.04,13,4,9.93,3.0,0,1,móvil,sur,520.33
C009351,27.0,56.35,12,1,8.89,2.0,0,0,tablet,norte,499.57
C009352,42.0,62.1,19,0,9.53,2.0,0,0,móvil,norte,157.34
C009353,31.0,14.29,16,1,6.89,4.0,0,1,móvil,sur,0.0
C009354,53.0,28.74,19,3,13.39,3.0,0,0,móvil,sur,410.81
C009355,23.0,33.56,19,1,10.06,3.0,0,1,móvil,este,412.22
C009356,58.0,35.19,10,3,8.5,3.0,0,0,tablet,este,1419.69
C009357,,17.48,14,4,10.65,3.0,1,0,tablet,este,837.31
C009358,39.0,35.63,18,0,9.04,2.0,0,0,móvil,oeste,202.08
C009359,42.0,41.91,13,4,7.73,4.0,0,0,móvil,este,607.02
C009360,27.0,35.21,12,2,12.49,3.0,1,0,móvil,norte,1513.46
C009361,46.0,39.97,9,2,7.75,3.0,0,0,escritorio,este,670.29
C009362,37.0,37.15,14,2,7.77,2.0,0,0,escritorio,sur,96.67
C009363,29.0,24.6,10,1,11.85,3.0,1,0,móvil,norte,380.16
C009364,46.0,27.89,15,2,14.58,3.0,1,0,móvil,norte,1420.54
C009365,19.0,35.55,10,1,10.41,2.0,0,0,tablet,norte,599.13
C009366,25.0,49.99,14,1,11.98,4.0,1,0,móvil,sur,690.15
C009367,38.0,74.86,9,0,9.87,2.0,0,0,móvil,norte,428.6
C009368,36.0,28.1,10,2,11.64,1.0,0,0,escritorio,norte,36.28
C009369,35.0,66.46,20,5,8.48,2.0,0,0,móvil,este,1908.08
C009370,28.0,35.76,20,2,10.08,3.0,0,0,móvil,este,27.62
C009371,31.0,31.76,15,1,7.27,2.0,0,0,móvil,sur,0.0
C009372,37.0,41.77,11,0,10.51,1.0,0,0,escritorio,norte,0.0
C009373,18.0,27.23,9,2,7.36,3.0,0,1,tablet,oeste,203.17
C009374,30.0,53.96,20,5,10.22,3.0,0,0,móvil,este,1935.9
C009375,43.0,45.54,16,1,8.12,3.0,0,0,móvil,este,657.89
