order_item_id,order_id,order_date,customer_id,product_id,channel_id,quantity,unit_price,discount_pct,revenue,cost,profit,delivery_days,returned,rating,signup_date,segment,age_group,region,country,city,category,subcategory,brand,product_name,channel,campaign,device,profit_margin,delivery_class,ticket_band
8434,504239,2025-03-23,100448,2033,15,2,81.45,0.15,162.9,121.55,41.35,5,0,2.9,2023-10-25,Básico,45-54,Andina,Perú,Lima,Deportes,Gym,MxTech,Gym MxTech 870,Orgánico,Seasonal,Mobile,0.2538,Normal (4-7d),Muy alto
8435,504240,2026-01-15,100086,2050,10,2,33.21,0.0,66.42,36.56,29.86,1,0,4.1,2024-02-06,Básico,45-54,Centroamérica,Guatemala,Ciudad de Guatemala,Hogar,Decoración,CaliCo,Decoración CaliCo 438,Email,Influencers,Desktop,0.4496,Rápido (<=3d),Medio
8436,504240,2026-01-15,100086,2024,10,2,162.55,0.0,325.1,232.31,92.79,6,0,4.4,2024-02-06,Básico,45-54,Centroamérica,Guatemala,Ciudad de Guatemala,Tecnología,Teclados,Andes,Teclados Andes 625,Email,Influencers,Desktop,0.2854,Normal (4-7d),Muy alto
8437,504240,2026-01-15,100086,2004,10,3,30.34,0.0,91.02,48.42,42.6,5,0,4.6,2024-02-06,Básico,45-54,Centroamérica,Guatemala,Ciudad de Guatemala,Hogar,Cocina,Andes,Cocina Andes 691,Email,Influencers,Desktop,0.468,Normal (4-7d),Alto
8438,504241,2025-10-13,100280,2020,21,2,39.19,0.1,78.38,44.74,33.64,6,0,3.8,2023-09-19,Básico,25-34,Andina,Perú,Arequipa,Hogar,Limpieza,LimaLab,Limpieza LimaLab 225,Referidos,Lanzamiento,Desktop,0.4292,Normal (4-7d),Medio
8439,504241,2025-10-13,100280,2025,21,2,75.55,0.1,151.1,101.29,49.81,2,0,4.5,2023-09-19,Básico,25-34,Andina,Perú,Arequipa,Tecnología,Cables,Nova,Cables Nova 514,Referidos,Lanzamiento,Desktop,0.3296,Rápido (<=3d),Muy alto
8440,504242,2025-04-21,100255,2002,18,2,87.0,0.0,174.0,81.71,92.29,3,0,5.0,2024-03-03,Plus,55+,Centroamérica,Guatemala,Ciudad de Guatemala,Moda,Jeans,Pacífico,Jeans Pacífico 642,Afiliados,Seasonal,Desktop,0.5304,Rápido (<=3d),Muy alto
8441,504243,2024-11-14,100409,2033,20,3,97.38,0.05,292.14,186.68,105.46,1,0,5.0,2024-08-18,Básico,25-34,Cono Sur,Argentina,Rosario,Deportes,Gym,MxTech,Gym MxTech 870,Búsqueda paga,Lanzamiento,Desktop,0.361,Rápido (<=3d),Muy alto
8442,504244,2024-11-15,100360,2028,12,3,38.04,0.0,114.12,57.52,56.6,2,0,3.3,2023-02-05,Básico,45-54,Cono Sur,Argentina,Rosario,Libros,Ficción,Andes,Ficción Andes 955,Afiliados,Always-on,Mobile,0.496,Rápido (<=3d),Alto
8443,504244,2024-11-15,100360,2005,12,2,67.6,0.0,135.2,77.28,57.92,3,0,2.9,2023-02-05,Básico,45-54,Cono Sur,Argentina,Rosario,Moda,Accesorios,Orion,Accesorios Orion 386,Afiliados,Always-on,Mobile,0.4284,Rápido (<=3d),Alto
8444,504244,2024-11-15,100360,2038,12,3,65.78,0.0,197.34,133.32,64.02,5,0,3.6,2023-02-05,Básico,45-54,Cono Sur,Argentina,Rosario,Hogar,Cocina,Orion,Cocina Orion 295,Afiliados,Always-on,Mobile,0.3244,Normal (4-7d),Muy alto
8445,504245,2024-01-16,101274,2012,11,1,90.12,0.03,90.12,55.6,34.52,7,0,3.1,2023-01-09,Premium,55+,Andina,Perú,Arequipa,Deportes,Running,Andes,Running Andes 442,Afiliados,Always-on,Desktop,0.383,Normal (4-7d),Alto
8446,504245,2024-01-16,101274,2018,11,1,151.56,0.03,151.56,114.71,36.85,3,0,5.0,2023-01-09,Premium,55+,Andina,Perú,Arequipa,Tecnología,Mouse,Andes,Mouse Andes 308,Afiliados,Always-on,Desktop,0.2431,Rápido (<=3d),Muy alto
8447,504246,2025-03-11,100446,2016,20,3,45.49,0.05,136.47,63.2,73.27,7,0,2.9,2024-10-13,Básico,25-34,Cono Sur,Argentina,Buenos Aires,Moda,Camisetas,Nova,Camisetas Nova 704,Búsqueda paga,Lanzamiento,Desktop,0.5369,Normal (4-7d),Alto
8448,504247,2024-07-18,101096,2032,19,1,96.45,0.0,96.45,63.09,33.36,4,0,4.4,2025-04-15,Plus,35-44,Andina,Perú,Cusco,Deportes,Ciclismo,Nova,Ciclismo Nova 754,Email,Influencers,Desktop,0.3459,Normal (4-7d),Alto
8449,504247,2024-07-18,101096,2044,19,2,32.39,0.0,64.78,38.48,26.3,3,0,4.8,2025-04-15,Plus,35-44,Andina,Perú,Cusco,Deportes,Gym,LimaLab,Gym LimaLab 237,Email,Influencers,Desktop,0.406,Rápido (<=3d),Medio
8450,504248,2025-12-01,100803,2000,20,2,115.41,0.1,230.82,161.64,69.18,4,0,4.5,2024-08-27,Básico,25-34,Pacífica,México,Monterrey,Tecnología,Teclados,Pacífico,Teclados Pacífico 971,Búsqueda paga,Lanzamiento,Desktop,0.2997,Normal (4-7d),Muy alto
8451,504249,2025-09-03,101308,2011,15,3,125.55,0.05,376.65,227.72,148.93,4,0,3.9,2024-11-11,Básico,45-54,Andina,Colombia,Bogotá,Deportes,Running,MxTech,Running MxTech 833,Orgánico,Seasonal,Mobile,0.3954,Normal (4-7d),Muy alto
8452,504250,2025-12-22,101310,2002,20,3,72.97,0.15,218.91,122.75,96.16,5,0,3.5,2024-09-07,Básico,45-54,Caribe,Costa Rica,San José,Moda,Jeans,Pacífico,Jeans Pacífico 642,Búsqueda paga,Lanzamiento,Desktop,0.4393,Normal (4-7d),Muy alto
8453,504250,2025-12-22,101310,2025,20,1,78.4,0.05,78.4,57.94,20.46,3,0,3.0,2024-09-07,Básico,45-54,Caribe,Costa Rica,San José,Tecnología,Cables,Nova,Cables Nova 514,Búsqueda paga,Lanzamiento,Desktop,0.261,Rápido (<=3d),Medio
8454,504250,2025-12-22,101310,2049,20,2,19.76,0.0,39.52,20.63,18.89,1,0,4.8,2024-09-07,Básico,45-54,Caribe,Costa Rica,San José,Libros,Ficción,Río,Ficción Río 258,Búsqueda paga,Lanzamiento,Desktop,0.478,Rápido (<=3d),Medio
8455,504251,2026-02-25,101185,2016,12,1,47.47,0.0,47.47,26.05,21.42,4,0,3.3,2024-07-15,Plus,25-34,Cono Sur,Uruguay,Montevideo,Moda,Camisetas,Nova,Camisetas Nova 704,Afiliados,Always-on,Mobile,0.4512,Normal (4-7d),Medio
8456,504252,2024-11-12,101785,2056,19,1,22.86,0.0,22.86,10.36,12.5,5,0,4.4,2023-01-24,Básico,35-44,Cono Sur,Uruguay,Montevideo,Libros,No ficción,CaliCo,No ficción CaliCo 105,Email,Influencers,Desktop,0.5468,Normal (4-7d),Bajo
8457,504252,2024-11-12,101785,2027,19,2,64.68,0.0,129.36,86.11,43.25,2,0,4.6,2023-01-24,Básico,35-44,Cono Sur,Uruguay,Montevideo,Deportes,Ciclismo,Pampa,Ciclismo Pampa 885,Email,Influencers,Desktop,0.3343,Rápido (<=3d),Alto
8458,504252,2024-11-12,101785,2044,19,2,31.23,0.0,62.46,44.48,17.98,2,0,4.1,2023-01-24,Básico,35-44,Cono Sur,Uruguay,Montevideo,Deportes,Gym,LimaLab,Gym LimaLab 237,Email,Influencers,Desktop,0.2879,Rápido (<=3d),Medio
8459,504253,2024-12-04,100392,2041,15,3,57.82,0.08,173.46,106.43,67.03,4,0,4.1,2023-11-23,Premium,18-24,Pacífica,Chile,Santiago,Moda,Accesorios,Pampa,Accesorios Pampa 189,Orgánico,Seasonal,Mobile,0.3864,Normal (4-7d),Muy alto
8460,504253,2024-12-04,100392,2021,15,1,29.93,0.08,29.93,16.62,13.31,4,0,3.6,2023-11-23,Premium,18-24,Pacífica,Chile,Santiago,Moda,Zapatos,Nova,Zapatos Nova 642,Orgánico,Seasonal,Mobile,0.4447,Normal (4-7d),Bajo
8461,504253,2024-12-04,100392,2019,15,1,273.13,0.08,273.13,180.54,92.59,6,0,3.4,2023-11-23,Premium,18-24,Pacífica,Chile,Santiago,Tecnología,Teclados,LimaLab,Teclados LimaLab 547,Orgánico,Seasonal,Mobile,0.339,Normal (4-7d),Muy alto
8462,504254,2025-04-25,101049,2004,11,2,29.27,0.03,58.54,31.74,26.8,3,0,3.1,2024-04-05,Premium,25-34,Andina,Ecuador,Quito,Hogar,Cocina,Andes,Cocina Andes 691,Afiliados,Always-on,Desktop,0.4578,Rápido (<=3d),Medio
8463,504255,2024-12-06,100788,2043,18,3,18.24,0.05,54.72,26.7,28.02,3,0,4.6,2025-09-05,Plus,35-44,Cono Sur,Argentina,Buenos Aires,Libros,No ficción,MxTech,No ficción MxTech 173,Afiliados,Seasonal,Desktop,0.5121,Rápido (<=3d),Medio
8464,504256,2024-08-08,101064,2026,14,3,23.55,0.05,70.65,36.59,34.06,2,0,4.2,2024-10-03,Básico,25-34,Caribe,Panamá,Ciudad de Panamá,Libros,Educación,MxTech,Educación MxTech 363,Afiliados,Seasonal,Mobile,0.4821,Rápido (<=3d),Medio
8465,504256,2024-08-08,101064,2050,14,1,34.3,0.0,34.3,22.61,11.69,3,0,3.3,2024-10-03,Básico,25-34,Caribe,Panamá,Ciudad de Panamá,Hogar,Decoración,CaliCo,Decoración CaliCo 438,Afiliados,Seasonal,Mobile,0.3408,Rápido (<=3d),Medio
8466,504257,2025-07-12,100279,2002,11,3,91.55,0.03,274.65,162.84,111.81,1,0,3.7,2024-04-28,Premium,35-44,Cono Sur,Paraguay,Asunción,Moda,Jeans,Pacífico,Jeans Pacífico 642,Afiliados,Always-on,Desktop,0.4071,Rápido (<=3d),Muy alto
8467,504258,2024-12-22,100638,2013,18,1,85.73,0.08,85.73,58.76,26.97,3,0,4.6,2025-03-13,Premium,18-24,Centroamérica,Honduras,Tegucigalpa,Deportes,Ciclismo,Río,Ciclismo Río 503,Afiliados,Seasonal,Desktop,0.3146,Rápido (<=3d),Alto
8468,504259,2026-01-14,101882,2007,19,2,26.16,0.0,52.32,23.65,28.67,1,0,3.8,2025-02-15,Básico,45-54,Caribe,Costa Rica,San José,Libros,No ficción,CaliCo,No ficción CaliCo 479,Email,Influencers,Desktop,0.548,Rápido (<=3d),Medio
8469,504259,2026-01-14,101882,2025,19,2,84.25,0.0,168.5,120.49,48.01,2,0,3.6,2025-02-15,Básico,45-54,Caribe,Costa Rica,San José,Tecnología,Cables,Nova,Cables Nova 514,Email,Influencers,Desktop,0.2849,Rápido (<=3d),Muy alto
8470,504260,2024-06-22,101601,2057,13,3,20.93,0.0,62.79,30.34,32.45,3,0,3.3,2024-10-10,Básico,18-24,Andina,Ecuador,Guayaquil,Libros,No ficción,Pacífico,No ficción Pacífico 569,Email,Retargeting,Desktop,0.5168,Rápido (<=3d),Medio
8471,504261,2024-12-16,100852,2018,21,2,140.46,0.13,280.92,192.35,88.57,3,0,4.7,2023-07-29,Premium,25-34,Cono Sur,Argentina,Córdoba,Tecnología,Mouse,Andes,Mouse Andes 308,Referidos,Lanzamiento,Desktop,0.3153,Rápido (<=3d),Muy alto
8472,504261,2024-12-16,100852,2053,21,2,37.71,0.08,75.42,42.58,32.84,1,0,4.0,2023-07-29,Premium,25-34,Cono Sur,Argentina,Córdoba,Hogar,Organización,Andes,Organización Andes 454,Referidos,Lanzamiento,Desktop,0.4354,Rápido (<=3d),Medio
8473,504261,2024-12-16,100852,2041,21,2,60.26,0.03,120.52,57.95,62.57,6,0,3.4,2023-07-29,Premium,25-34,Cono Sur,Argentina,Córdoba,Moda,Accesorios,Pampa,Accesorios Pampa 189,Referidos,Lanzamiento,Desktop,0.5192,Normal (4-7d),Alto
8474,504262,2025-02-23,100220,2009,18,2,14.02,0.1,28.04,12.61,15.43,5,0,3.2,2025-05-17,Plus,35-44,Caribe,República Dominicana,Santiago,Libros,Ficción,Orion,Ficción Orion 645,Afiliados,Seasonal,Desktop,0.5503,Normal (4-7d),Bajo
8475,504262,2025-02-23,100220,2033,18,2,93.81,0.05,187.62,123.31,64.31,3,0,4.6,2025-05-17,Plus,35-44,Caribe,República Dominicana,Santiago,Deportes,Gym,MxTech,Gym MxTech 870,Afiliados,Seasonal,Desktop,0.3428,Rápido (<=3d),Muy alto
8476,504262,2025-02-23,100220,2018,18,2,149.77,0.05,299.54,229.14,70.4,6,0,3.8,2025-05-17,Plus,35-44,Caribe,República Dominicana,Santiago,Tecnología,Mouse,Andes,Mouse Andes 308,Afiliados,Seasonal,Desktop,0.235,Normal (4-7d),Muy alto
8477,504263,2025-12-18,101296,2027,10,2,65.64,0.0,131.28,81.98,49.3,7,0,4.6,2023-03-17,Plus,18-24,Andina,Colombia,Barranquilla,Deportes,Ciclismo,Pampa,Ciclismo Pampa 885,Email,Influencers,Desktop,0.3755,Normal (4-7d),Alto
8478,504263,2025-12-18,101296,2032,10,2,100.16,0.0,200.32,135.48,64.84,3,0,3.6,2023-03-17,Plus,18-24,Andina,Colombia,Barranquilla,Deportes,Ciclismo,Nova,Ciclismo Nova 754,Email,Influencers,Desktop,0.3237,Rápido (<=3d),Muy alto
8479,504263,2025-12-18,101296,2017,10,1,277.52,0.0,277.52,187.08,90.44,2,0,5.0,2023-03-17,Plus,18-24,Andina,Colombia,Barranquilla,Tecnología,Mouse,LimaLab,Mouse LimaLab 296,Email,Influencers,Desktop,0.3259,Rápido (<=3d),Muy alto
8480,504264,2025-04-01,100602,2058,14,2,24.05,0.05,48.1,22.23,25.87,7,0,3.1,2023-07-25,Básico,45-54,Cono Sur,Argentina,Córdoba,Libros,Ficción,MxTech,Ficción MxTech 758,Afiliados,Seasonal,Mobile,0.5378,Normal (4-7d),Medio
8481,504265,2024-02-24,100658,2046,21,2,81.84,0.1,163.68,73.18,90.5,3,0,3.0,2024-08-25,Plus,45-54,Pacífica,Chile,Santiago,Moda,Zapatos,Pampa,Zapatos Pampa 220,Referidos,Lanzamiento,Desktop,0.5529,Rápido (<=3d),Muy alto
8482,504265,2024-02-24,100658,2018,21,3,157.03,0.0,471.09,351.23,119.86,4,0,4.7,2024-08-25,Plus,45-54,Pacífica,Chile,Santiago,Tecnología,Mouse,Andes,Mouse Andes 308,Referidos,Lanzamiento,Desktop,0.2544,Normal (4-7d),Muy alto
8483,504266,2024-09-23,100193,2007,12,1,26.26,0.0,26.26,13.8,12.46,5,0,4.4,2025-01-15,Básico,35-44,Cono Sur,Argentina,Buenos Aires,Libros,No ficción,CaliCo,No ficción CaliCo 479,Afiliados,Always-on,Mobile,0.4745,Normal (4-7d),Bajo
8484,504266,2024-09-23,100193,2003,12,2,40.25,0.0,80.5,36.38,44.12,3,0,4.1,2025-01-15,Básico,35-44,Cono Sur,Argentina,Buenos Aires,Libros,No ficción,Andes,No ficción Andes 294,Afiliados,Always-on,Mobile,0.5481,Rápido (<=3d),Alto
8485,504267,2025-12-01,100578,2042,21,1,58.47,0.05,58.47,25.82,32.65,6,0,3.9,2024-08-12,Básico,35-44,Cono Sur,Argentina,Córdoba,Moda,Accesorios,Nova,Accesorios Nova 341,Referidos,Lanzamiento,Desktop,0.5584,Normal (4-7d),Medio
8486,504267,2025-12-01,100578,2026,21,3,25.42,0.05,76.26,38.55,37.71,1,0,3.9,2024-08-12,Básico,35-44,Cono Sur,Argentina,Córdoba,Libros,Educación,MxTech,Educación MxTech 363,Referidos,Lanzamiento,Desktop,0.4945,Rápido (<=3d),Medio
8487,504267,2025-12-01,100578,2001,21,1,49.96,0.0,49.96,26.14,23.82,6,0,4.8,2024-08-12,Básico,35-44,Cono Sur,Argentina,Córdoba,Hogar,Cocina,Pacífico,Cocina Pacífico 473,Referidos,Lanzamiento,Desktop,0.4768,Normal (4-7d),Medio
8488,504268,2024-08-02,100428,2006,16,1,28.05,0.0,28.05,14.75,13.3,3,0,3.5,2024-05-20,Básico,25-34,Andina,Ecuador,Quito,Hogar,Organización,Pampa,Organización Pampa 408,Referidos,Always-on,Mobile,0.4742,Rápido (<=3d),Bajo
8489,504268,2024-08-02,100428,2011,16,1,140.61,0.0,140.61,75.87,64.74,1,0,5.0,2024-05-20,Básico,25-34,Andina,Ecuador,Quito,Deportes,Running,MxTech,Running MxTech 833,Referidos,Always-on,Mobile,0.4604,Rápido (<=3d),Alto
8490,504268,2024-08-02,100428,2053,16,1,40.35,0.0,40.35,24.08,16.27,5,0,4.1,2024-05-20,Básico,25-34,Andina,Ecuador,Quito,Hogar,Organización,Andes,Organización Andes 454,Referidos,Always-on,Mobile,0.4032,Normal (4-7d),Medio
8491,504269,2024-09-26,100067,2049,18,1,17.85,0.05,17.85,8.24,9.61,6,0,3.8,2025-12-04,Básico,45-54,Caribe,Panamá,Ciudad de Panamá,Libros,Ficción,Río,Ficción Río 258,Afiliados,Seasonal,Desktop,0.5384,Normal (4-7d),Bajo
8492,504269,2024-09-26,100067,2011,18,2,123.52,0.05,247.04,143.31,103.73,3,0,4.4,2025-12-04,Básico,45-54,Caribe,Panamá,Ciudad de Panamá,Deportes,Running,MxTech,Running MxTech 833,Afiliados,Seasonal,Desktop,0.4199,Rápido (<=3d),Muy alto
8493,504270,2024-04-29,101173,2046,18,3,89.39,0.0,268.17,150.31,117.86,3,0,4.6,2025-05-10,Básico,35-44,Centroamérica,Honduras,Tegucigalpa,Moda,Zapatos,Pampa,Zapatos Pampa 220,Afiliados,Seasonal,Desktop,0.4395,Rápido (<=3d),Muy alto
8494,504270,2024-04-29,101173,2034,18,3,47.85,0.15,143.55,100.25,43.3,4,0,3.8,2025-05-10,Básico,35-44,Centroamérica,Honduras,Tegucigalpa,Moda,Zapatos,MxTech,Zapatos MxTech 800,Afiliados,Seasonal,Desktop,0.3016,Normal (4-7d),Alto
8495,504271,2025-07-22,101938,2026,16,2,25.68,0.0,51.36,23.67,27.69,6,0,4.4,2025-02-18,Plus,35-44,Andina,Ecuador,Guayaquil,Libros,Educación,MxTech,Educación MxTech 363,Referidos,Always-on,Mobile,0.5391,Normal (4-7d),Medio
8496,504272,2024-04-20,100251,2017,16,2,273.64,0.0,547.28,415.49,131.79,6,0,4.1,2023-12-05,Básico,18-24,Cono Sur,Uruguay,Montevideo,Tecnología,Mouse,LimaLab,Mouse LimaLab 296,Referidos,Always-on,Mobile,0.2408,Normal (4-7d),Muy alto
8497,504272,2024-04-20,100251,2049,16,2,19.73,0.0,39.46,16.83,22.63,5,1,3.7,2023-12-05,Básico,18-24,Cono Sur,Uruguay,Montevideo,Libros,Ficción,Río,Ficción Río 258,Referidos,Always-on,Mobile,0.5735,Normal (4-7d),Medio
8498,504273,2024-10-17,100104,2038,16,3,63.73,0.03,191.19,108.99,82.2,3,0,4.7,2024-05-04,Premium,25-34,Centroamérica,Guatemala,Ciudad de Guatemala,Hogar,Cocina,Orion,Cocina Orion 295,Referidos,Always-on,Mobile,0.4299,Rápido (<=3d),Muy alto
8499,504274,2025-07-16,100201,2006,17,1,24.33,0.15,24.33,15.46,8.87,3,0,4.7,2023-01-17,Básico,18-24,Cono Sur,Paraguay,Asunción,Hogar,Organización,Pampa,Organización Pampa 408,Email,Seasonal,Desktop,0.3646,Rápido (<=3d),Bajo
8500,504274,2025-07-16,100201,2030,17,2,48.28,0.1,96.56,41.17,55.39,6,0,4.3,2023-01-17,Básico,18-24,Cono Sur,Paraguay,Asunción,Hogar,Organización,MxTech,Organización MxTech 167,Email,Seasonal,Desktop,0.5736,Normal (4-7d),Alto
8501,504275,2025-12-08,101091,2010,18,3,22.83,0.18,68.49,26.17,42.32,3,0,4.7,2025-12-30,Premium,25-34,Centroamérica,Honduras,Tegucigalpa,Libros,No ficción,Andes,No ficción Andes 524,Afiliados,Seasonal,Desktop,0.6179,Rápido (<=3d),Medio
8502,504275,2025-12-08,101091,2012,18,3,90.95,0.08,272.85,174.19,98.66,1,0,4.7,2025-12-30,Premium,25-34,Centroamérica,Honduras,Tegucigalpa,Deportes,Running,Andes,Running Andes 442,Afiliados,Seasonal,Desktop,0.3616,Rápido (<=3d),Muy alto
8503,504276,2024-06-24,101651,2002,15,2,76.97,0.1,153.94,107.34,46.6,2,0,2.6,2025-10-31,Plus,25-34,Andina,Ecuador,Quito,Moda,Jeans,Pacífico,Jeans Pacífico 642,Orgánico,Seasonal,Mobile,0.3027,Rápido (<=3d),Muy alto
8504,504277,2024-09-19,100619,2027,15,3,55.73,0.08,167.19,119.58,47.61,1,0,4.3,2025-05-17,Premium,18-24,Andina,Ecuador,Guayaquil,Deportes,Ciclismo,Pampa,Ciclismo Pampa 885,Orgánico,Seasonal,Mobile,0.2848,Rápido (<=3d),Muy alto
8505,504277,2024-09-19,100619,2012,15,3,90.01,0.08,270.03,175.45,94.58,9,0,4.0,2025-05-17,Premium,18-24,Andina,Ecuador,Guayaquil,Deportes,Running,Andes,Running Andes 442,Orgánico,Seasonal,Mobile,0.3503,Lento (8-14d),Muy alto
8506,504277,2024-09-19,100619,2028,15,3,38.04,0.03,114.12,55.73,58.39,4,0,4.2,2025-05-17,Premium,18-24,Andina,Ecuador,Guayaquil,Libros,Ficción,Andes,Ficción Andes 955,Orgánico,Seasonal,Mobile,0.5117,Normal (4-7d),Alto
8507,504278,2024-04-03,100236,2009,19,2,16.14,0.0,32.28,18.51,13.77,7,0,3.6,2024-01-13,Básico,18-24,Pacífica,México,CDMX,Libros,Ficción,Orion,Ficción Orion 645,Email,Influencers,Desktop,0.4266,Normal (4-7d),Medio
8508,504279,2024-12-11,100191,2031,19,3,46.58,0.0,139.74,73.25,66.49,3,0,4.1,2025-07-06,Plus,18-24,Andina,Perú,Cusco,Hogar,Organización,Orion,Organización Orion 134,Email,Influencers,Desktop,0.4758,Rápido (<=3d),Alto
8509,504279,2024-12-11,100191,2046,19,3,97.19,0.0,291.57,140.53,151.04,2,0,3.8,2025-07-06,Plus,18-24,Andina,Perú,Cusco,Moda,Zapatos,Pampa,Zapatos Pampa 220,Email,Influencers,Desktop,0.518,Rápido (<=3d),Muy alto
8510,504279,2024-12-11,100191,2018,19,1,159.83,0.0,159.83,116.16,43.67,2,0,4.6,2025-07-06,Plus,18-24,Andina,Perú,Cusco,Tecnología,Mouse,Andes,Mouse Andes 308,Email,Influencers,Desktop,0.2732,Rápido (<=3d),Muy alto
8511,504280,2026-02-28,101216,2058,17,2,23.58,0.05,47.16,26.85,20.31,6,0,3.9,2023-06-23,Plus,35-44,Caribe,Costa Rica,San José,Libros,Ficción,MxTech,Ficción MxTech 758,Email,Seasonal,Desktop,0.4307,Normal (4-7d),Medio
8512,504280,2026-02-28,101216,2001,17,1,44.67,0.1,44.67,24.71,19.96,2,0,4.2,2023-06-23,Plus,35-44,Caribe,Costa Rica,San José,Hogar,Cocina,Pacífico,Cocina Pacífico 473,Email,Seasonal,Desktop,0.4468,Rápido (<=3d),Medio
8513,504281,2024-08-28,100713,2011,15,3,130.4,0.0,391.2,285.79,105.41,4,0,4.5,2025-01-15,Básico,18-24,Cono Sur,Uruguay,Montevideo,Deportes,Running,MxTech,Running MxTech 833,Orgánico,Seasonal,Mobile,0.2695,Normal (4-7d),Muy alto
8514,504281,2024-08-28,100713,2014,15,1,41.35,0.1,41.35,21.48,19.87,3,0,3.3,2025-01-15,Básico,18-24,Cono Sur,Uruguay,Montevideo,Hogar,Limpieza,Río,Limpieza Río 793,Orgánico,Seasonal,Mobile,0.4805,Rápido (<=3d),Medio
8515,504281,2024-08-28,100713,2016,15,3,46.25,0.05,138.75,67.23,71.52,1,0,5.0,2025-01-15,Básico,18-24,Cono Sur,Uruguay,Montevideo,Moda,Camisetas,Nova,Camisetas Nova 704,Orgánico,Seasonal,Mobile,0.5155,Rápido (<=3d),Alto
8516,504282,2024-07-24,100704,2042,16,3,62.96,0.0,188.88,90.66,98.22,6,0,4.7,2023-01-17,Plus,25-34,Caribe,Costa Rica,San José,Moda,Accesorios,Nova,Accesorios Nova 341,Referidos,Always-on,Mobile,0.52,Normal (4-7d),Muy alto
8517,504282,2024-07-24,100704,2038,16,3,67.52,0.0,202.56,98.23,104.33,3,0,3.2,2023-01-17,Plus,25-34,Caribe,Costa Rica,San José,Hogar,Cocina,Orion,Cocina Orion 295,Referidos,Always-on,Mobile,0.5151,Rápido (<=3d),Muy alto
8518,504283,2024-11-11,100477,2024,16,3,165.4,0.0,496.2,340.4,155.8,2,0,4.0,2024-06-24,Básico,18-24,Pacífica,Chile,Santiago,Tecnología,Teclados,Andes,Teclados Andes 625,Referidos,Always-on,Mobile,0.314,Rápido (<=3d),Muy alto
8519,504283,2024-11-11,100477,2059,16,1,5.32,0.0,5.32,2.26,3.06,4,0,4.2,2024-06-24,Básico,18-24,Pacífica,Chile,Santiago,Libros,Ficción,Orion,Ficción Orion 782,Referidos,Always-on,Mobile,0.5752,Normal (4-7d),Bajo
8520,504284,2025-12-08,101792,2015,15,3,62.6,0.05,187.8,119.55,68.25,6,0,4.2,2024-02-27,Básico,25-34,Andina,Perú,Cusco,Hogar,Cocina,Río,Cocina Río 804,Orgánico,Seasonal,Mobile,0.3634,Normal (4-7d),Muy alto
8521,504284,2025-12-08,101792,2017,15,2,265.21,0.05,530.42,412.01,118.41,8,0,1.7,2024-02-27,Básico,25-34,Andina,Perú,Cusco,Tecnología,Mouse,LimaLab,Mouse LimaLab 296,Orgánico,Seasonal,Mobile,0.2232,Lento (8-14d),Muy alto
8522,504284,2025-12-08,101792,2018,15,3,134.21,0.15,402.63,269.68,132.95,6,0,3.6,2024-02-27,Básico,25-34,Andina,Perú,Cusco,Tecnología,Mouse,Andes,Mouse Andes 308,Orgánico,Seasonal,Mobile,0.3302,Normal (4-7d),Muy alto
8523,504285,2025-03-08,100749,2035,12,2,19.3,0.0,38.6,16.14,22.46,8,0,3.0,2026-01-17,Básico,35-44,Cono Sur,Uruguay,Montevideo,Libros,Educación,LimaLab,Educación LimaLab 567,Afiliados,Always-on,Mobile,0.5819,Lento (8-14d),Medio
8524,504285,2025-03-08,100749,2058,12,1,26.3,0.0,26.3,14.63,11.67,4,0,3.7,2026-01-17,Básico,35-44,Cono Sur,Uruguay,Montevideo,Libros,Ficción,MxTech,Ficción MxTech 758,Afiliados,Always-on,Mobile,0.4437,Normal (4-7d),Bajo
8525,504286,2025-04-26,101415,2021,16,1,29.62,0.03,29.62,18.82,10.8,3,0,4.5,2026-02-28,Premium,45-54,Cono Sur,Argentina,Rosario,Moda,Zapatos,Nova,Zapatos Nova 642,Referidos,Always-on,Mobile,0.3646,Rápido (<=3d),Bajo
8526,504287,2025-09-08,101484,2005,15,3,63.02,0.05,189.06,100.65,88.41,2,0,4.7,2025-11-23,Básico,35-44,Pacífica,México,CDMX,Moda,Accesorios,Orion,Accesorios Orion 386,Orgánico,Seasonal,Mobile,0.4676,Rápido (<=3d),Muy alto
8527,504287,2025-09-08,101484,2021,15,2,29.99,0.05,59.98,30.43,29.55,2,0,4.5,2025-11-23,Básico,35-44,Pacífica,México,CDMX,Moda,Zapatos,Nova,Zapatos Nova 642,Orgánico,Seasonal,Mobile,0.4927,Rápido (<=3d),Medio
8528,504287,2025-09-08,101484,2001,15,1,49.38,0.0,49.38,31.42,17.96,9,0,3.3,2025-11-23,Básico,35-44,Pacífica,México,CDMX,Hogar,Cocina,Pacífico,Cocina Pacífico 473,Orgánico,Seasonal,Mobile,0.3637,Lento (8-14d),Medio
8529,504288,2025-07-18,100118,2025,10,1,79.85,0.03,79.85,67.17,12.68,2,0,4.6,2024-10-25,Premium,55+,Caribe,República Dominicana,Santo Domingo,Tecnología,Cables,Nova,Cables Nova 514,Email,Influencers,Desktop,0.1588,Rápido (<=3d),Medio
